date,time,temperature_F,humidity_%,wind_speed_kmh,pressure_in,condition,source_file
25/11/2020,10:30 AM,77.91,97.82,4.09,29.72,Clear,songkhla_weather_2020-final_3class.csv
25/11/2020,11:00 AM,77.73,97.82,4.64,29.72,Rain,songkhla_weather_2020-final_3class.csv
25/11/2020,11:30 AM,77.36,97.82,5.18,29.71,Rain,songkhla_weather_2020-final_3class.csv
25/11/2020,12:00 PM,77.18,98.36,5.64,29.71,Rain,songkhla_weather_2020-final_3class.csv
25/11/2020,12:30 PM,77.0,98.36,5.64,29.7,Rain,songkhla_weather_2020-final_3class.csv
25/11/2020,01:00 PM,76.64,98.91,5.55,29.69,Rain,songkhla_weather_2020-final_3class.csv
25/11/2020,01:30 PM,76.45,99.45,5.55,29.68,Rain,songkhla_weather_2020-final_3class.csv
25/11/2020,02:00 PM,76.82,99.45,4.18,29.67,Rain,songkhla_weather_2020-final_3class.csv
25/11/2020,02:30 PM,77.18,99.45,3.73,29.66,Rain,songkhla_weather_2020-final_3class.csv
25/11/2020,03:00 PM,77.18,99.45,3.27,29.66,Rain,songkhla_weather_2020-final_3class.csv
25/11/2020,03:30 PM,77.18,99.45,3.09,29.66,Clear,songkhla_weather_2020-final_3class.csv
25/11/2020,04:00 PM,77.18,100.0,2.45,29.65,Clear,songkhla_weather_2020-final_3class.csv
25/11/2020,04:30 PM,77.36,100.0,1.91,29.65,Rain,songkhla_weather_2020-final_3class.csv
25/11/2020,05:00 PM,77.55,100.0,1.36,29.66,Rain,songkhla_weather_2020-final_3class.csv
25/11/2020,05:30 PM,77.55,100.0,1.09,29.66,Rain,songkhla_weather_2020-final_3class.csv
25/11/2020,06:00 PM,77.55,100.0,1.0,29.67,Rain,songkhla_weather_2020-final_3class.csv
25/11/2020,06:30 PM,77.55,100.0,0.91,29.68,Clear,songkhla_weather_2020-final_3class.csv
25/11/2020,07:00 PM,77.36,100.0,1.18,29.68,Clear,songkhla_weather_2020-final_3class.csv
25/11/2020,07:30 PM,77.18,100.0,1.64,29.69,Clear,songkhla_weather_2020-final_3class.csv
25/11/2020,08:00 PM,77.0,100.0,1.82,29.7,Clear,songkhla_weather_2020-final_3class.csv
25/11/2020,08:30 PM,77.0,100.0,2.0,29.71,Rain,songkhla_weather_2020-final_3class.csv
25/11/2020,09:00 PM,77.0,100.0,1.91,29.71,Clear,songkhla_weather_2020-final_3class.csv
25/11/2020,09:30 PM,77.0,100.0,1.91,29.72,Rain,songkhla_weather_2020-final_3class.csv
25/11/2020,10:00 PM,77.0,100.0,2.09,29.72,Rain,songkhla_weather_2020-final_3class.csv
25/11/2020,10:30 PM,77.0,100.0,2.27,29.72,Rain,songkhla_weather_2020-final_3class.csv
25/11/2020,11:00 PM,77.0,100.0,2.36,29.72,Rain,songkhla_weather_2020-final_3class.csv
25/11/2020,11:30 PM,77.0,100.0,2.36,29.72,Rain,songkhla_weather_2020-final_3class.csv
26/11/2020,12:00 AM,77.0,100.0,2.36,29.71,Rain,songkhla_weather_2020-final_3class.csv
26/11/2020,12:30 AM,77.0,100.0,2.36,29.71,Rain,songkhla_weather_2020-final_3class.csv
26/11/2020,01:00 AM,77.0,100.0,2.18,29.7,Rain,songkhla_weather_2020-final_3class.csv
26/11/2020,01:30 AM,77.0,100.0,2.64,29.69,Rain,songkhla_weather_2020-final_3class.csv
26/11/2020,02:00 AM,77.0,100.0,2.73,29.69,Rain,songkhla_weather_2020-final_3class.csv
26/11/2020,02:30 AM,77.0,100.0,2.82,29.68,Rain,songkhla_weather_2020-final_3class.csv
26/11/2020,03:00 AM,77.0,100.0,2.55,29.68,Rain,songkhla_weather_2020-final_3class.csv
26/11/2020,03:30 AM,77.0,100.0,2.36,29.67,Rain,songkhla_weather_2020-final_3class.csv
26/11/2020,04:00 AM,77.0,100.0,2.64,29.67,Rain,songkhla_weather_2020-final_3class.csv
26/11/2020,04:30 AM,77.0,100.0,2.64,29.67,Rain,songkhla_weather_2020-final_3class.csv
26/11/2020,05:00 AM,77.0,100.0,2.45,29.67,Rain,songkhla_weather_2020-final_3class.csv
26/11/2020,05:30 AM,77.0,100.0,2.91,29.68,Rain,songkhla_weather_2020-final_3class.csv
26/11/2020,06:00 AM,77.18,99.45,3.09,29.68,Rain,songkhla_weather_2020-final_3class.csv
26/11/2020,06:30 AM,77.36,98.91,2.82,29.69,Rain,songkhla_weather_2020-final_3class.csv
26/11/2020,07:00 AM,77.55,98.91,2.18,29.69,Rain,songkhla_weather_2020-final_3class.csv
26/11/2020,07:30 AM,77.91,98.36,2.36,29.7,Rain,songkhla_weather_2020-final_3class.csv
26/11/2020,08:00 AM,78.36,96.91,2.82,29.71,Clear,songkhla_weather_2020-final_3class.csv
26/11/2020,08:30 AM,78.82,95.0,3.55,29.71,Clear,songkhla_weather_2020-final_3class.csv
26/11/2020,09:00 AM,79.45,93.09,4.45,29.71,Clear,songkhla_weather_2020-final_3class.csv
26/11/2020,09:30 AM,80.27,90.73,5.27,29.72,Clear,songkhla_weather_2020-final_3class.csv
26/11/2020,10:00 AM,81.09,88.0,6.45,29.72,Clear,songkhla_weather_2020-final_3class.csv
26/11/2020,10:30 AM,81.91,85.64,7.82,29.71,Clear,songkhla_weather_2020-final_3class.csv
26/11/2020,11:00 AM,82.73,83.27,8.73,29.7,Clear,songkhla_weather_2020-final_3class.csv
26/11/2020,11:30 AM,83.18,81.45,9.55,29.69,Clear,songkhla_weather_2020-final_3class.csv
26/11/2020,12:00 PM,83.36,80.55,10.91,29.68,Clear,songkhla_weather_2020-final_3class.csv
26/11/2020,12:30 PM,83.55,79.09,11.82,29.67,Clear,songkhla_weather_2020-final_3class.csv
26/11/2020,01:00 PM,83.36,78.64,12.0,29.66,Clear,songkhla_weather_2020-final_3class.csv
26/11/2020,01:30 PM,83.09,80.09,11.73,29.65,Clear,songkhla_weather_2020-final_3class.csv
26/11/2020,02:00 PM,82.82,82.0,11.0,29.65,Clear,songkhla_weather_2020-final_3class.csv
26/11/2020,02:30 PM,82.36,83.91,10.09,29.64,Rain,songkhla_weather_2020-final_3class.csv
26/11/2020,03:00 PM,81.73,86.27,9.0,29.63,Rain,songkhla_weather_2020-final_3class.csv
26/11/2020,03:30 PM,81.09,89.0,7.73,29.63,Rain,songkhla_weather_2020-final_3class.csv
26/11/2020,04:00 PM,80.45,91.36,6.36,29.63,Rain,songkhla_weather_2020-final_3class.csv
26/11/2020,04:30 PM,79.82,93.73,5.64,29.64,Clear,songkhla_weather_2020-final_3class.csv
26/11/2020,05:00 PM,79.18,96.09,4.55,29.64,Rain,songkhla_weather_2020-final_3class.csv
26/11/2020,05:30 PM,78.82,97.55,3.45,29.65,Clear,songkhla_weather_2020-final_3class.csv
26/11/2020,06:00 PM,78.45,98.45,3.82,29.65,Rain,songkhla_weather_2020-final_3class.csv
26/11/2020,06:30 PM,78.27,98.91,3.18,29.66,Clear,songkhla_weather_2020-final_3class.csv
26/11/2020,07:00 PM,78.09,98.36,2.73,29.68,Rain,songkhla_weather_2020-final_3class.csv
26/11/2020,07:30 PM,77.91,98.36,2.73,29.68,Clear,songkhla_weather_2020-final_3class.csv
26/11/2020,08:00 PM,77.73,98.36,2.73,29.69,Clear,songkhla_weather_2020-final_3class.csv
26/11/2020,08:30 PM,77.55,98.36,2.55,29.7,Rain,songkhla_weather_2020-final_3class.csv
26/11/2020,09:00 PM,77.36,98.36,2.36,29.71,Rain,songkhla_weather_2020-final_3class.csv
26/11/2020,09:30 PM,77.18,98.36,2.36,29.71,Rain,songkhla_weather_2020-final_3class.csv
26/11/2020,10:00 PM,77.0,98.36,1.73,29.71,Rain,songkhla_weather_2020-final_3class.csv
26/11/2020,10:30 PM,77.0,98.36,1.55,29.71,Rain,songkhla_weather_2020-final_3class.csv
26/11/2020,11:00 PM,77.0,98.36,1.27,29.71,Rain,songkhla_weather_2020-final_3class.csv
26/11/2020,11:30 PM,77.0,98.91,0.0,29.71,Rain,songkhla_weather_2020-final_3class.csv
27/11/2020,12:00 AM,77.0,99.45,0.0,29.7,Rain,songkhla_weather_2020-final_3class.csv
27/11/2020,12:30 AM,77.0,100.0,0.0,29.69,Rain,songkhla_weather_2020-final_3class.csv
27/11/2020,01:00 AM,77.0,100.0,0.0,29.68,Rain,songkhla_weather_2020-final_3class.csv
27/11/2020,01:30 AM,77.0,100.0,0.27,29.67,Clear,songkhla_weather_2020-final_3class.csv
27/11/2020,02:00 AM,77.0,100.0,0.27,29.66,Clear,songkhla_weather_2020-final_3class.csv
27/11/2020,02:30 AM,77.0,100.0,0.82,29.66,Rain,songkhla_weather_2020-final_3class.csv
27/11/2020,03:00 AM,76.82,100.0,1.0,29.66,Rain,songkhla_weather_2020-final_3class.csv
27/11/2020,03:30 AM,76.64,100.0,1.45,29.65,Clear,songkhla_weather_2020-final_3class.csv
27/11/2020,04:00 AM,76.45,100.0,2.0,29.65,Clear,songkhla_weather_2020-final_3class.csv
27/11/2020,04:30 AM,76.45,100.0,2.0,29.66,Rain,songkhla_weather_2020-final_3class.csv
27/11/2020,05:00 AM,76.45,100.0,2.0,29.66,Rain,songkhla_weather_2020-final_3class.csv
27/11/2020,05:30 AM,76.45,100.0,2.27,29.67,Rain,songkhla_weather_2020-final_3class.csv
27/11/2020,06:00 AM,76.45,100.0,2.45,29.68,Rain,songkhla_weather_2020-final_3class.csv
27/11/2020,06:30 AM,76.27,100.0,4.45,29.68,Rain,songkhla_weather_2020-final_3class.csv
27/11/2020,07:00 AM,76.09,99.45,5.0,29.69,Rain,songkhla_weather_2020-final_3class.csv
27/11/2020,07:30 AM,75.91,99.45,5.27,29.71,Rain,songkhla_weather_2020-final_3class.csv
27/11/2020,08:00 AM,75.73,99.45,4.91,29.72,Rain,songkhla_weather_2020-final_3class.csv
27/11/2020,08:30 AM,75.73,99.45,5.18,29.72,Rain,songkhla_weather_2020-final_3class.csv
27/11/2020,09:00 AM,75.73,99.45,5.27,29.73,Rain,songkhla_weather_2020-final_3class.csv
27/11/2020,09:30 AM,75.73,99.45,5.27,29.74,Rain,songkhla_weather_2020-final_3class.csv
27/11/2020,10:00 AM,75.73,99.45,5.82,29.74,Rain,songkhla_weather_2020-final_3class.csv
27/11/2020,10:30 AM,75.73,99.45,6.09,29.74,Rain,songkhla_weather_2020-final_3class.csv
27/11/2020,11:00 AM,75.73,99.45,6.09,29.74,Rain,songkhla_weather_2020-final_3class.csv
27/11/2020,11:30 AM,75.91,99.45,6.18,29.74,Rain,songkhla_weather_2020-final_3class.csv
27/11/2020,12:00 PM,76.09,99.45,4.45,29.73,Rain,songkhla_weather_2020-final_3class.csv
27/11/2020,12:30 PM,76.09,100.0,4.36,29.72,Rain,songkhla_weather_2020-final_3class.csv
27/11/2020,01:00 PM,76.09,100.0,4.09,29.71,Rain,songkhla_weather_2020-final_3class.csv
27/11/2020,01:30 PM,76.09,100.0,3.91,29.7,Rain,songkhla_weather_2020-final_3class.csv
27/11/2020,02:00 PM,76.09,100.0,3.91,29.69,Rain,songkhla_weather_2020-final_3class.csv
27/11/2020,02:30 PM,76.27,100.0,3.55,29.68,Rain,songkhla_weather_2020-final_3class.csv
27/11/2020,03:00 PM,76.45,100.0,3.45,29.68,Rain,songkhla_weather_2020-final_3class.csv
27/11/2020,03:30 PM,76.45,100.0,2.91,29.67,Rain,songkhla_weather_2020-final_3class.csv
27/11/2020,04:00 PM,76.45,100.0,2.64,29.66,Rain,songkhla_weather_2020-final_3class.csv
27/11/2020,04:30 PM,76.45,100.0,2.36,29.66,Rain,songkhla_weather_2020-final_3class.csv
27/11/2020,05:00 PM,76.27,100.0,2.09,29.67,Clear,songkhla_weather_2020-final_3class.csv
27/11/2020,05:30 PM,76.27,100.0,1.82,29.67,Clear,songkhla_weather_2020-final_3class.csv
27/11/2020,06:00 PM,76.45,100.0,1.36,29.68,Clear,songkhla_weather_2020-final_3class.csv
27/11/2020,06:30 PM,76.64,100.0,1.36,29.69,Clear,songkhla_weather_2020-final_3class.csv
27/11/2020,07:00 PM,77.0,100.0,1.64,29.7,Rain,songkhla_weather_2020-final_3class.csv
27/11/2020,07:30 PM,77.18,100.0,1.18,29.71,Rain,songkhla_weather_2020-final_3class.csv
27/11/2020,08:00 PM,77.18,100.0,1.0,29.72,Rain,songkhla_weather_2020-final_3class.csv
27/11/2020,08:30 PM,77.36,100.0,0.73,29.72,Rain,songkhla_weather_2020-final_3class.csv
27/11/2020,09:00 PM,77.36,100.0,0.73,29.73,Rain,songkhla_weather_2020-final_3class.csv
27/11/2020,09:30 PM,77.36,100.0,0.73,29.73,Rain,songkhla_weather_2020-final_3class.csv
27/11/2020,10:00 PM,77.36,100.0,0.91,29.74,Rain,songkhla_weather_2020-final_3class.csv
27/11/2020,10:30 PM,77.36,100.0,0.91,29.74,Rain,songkhla_weather_2020-final_3class.csv
27/11/2020,11:00 PM,77.36,100.0,0.91,29.73,Rain,songkhla_weather_2020-final_3class.csv
27/11/2020,11:30 PM,77.36,100.0,0.64,29.73,Rain,songkhla_weather_2020-final_3class.csv
28/11/2020,12:00 AM,77.36,100.0,0.64,29.73,Rain,songkhla_weather_2020-final_3class.csv
28/11/2020,12:30 AM,77.18,100.0,0.36,29.72,Clear,songkhla_weather_2020-final_3class.csv
28/11/2020,01:00 AM,77.18,100.0,0.36,29.71,Rain,songkhla_weather_2020-final_3class.csv
28/11/2020,01:30 AM,77.18,100.0,0.55,29.7,Rain,songkhla_weather_2020-final_3class.csv
28/11/2020,02:00 AM,77.0,100.0,0.36,29.7,Rain,songkhla_weather_2020-final_3class.csv
28/11/2020,02:30 AM,77.0,100.0,0.36,29.69,Rain,songkhla_weather_2020-final_3class.csv
28/11/2020,03:00 AM,77.0,100.0,0.36,29.69,Clear,songkhla_weather_2020-final_3class.csv
28/11/2020,03:30 AM,77.0,100.0,0.18,29.68,Clear,songkhla_weather_2020-final_3class.csv
28/11/2020,04:00 AM,77.0,100.0,0.18,29.68,Clear,songkhla_weather_2020-final_3class.csv
28/11/2020,04:30 AM,77.0,100.0,0.18,29.68,Clear,songkhla_weather_2020-final_3class.csv
28/11/2020,05:00 AM,77.18,100.0,0.18,29.68,Clear,songkhla_weather_2020-final_3class.csv
28/11/2020,05:30 AM,77.36,100.0,0.18,29.69,Clear,songkhla_weather_2020-final_3class.csv
28/11/2020,06:00 AM,78.0,98.55,0.18,29.69,Clear,songkhla_weather_2020-final_3class.csv
28/11/2020,06:30 AM,78.45,97.55,0.18,29.7,Rain,songkhla_weather_2020-final_3class.csv
28/11/2020,07:00 AM,79.09,96.09,0.45,29.71,Rain,songkhla_weather_2020-final_3class.csv
28/11/2020,07:30 AM,79.73,94.64,1.09,29.72,Clear,songkhla_weather_2020-final_3class.csv
28/11/2020,08:00 AM,80.55,92.27,2.0,29.73,Clear,songkhla_weather_2020-final_3class.csv
28/11/2020,08:30 AM,81.55,89.18,3.18,29.74,Clear,songkhla_weather_2020-final_3class.csv
28/11/2020,09:00 AM,82.55,86.45,4.0,29.74,Clear,songkhla_weather_2020-final_3class.csv
28/11/2020,09:30 AM,83.73,83.36,5.27,29.74,Clear,songkhla_weather_2020-final_3class.csv
28/11/2020,10:00 AM,84.91,79.91,6.91,29.74,Clear,songkhla_weather_2020-final_3class.csv
28/11/2020,10:30 AM,85.91,76.82,8.09,29.74,Clear,songkhla_weather_2020-final_3class.csv
28/11/2020,11:00 AM,86.55,74.09,9.36,29.74,Clear,songkhla_weather_2020-final_3class.csv
28/11/2020,11:30 AM,86.91,72.45,10.73,29.73,Clear,songkhla_weather_2020-final_3class.csv
28/11/2020,12:00 PM,87.45,70.73,12.0,29.72,Clear,songkhla_weather_2020-final_3class.csv
28/11/2020,12:30 PM,87.64,69.82,12.45,29.71,Clear,songkhla_weather_2020-final_3class.csv
28/11/2020,01:00 PM,87.82,68.55,12.73,29.69,Clear,songkhla_weather_2020-final_3class.csv
28/11/2020,01:30 PM,87.64,69.0,12.91,29.68,Clear,songkhla_weather_2020-final_3class.csv
28/11/2020,02:00 PM,87.09,70.64,12.36,29.68,Clear,songkhla_weather_2020-final_3class.csv
28/11/2020,02:30 PM,86.55,71.91,12.27,29.67,Clear,songkhla_weather_2020-final_3class.csv
28/11/2020,03:00 PM,85.82,73.55,11.45,29.66,Clear,songkhla_weather_2020-final_3class.csv
28/11/2020,03:30 PM,85.09,76.0,10.27,29.66,Clear,songkhla_weather_2020-final_3class.csv
28/11/2020,04:00 PM,84.27,78.55,9.36,29.66,Rain,songkhla_weather_2020-final_3class.csv
28/11/2020,04:30 PM,83.82,81.27,8.09,29.67,Rain,songkhla_weather_2020-final_3class.csv
28/11/2020,05:00 PM,83.18,84.36,6.73,29.67,Clear,songkhla_weather_2020-final_3class.csv
28/11/2020,05:30 PM,82.55,87.09,5.45,29.68,Clear,songkhla_weather_2020-final_3class.csv
28/11/2020,06:00 PM,81.91,89.45,4.55,29.69,Clear,songkhla_weather_2020-final_3class.csv
28/11/2020,06:30 PM,81.27,92.18,3.64,29.7,Clear,songkhla_weather_2020-final_3class.csv
28/11/2020,07:00 PM,80.64,94.09,3.09,29.71,Clear,songkhla_weather_2020-final_3class.csv
28/11/2020,07:30 PM,80.18,95.55,2.64,29.72,Rain,songkhla_weather_2020-final_3class.csv
28/11/2020,08:00 PM,79.73,97.0,2.18,29.74,Clear,songkhla_weather_2020-final_3class.csv
28/11/2020,08:30 PM,79.27,98.45,1.73,29.75,Rain,songkhla_weather_2020-final_3class.csv
28/11/2020,09:00 PM,78.64,99.45,1.55,29.75,Rain,songkhla_weather_2020-final_3class.csv
28/11/2020,09:30 PM,78.09,100.0,1.55,29.75,Clear,songkhla_weather_2020-final_3class.csv
28/11/2020,10:00 PM,77.55,100.0,1.55,29.76,Clear,songkhla_weather_2020-final_3class.csv
28/11/2020,10:30 PM,77.0,100.0,1.55,29.76,Clear,songkhla_weather_2020-final_3class.csv
28/11/2020,11:00 PM,76.45,100.0,1.82,29.76,Rain,songkhla_weather_2020-final_3class.csv
28/11/2020,11:30 PM,76.09,100.0,1.82,29.75,Rain,songkhla_weather_2020-final_3class.csv
29/11/2020,12:00 AM,75.55,100.0,1.82,29.75,Rain,songkhla_weather_2020-final_3class.csv
29/11/2020,12:30 AM,75.36,100.0,1.27,29.74,Clear,songkhla_weather_2020-final_3class.csv
29/11/2020,01:00 AM,75.0,100.0,1.09,29.73,Clear,songkhla_weather_2020-final_3class.csv
29/11/2020,01:30 AM,74.64,100.0,0.82,29.72,Clear,songkhla_weather_2020-final_3class.csv
29/11/2020,02:00 AM,74.27,100.0,0.82,29.71,Clear,songkhla_weather_2020-final_3class.csv
29/11/2020,02:30 AM,74.09,100.0,0.55,29.7,Clear,songkhla_weather_2020-final_3class.csv
29/11/2020,03:00 AM,73.91,100.0,0.27,29.69,Clear,songkhla_weather_2020-final_3class.csv
29/11/2020,03:30 AM,73.73,100.0,0.27,29.69,Clear,songkhla_weather_2020-final_3class.csv
29/11/2020,04:00 AM,73.55,100.0,0.27,29.69,Clear,songkhla_weather_2020-final_3class.csv
29/11/2020,04:30 AM,73.36,100.0,0.0,29.69,Clear,songkhla_weather_2020-final_3class.csv
29/11/2020,05:00 AM,73.36,100.0,0.0,29.69,Clear,songkhla_weather_2020-final_3class.csv
29/11/2020,05:30 AM,73.73,100.0,0.0,29.69,Clear,songkhla_weather_2020-final_3class.csv
29/11/2020,06:00 AM,74.09,99.45,0.18,29.7,Clear,songkhla_weather_2020-final_3class.csv
29/11/2020,06:30 AM,74.82,98.91,0.18,29.71,Clear,songkhla_weather_2020-final_3class.csv
29/11/2020,07:00 AM,75.64,97.91,0.45,29.72,Clear,songkhla_weather_2020-final_3class.csv
29/11/2020,07:30 AM,76.64,96.0,0.73,29.72,Clear,songkhla_weather_2020-final_3class.csv
29/11/2020,08:00 AM,77.82,93.64,1.36,29.73,Clear,songkhla_weather_2020-final_3class.csv
29/11/2020,08:30 AM,79.0,91.27,2.09,29.74,Clear,songkhla_weather_2020-final_3class.csv
29/11/2020,09:00 AM,80.36,88.18,3.0,29.74,Clear,songkhla_weather_2020-final_3class.csv
29/11/2020,09:30 AM,81.73,85.09,4.36,29.74,Clear,songkhla_weather_2020-final_3class.csv
29/11/2020,10:00 AM,83.27,81.64,5.27,29.74,Clear,songkhla_weather_2020-final_3class.csv
29/11/2020,10:30 AM,84.45,78.55,6.45,29.74,Clear,songkhla_weather_2020-final_3class.csv
29/11/2020,11:00 AM,85.27,76.18,7.27,29.73,Clear,songkhla_weather_2020-final_3class.csv
29/11/2020,11:30 AM,85.91,74.0,7.82,29.72,Clear,songkhla_weather_2020-final_3class.csv
29/11/2020,12:00 PM,86.55,71.09,8.91,29.71,Clear,songkhla_weather_2020-final_3class.csv
29/11/2020,12:30 PM,87.09,69.0,9.73,29.7,Clear,songkhla_weather_2020-final_3class.csv
29/11/2020,01:00 PM,87.27,68.18,10.27,29.69,Clear,songkhla_weather_2020-final_3class.csv
29/11/2020,01:30 PM,87.27,67.45,10.55,29.68,Clear,songkhla_weather_2020-final_3class.csv
29/11/2020,02:00 PM,87.09,67.45,10.55,29.66,Clear,songkhla_weather_2020-final_3class.csv
29/11/2020,02:30 PM,86.73,67.82,10.45,29.66,Clear,songkhla_weather_2020-final_3class.csv
29/11/2020,03:00 PM,86.18,69.0,9.55,29.65,Clear,songkhla_weather_2020-final_3class.csv
29/11/2020,03:30 PM,85.45,70.55,9.36,29.65,Clear,songkhla_weather_2020-final_3class.csv
29/11/2020,04:00 PM,84.82,72.18,8.18,29.64,Clear,songkhla_weather_2020-final_3class.csv
29/11/2020,04:30 PM,84.36,73.55,7.36,29.64,Clear,songkhla_weather_2020-final_3class.csv
29/11/2020,05:00 PM,83.91,75.27,6.82,29.65,Clear,songkhla_weather_2020-final_3class.csv
29/11/2020,05:30 PM,83.27,77.73,6.0,29.65,Clear,songkhla_weather_2020-final_3class.csv
29/11/2020,06:00 PM,82.45,80.82,5.18,29.66,Clear,songkhla_weather_2020-final_3class.csv
29/11/2020,06:30 PM,81.82,83.55,4.82,29.67,Clear,songkhla_weather_2020-final_3class.csv
29/11/2020,07:00 PM,81.18,86.64,4.36,29.68,Clear,songkhla_weather_2020-final_3class.csv
29/11/2020,07:30 PM,80.73,89.0,3.91,29.69,Clear,songkhla_weather_2020-final_3class.csv
29/11/2020,08:00 PM,80.27,91.73,3.55,29.7,Clear,songkhla_weather_2020-final_3class.csv
29/11/2020,08:30 PM,80.0,93.64,3.27,29.71,Clear,songkhla_weather_2020-final_3class.csv
29/11/2020,09:00 PM,79.73,95.55,2.55,29.71,Clear,songkhla_weather_2020-final_3class.csv
29/11/2020,09:30 PM,79.55,97.0,2.55,29.72,Clear,songkhla_weather_2020-final_3class.csv
29/11/2020,10:00 PM,79.18,98.0,2.55,29.72,Clear,songkhla_weather_2020-final_3class.csv
29/11/2020,10:30 PM,78.82,99.0,2.36,29.72,Clear,songkhla_weather_2020-final_3class.csv
29/11/2020,11:00 PM,78.45,100.0,2.09,29.72,Clear,songkhla_weather_2020-final_3class.csv
29/11/2020,11:30 PM,78.27,100.0,1.82,29.72,Clear,songkhla_weather_2020-final_3class.csv
30/11/2020,12:00 AM,78.09,100.0,1.82,29.71,Clear,songkhla_weather_2020-final_3class.csv
30/11/2020,12:30 AM,77.91,100.0,1.64,29.71,Clear,songkhla_weather_2020-final_3class.csv
30/11/2020,01:00 AM,77.73,100.0,1.91,29.7,Clear,songkhla_weather_2020-final_3class.csv
30/11/2020,01:30 AM,77.55,100.0,1.91,29.69,Clear,songkhla_weather_2020-final_3class.csv
30/11/2020,02:00 AM,77.36,100.0,2.0,29.68,Clear,songkhla_weather_2020-final_3class.csv
30/11/2020,02:30 AM,77.18,100.0,2.27,29.68,Rain,songkhla_weather_2020-final_3class.csv
30/11/2020,03:00 AM,77.0,100.0,2.27,29.67,Clear,songkhla_weather_2020-final_3class.csv
30/11/2020,03:30 AM,77.0,100.0,2.73,29.67,Clear,songkhla_weather_2020-final_3class.csv
30/11/2020,04:00 AM,77.0,100.0,3.18,29.67,Clear,songkhla_weather_2020-final_3class.csv
30/11/2020,04:30 AM,77.0,100.0,3.36,29.67,Clear,songkhla_weather_2020-final_3class.csv
30/11/2020,05:00 AM,77.0,100.0,3.55,29.67,Clear,songkhla_weather_2020-final_3class.csv
30/11/2020,05:30 AM,77.18,100.0,3.36,29.67,Clear,songkhla_weather_2020-final_3class.csv
30/11/2020,06:00 AM,77.55,100.0,3.09,29.67,Clear,songkhla_weather_2020-final_3class.csv
30/11/2020,06:30 AM,78.0,99.45,3.0,29.68,Rain,songkhla_weather_2020-final_3class.csv
30/11/2020,07:00 AM,78.45,98.91,2.73,29.69,Rain,songkhla_weather_2020-final_3class.csv
30/11/2020,07:30 AM,79.09,97.45,3.0,29.69,Clear,songkhla_weather_2020-final_3class.csv
30/11/2020,08:00 AM,79.55,96.91,3.64,29.7,Clear,songkhla_weather_2020-final_3class.csv
30/11/2020,08:30 AM,79.91,96.91,4.27,29.7,Clear,songkhla_weather_2020-final_3class.csv
30/11/2020,09:00 AM,80.09,96.91,4.09,29.71,Clear,songkhla_weather_2020-final_3class.csv
30/11/2020,09:30 AM,80.45,96.91,4.09,29.71,Clear,songkhla_weather_2020-final_3class.csv
30/11/2020,10:00 AM,80.91,96.36,4.55,29.71,Clear,songkhla_weather_2020-final_3class.csv
30/11/2020,10:30 AM,81.36,95.36,4.64,29.7,Rain,songkhla_weather_2020-final_3class.csv
30/11/2020,11:00 AM,81.64,94.36,4.55,29.69,Rain,songkhla_weather_2020-final_3class.csv
30/11/2020,11:30 AM,81.45,94.36,5.27,29.69,Rain,songkhla_weather_2020-final_3class.csv
30/11/2020,12:00 PM,81.18,94.91,5.45,29.68,Clear,songkhla_weather_2020-final_3class.csv
30/11/2020,12:30 PM,80.91,95.45,5.82,29.67,Clear,songkhla_weather_2020-final_3class.csv
30/11/2020,01:00 PM,80.45,96.91,5.55,29.66,Clear,songkhla_weather_2020-final_3class.csv
30/11/2020,01:30 PM,80.18,97.45,4.82,29.65,Clear,songkhla_weather_2020-final_3class.csv
30/11/2020,02:00 PM,80.0,97.45,4.64,29.65,Rain,songkhla_weather_2020-final_3class.csv
30/11/2020,02:30 PM,79.82,97.45,5.09,29.64,Rain,songkhla_weather_2020-final_3class.csv
30/11/2020,03:00 PM,79.45,97.45,5.09,29.64,Rain,songkhla_weather_2020-final_3class.csv
30/11/2020,03:30 PM,79.0,98.0,4.45,29.63,Rain,songkhla_weather_2020-final_3class.csv
30/11/2020,04:00 PM,78.55,99.0,4.18,29.63,Rain,songkhla_weather_2020-final_3class.csv
30/11/2020,04:30 PM,78.09,100.0,4.18,29.64,Rain,songkhla_weather_2020-final_3class.csv
30/11/2020,05:00 PM,77.91,100.0,4.0,29.64,Rain,songkhla_weather_2020-final_3class.csv
30/11/2020,05:30 PM,77.73,100.0,3.64,29.65,Rain,songkhla_weather_2020-final_3class.csv
30/11/2020,06:00 PM,77.55,100.0,3.09,29.65,Clear,songkhla_weather_2020-final_3class.csv
30/11/2020,06:30 PM,77.36,100.0,2.82,29.66,Clear,songkhla_weather_2020-final_3class.csv
30/11/2020,07:00 PM,77.18,100.0,3.18,29.67,Rain,songkhla_weather_2020-final_3class.csv
30/11/2020,07:30 PM,77.0,100.0,3.18,29.68,Rain,songkhla_weather_2020-final_3class.csv
30/11/2020,08:00 PM,77.0,100.0,3.0,29.69,Clear,songkhla_weather_2020-final_3class.csv
30/11/2020,08:30 PM,77.0,100.0,2.82,29.7,Rain,songkhla_weather_2020-final_3class.csv
30/11/2020,09:00 PM,77.0,100.0,2.82,29.71,Rain,songkhla_weather_2020-final_3class.csv
30/11/2020,09:30 PM,77.0,100.0,3.09,29.71,Clear,songkhla_weather_2020-final_3class.csv
