date,time,temperature_F,humidity_%,wind_speed_kmh,pressure_in,condition,source_file
1/6/2020,6:00 AM,72,100,3,29.79,Fair,songkhla_weather_2020.csv
1/6/2020,6:30 AM,72,94,3,29.79,Fair,songkhla_weather_2020.csv
1/6/2020,7:00 AM,72,100,5,29.79,Fair,songkhla_weather_2020.csv
1/6/2020,7:30 AM,73,100,3,29.79,Fair,songkhla_weather_2020.csv
1/6/2020,8:00 AM,77,89,2,29.82,Fair,songkhla_weather_2020.csv
1/6/2020,8:30 AM,79,83,2,29.82,Fair,songkhla_weather_2020.csv
1/6/2020,9:00 AM,81,79,5,29.82,Fair,songkhla_weather_2020.csv
1/6/2020,9:30 AM,82,74,6,29.82,Fair,songkhla_weather_2020.csv
1/6/2020,10:00 AM,84,70,7,29.82,Fair,songkhla_weather_2020.csv
1/6/2020,10:30 AM,86,66,8,29.82,Fair,songkhla_weather_2020.csv
1/6/2020,11:00 AM,88,58,12,29.79,Fair,songkhla_weather_2020.csv
1/6/2020,11:30 AM,90,52,13,29.79,Fair,songkhla_weather_2020.csv
1/6/2020,12:00 PM,90,52,14,29.76,Fair,songkhla_weather_2020.csv
1/6/2020,12:30 PM,90,52,15,29.76,Fair,songkhla_weather_2020.csv
1/6/2020,1:00 PM,91,46,15,29.73,Fair,songkhla_weather_2020.csv
1/6/2020,1:30 PM,91,49,14,29.73,Fair,songkhla_weather_2020.csv
1/6/2020,2:00 PM,91,46,15,29.7,Fair,songkhla_weather_2020.csv
1/6/2020,2:30 PM,91,49,15,29.7,Fair,songkhla_weather_2020.csv
1/6/2020,3:00 PM,90,49,15,29.7,Fair,songkhla_weather_2020.csv
1/6/2020,3:30 PM,90,49,14,29.7,Fair,songkhla_weather_2020.csv
1/6/2020,4:00 PM,88,55,14,29.7,Fair,songkhla_weather_2020.csv
1/6/2020,4:30 PM,88,55,14,29.7,Fair,songkhla_weather_2020.csv
1/6/2020,5:00 PM,86,58,13,29.7,Fair,songkhla_weather_2020.csv
1/6/2020,5:30 PM,84,62,12,29.7,Fair,songkhla_weather_2020.csv
1/6/2020,6:00 PM,82,66,9,29.73,Fair,songkhla_weather_2020.csv
1/6/2020,6:30 PM,82,70,8,29.73,Fair,songkhla_weather_2020.csv
1/6/2020,7:00 PM,81,79,6,29.73,Fair,songkhla_weather_2020.csv
1/6/2020,7:30 PM,81,79,5,29.76,Fair,songkhla_weather_2020.csv
1/6/2020,8:00 PM,79,83,3,29.76,Fair,songkhla_weather_2020.csv
1/6/2020,8:30 PM,79,83,3,29.79,Fair,songkhla_weather_2020.csv
1/6/2020,9:00 PM,77,94,0,29.79,Fair,songkhla_weather_2020.csv
1/6/2020,9:30 PM,77,89,0,29.79,Fair,songkhla_weather_2020.csv
1/6/2020,10:00 PM,79,89,5,29.79,Fair,songkhla_weather_2020.csv
1/6/2020,10:30 PM,79,89,3,29.79,Fair,songkhla_weather_2020.csv
1/6/2020,11:00 PM,77,94,0,29.79,Fair,songkhla_weather_2020.csv
1/6/2020,11:30 PM,77,94,2,29.79,Fair,songkhla_weather_2020.csv
1/7/2020,12:00 AM,77,94,2,29.79,Fair,songkhla_weather_2020.csv
1/7/2020,12:30 AM,77,94,2,29.79,Partly Cloudy,songkhla_weather_2020.csv
1/7/2020,1:00 AM,75,100,0,29.76,Fair,songkhla_weather_2020.csv
1/7/2020,1:30 AM,75,94,0,29.76,Fair,songkhla_weather_2020.csv
1/7/2020,2:00 AM,75,94,0,29.76,Fair,songkhla_weather_2020.csv
1/7/2020,2:30 AM,73,100,0,29.73,Fair,songkhla_weather_2020.csv
1/7/2020,3:00 AM,73,100,0,29.73,Fair,songkhla_weather_2020.csv
1/7/2020,3:30 AM,73,100,2,29.73,Fair,songkhla_weather_2020.csv
1/7/2020,4:00 AM,73,100,0,29.73,Fair,songkhla_weather_2020.csv
