date,time,temperature_F,humidity_%,pressure_in,condition,LATITUDE,LONGITUDE,less4wheelacc,4wheelacc,more4wheelacc,เกิดเหตุ,vehicles_lt_4_wheels,vehicles_4_wheels,vehicles_gt_4_wheels,day_of_week,is_weekend,is_holiday,is_special_holiday,is_any_holiday,holiday_name,special_name,special_kind
01/01/2024,12:00 AM,75.67,96.0,29.78,Clear,-,-,0,0,0,0,,,,0,0,1,0,1,New Year's Day,,
01/01/2024,12:30 AM,75.57,95.71,29.77,Clear,-,-,0,0,0,0,,,,0,0,1,0,1,New Year's Day,,
01/01/2024,01:00 AM,75.5,95.5,29.76,Clear,-,-,0,0,0,0,,,,0,0,1,0,1,New Year's Day,,
01/01/2024,01:30 AM,75.44,95.33,29.76,Clear,-,-,0,0,0,0,,,,0,0,1,0,1,New Year's Day,,
01/01/2024,02:00 AM,75.2,95.8,29.76,Clear,-,-,0,0,0,0,,,,0,0,1,0,1,New Year's Day,,
01/01/2024,02:30 AM,75.0,96.18,29.75,Clear,-,-,0,0,0,0,,,,0,0,1,0,1,New Year's Day,,
01/01/2024,03:00 AM,74.64,96.73,29.75,Clear,-,-,0,0,0,0,,,,0,0,1,0,1,New Year's Day,,
01/01/2024,03:30 AM,74.27,97.27,29.74,Clear,-,-,0,0,0,0,,,,0,0,1,0,1,New Year's Day,,
01/01/2024,04:00 AM,74.09,97.27,29.74,Clear,-,-,0,0,0,0,,,,0,0,1,0,1,New Year's Day,,
01/01/2024,04:30 AM,73.91,97.27,29.74,Clear,-,-,0,0,0,0,,,,0,0,1,0,1,New Year's Day,,
01/01/2024,05:00 AM,73.91,97.82,29.74,Clear,-,-,0,0,0,0,,,,0,0,1,0,1,New Year's Day,,
01/01/2024,05:30 AM,74.27,97.82,29.74,Clear,-,-,0,0,0,0,,,,0,0,1,0,1,New Year's Day,,
01/01/2024,06:00 AM,74.91,97.36,29.75,Clear,-,-,0,0,0,0,,,,0,0,1,0,1,New Year's Day,,
01/01/2024,06:30 AM,75.55,96.91,29.75,Clear,-,-,0,0,0,0,,,,0,0,1,0,1,New Year's Day,,
01/01/2024,07:00 AM,76.36,96.0,29.76,Clear,-,-,0,0,0,0,,,,0,0,1,0,1,New Year's Day,,
01/01/2024,07:30 AM,77.36,94.55,29.77,Clear,-,-,0,0,0,0,,,,0,0,1,0,1,New Year's Day,,
01/01/2024,08:00 AM,78.55,92.64,29.77,Clear,-,-,0,0,0,0,,,,0,0,1,0,1,New Year's Day,,
01/01/2024,08:30 AM,79.73,90.73,29.78,Clear,-,-,0,0,0,0,,,,0,0,1,0,1,New Year's Day,,
01/01/2024,09:00 AM,81.27,88.0,29.78,Clear,-,-,0,0,0,0,,,,0,0,1,0,1,New Year's Day,,
01/01/2024,09:30 AM,82.64,85.73,29.79,Clear,-,-,0,0,0,0,,,,0,0,1,0,1,New Year's Day,,
01/01/2024,10:00 AM,84.18,82.64,29.79,Clear,-,-,0,0,0,0,,,,0,0,1,0,1,New Year's Day,,
01/01/2024,10:30 AM,85.55,79.55,29.79,Clear,-,-,0,0,0,0,,,,0,0,1,0,1,New Year's Day,,
01/01/2024,11:00 AM,86.55,76.64,29.78,Clear,-,-,0,0,0,0,,,,0,0,1,0,1,New Year's Day,,
01/01/2024,11:30 AM,87.27,74.18,29.78,Clear,-,-,0,0,0,0,,,,0,0,1,0,1,New Year's Day,,
01/01/2024,12:00 PM,88.0,71.45,29.77,Clear,-,-,0,0,0,0,,,,0,0,1,0,1,New Year's Day,,
01/01/2024,12:30 PM,88.55,69.45,29.76,Clear,-,-,0,0,0,0,,,,0,0,1,0,1,New Year's Day,,
01/01/2024,01:00 PM,89.09,67.18,29.75,Clear,-,-,0,0,0,0,,,,0,0,1,0,1,New Year's Day,,
01/01/2024,01:30 PM,89.45,65.36,29.74,Clear,-,-,0,0,0,0,,,,0,0,1,0,1,New Year's Day,,
01/01/2024,02:00 PM,89.64,63.82,29.73,Clear,-,-,0,0,0,0,,,,0,0,1,0,1,New Year's Day,,
01/01/2024,02:30 PM,89.45,63.09,29.72,Clear,-,-,0,0,0,0,,,,0,0,1,0,1,New Year's Day,,
01/01/2024,03:00 PM,89.27,62.27,29.72,Clear,-,-,0,0,0,0,,,,0,0,1,0,1,New Year's Day,,
01/01/2024,03:30 PM,88.73,62.64,29.72,Clear,-,-,0,0,0,0,,,,0,0,1,0,1,New Year's Day,,
01/01/2024,04:00 PM,88.0,63.36,29.71,Clear,-,-,0,0,0,0,,,,0,0,1,0,1,New Year's Day,,
01/01/2024,04:30 PM,87.27,64.91,29.72,Clear,-,-,0,0,0,0,,,,0,0,1,0,1,New Year's Day,,
01/01/2024,05:00 PM,86.55,66.45,29.72,Clear,-,-,0,0,0,0,,,,0,0,1,0,1,New Year's Day,,
01/01/2024,05:30 PM,85.73,68.73,29.72,Clear,-,-,0,0,0,0,,,,0,0,1,0,1,New Year's Day,,
01/01/2024,06:00 PM,84.91,70.73,29.73,Clear,-,-,0,0,0,0,,,,0,0,1,0,1,New Year's Day,,
01/01/2024,06:30 PM,84.09,73.0,29.74,Clear,-,-,0,0,0,0,,,,0,0,1,0,1,New Year's Day,,
01/01/2024,07:00 PM,83.09,75.73,29.75,Clear,-,-,0,0,0,0,,,,0,0,1,0,1,New Year's Day,,
01/01/2024,07:30 PM,82.27,78.18,29.76,Clear,-,-,0,0,0,0,,,,0,0,1,0,1,New Year's Day,,
01/01/2024,08:00 PM,81.45,80.64,29.77,Clear,-,-,0,0,0,0,,,,0,0,1,0,1,New Year's Day,,
01/01/2024,08:30 PM,80.82,82.73,29.77,Clear,-,-,0,0,0,0,,,,0,0,1,0,1,New Year's Day,,
01/01/2024,09:00 PM,80.36,84.45,29.78,Clear,-,-,0,0,0,0,,,,0,0,1,0,1,New Year's Day,,
01/01/2024,09:30 PM,79.91,86.27,29.78,Clear,-,-,0,0,0,0,,,,0,0,1,0,1,New Year's Day,,
01/01/2024,10:00 PM,79.45,87.64,29.78,Clear,-,-,0,0,0,0,,,,0,0,1,0,1,New Year's Day,,
01/01/2024,10:30 PM,79.0,89.0,29.79,Clear,-,-,0,0,0,0,,,,0,0,1,0,1,New Year's Day,,
01/01/2024,11:00 PM,78.45,90.45,29.79,Clear,-,-,0,0,0,0,,,,0,0,1,0,1,New Year's Day,,
01/01/2024,11:30 PM,78.09,91.36,29.78,Clear,-,-,0,0,0,0,,,,0,0,1,0,1,New Year's Day,,
02/01/2024,12:00 AM,77.55,92.82,29.78,Clear,-,-,0,0,0,0,,,,1,0,0,0,0,,,
02/01/2024,12:30 AM,77.18,93.82,29.78,Clear,-,-,0,0,0,0,,,,1,0,0,0,0,,,
02/01/2024,01:00 AM,77.0,94.27,29.77,Clear,-,-,0,0,0,0,,,,1,0,0,0,0,,,
02/01/2024,01:30 AM,76.64,94.73,29.77,Clear,-,-,0,0,0,0,,,,1,0,0,0,0,,,
02/01/2024,02:00 AM,76.27,95.18,29.76,Clear,-,-,0,0,0,0,,,,1,0,0,0,0,,,
02/01/2024,02:30 AM,75.91,95.64,29.75,Clear,-,-,0,0,0,0,,,,1,0,0,0,0,,,
02/01/2024,03:00 AM,75.73,96.18,29.75,Clear,-,-,0,0,0,0,,,,1,0,0,0,0,,,
02/01/2024,03:30 AM,75.55,96.18,29.75,Clear,-,-,0,0,0,0,,,,1,0,0,0,0,,,
02/01/2024,04:00 AM,75.36,96.73,29.75,Clear,-,-,0,0,0,0,,,,1,0,0,0,0,,,
02/01/2024,04:30 AM,75.36,96.73,29.75,Clear,-,-,0,0,0,0,,,,1,0,0,0,0,,,
02/01/2024,05:00 AM,75.36,96.73,29.75,Clear,-,-,0,0,0,0,,,,1,0,0,0,0,,,
02/01/2024,05:30 AM,75.73,96.18,29.75,Clear,-,-,0,0,0,0,,,,1,0,0,0,0,,,
02/01/2024,06:00 AM,76.36,95.18,29.76,Clear,-,-,0,0,0,0,,,,1,0,0,0,0,,,
02/01/2024,06:30 AM,77.0,94.27,29.76,Clear,-,-,0,0,0,0,,,,1,0,0,0,0,,,
02/01/2024,07:00 AM,77.82,93.36,29.77,Clear,-,-,0,0,0,0,,,,1,0,0,0,0,,,
02/01/2024,07:30 AM,79.0,91.64,29.77,Clear,-,-,0,0,0,0,,,,1,0,0,0,0,,,
02/01/2024,08:00 AM,80.0,90.27,29.78,Clear,-,-,0,0,0,0,,,,1,0,0,0,0,,,
02/01/2024,08:30 AM,81.18,88.0,29.78,Clear,-,-,0,0,0,0,,,,1,0,0,0,0,,,
02/01/2024,09:00 AM,82.55,85.82,29.78,Clear,-,-,0,0,0,0,,,,1,0,0,0,0,,,
02/01/2024,09:30 AM,83.91,82.36,29.78,Clear,-,-,0,0,0,0,,,,1,0,0,0,0,,,
02/01/2024,10:00 AM,85.27,78.91,29.78,Clear,-,-,0,0,0,0,,,,1,0,0,0,0,,,
02/01/2024,10:30 AM,86.45,76.0,29.77,Clear,-,-,0,0,0,0,,,,1,0,0,0,0,,,
02/01/2024,11:00 AM,87.45,73.09,29.77,Clear,-,-,0,0,0,0,,,,1,0,0,0,0,,,
02/01/2024,11:30 AM,88.18,70.64,29.76,Clear,-,-,0,0,0,0,,,,1,0,0,0,0,,,
02/01/2024,12:00 PM,88.73,68.64,29.75,Clear,-,-,0,0,0,0,,,,1,0,0,0,0,,,
02/01/2024,12:30 PM,89.27,66.64,29.74,Clear,-,-,0,0,0,0,,,,1,0,0,0,0,,,
02/01/2024,01:00 PM,89.45,65.18,29.73,Clear,-,-,0,0,0,0,,,,1,0,0,0,0,,,
02/01/2024,01:30 PM,89.64,63.64,29.72,Clear,-,-,0,0,0,0,,,,1,0,0,0,0,,,
02/01/2024,02:00 PM,89.64,62.45,29.71,Clear,-,-,0,0,0,0,,,,1,0,0,0,0,,,
02/01/2024,02:30 PM,89.27,62.09,29.71,Clear,-,-,0,0,0,0,,,,1,0,0,0,0,,,
02/01/2024,03:00 PM,88.91,62.45,29.7,Clear,-,-,0,0,0,0,,,,1,0,0,0,0,,,
02/01/2024,03:30 PM,88.36,63.18,29.7,Clear,-,-,0,0,0,0,,,,1,0,0,0,0,,,
02/01/2024,04:00 PM,87.64,64.73,29.7,Clear,-,-,0,0,0,0,,,,1,0,0,0,0,,,
02/01/2024,04:30 PM,86.82,66.73,29.7,Clear,-,-,0,0,0,0,,,,1,0,0,0,0,,,
02/01/2024,05:00 PM,86.0,68.27,29.71,Clear,-,-,0,0,0,0,,,,1,0,0,0,0,,,
02/01/2024,05:30 PM,85.18,70.27,29.71,Clear,-,-,0,0,0,0,,,,1,0,0,0,0,,,
02/01/2024,06:00 PM,84.36,72.27,29.72,Clear,-,-,0,0,0,0,,,,1,0,0,0,0,,,
02/01/2024,06:30 PM,83.36,75.0,29.73,Clear,-,-,0,0,0,0,,,,1,0,0,0,0,,,
02/01/2024,07:00 PM,82.55,77.45,29.74,Clear,-,-,0,0,0,0,,,,1,0,0,0,0,,,
02/01/2024,07:30 PM,81.55,80.36,29.75,Clear,-,-,0,0,0,0,,,,1,0,0,0,0,,,
02/01/2024,08:00 PM,80.73,82.91,29.76,Clear,-,-,0,0,0,0,,,,1,0,0,0,0,,,
02/01/2024,08:30 PM,79.91,85.45,29.77,Clear,-,-,0,0,0,0,,,,1,0,0,0,0,,,
02/01/2024,09:00 PM,79.27,87.18,29.77,Clear,-,-,0,0,0,0,,,,1,0,0,0,0,,,
02/01/2024,09:30 PM,78.64,88.55,29.78,Clear,-,-,0,0,0,0,,,,1,0,0,0,0,,,
02/01/2024,10:00 PM,78.09,89.45,29.78,Clear,-,-,0,0,0,0,,,,1,0,0,0,0,,,
02/01/2024,10:30 PM,77.55,90.82,29.78,Clear,-,-,0,0,0,0,,,,1,0,0,0,0,,,
02/01/2024,11:00 PM,77.0,91.73,29.78,Clear,-,-,0,0,0,0,,,,1,0,0,0,0,,,
02/01/2024,11:30 PM,76.45,92.64,29.78,Clear,-,-,0,0,0,0,,,,1,0,0,0,0,,,
03/01/2024,12:00 AM,76.09,93.09,29.78,Clear,-,-,0,0,0,0,,,,2,0,0,0,0,,,
03/01/2024,12:30 AM,75.73,93.55,29.77,Clear,-,-,0,0,0,0,,,,2,0,0,0,0,,,
03/01/2024,01:00 AM,75.55,93.55,29.77,Clear,-,-,0,0,0,0,,,,2,0,0,0,0,,,
03/01/2024,01:30 AM,75.36,93.55,29.76,Clear,-,-,0,0,0,0,,,,2,0,0,0,0,,,
03/01/2024,02:00 AM,75.18,93.55,29.76,Clear,-,-,0,0,0,0,,,,2,0,0,0,0,,,
03/01/2024,02:30 AM,75.0,94.0,29.75,Clear,-,-,0,0,0,0,,,,2,0,0,0,0,,,
03/01/2024,03:00 AM,75.0,94.0,29.75,Clear,-,-,0,0,0,0,,,,2,0,0,0,0,,,
03/01/2024,03:30 AM,74.82,94.55,29.74,Clear,-,-,0,0,0,0,,,,2,0,0,0,0,,,
03/01/2024,04:00 AM,74.64,95.09,29.74,Clear,-,-,0,0,0,0,,,,2,0,0,0,0,,,
03/01/2024,04:30 AM,74.45,95.64,29.74,Clear,-,-,0,0,0,0,,,,2,0,0,0,0,,,
03/01/2024,05:00 AM,74.45,96.18,29.75,Clear,-,-,0,0,0,0,,,,2,0,0,0,0,,,
03/01/2024,05:30 AM,74.82,96.73,29.75,Clear,-,-,0,0,0,0,,,,2,0,0,0,0,,,
03/01/2024,06:00 AM,75.45,96.27,29.76,Clear,-,-,0,0,0,0,,,,2,0,0,0,0,,,
03/01/2024,06:30 AM,76.09,95.82,29.76,Clear,-,-,0,0,0,0,,,,2,0,0,0,0,,,
03/01/2024,07:00 AM,76.91,95.36,29.77,Clear,-,-,0,0,0,0,,,,2,0,0,0,0,,,
03/01/2024,07:30 AM,77.91,94.0,29.78,Clear,-,-,0,0,0,0,,,,2,0,0,0,0,,,
03/01/2024,08:00 AM,78.91,92.64,29.79,Clear,-,-,0,0,0,0,,,,2,0,0,0,0,,,
03/01/2024,08:30 AM,79.91,90.82,29.79,Clear,-,-,0,0,0,0,,,,2,0,0,0,0,,,
03/01/2024,09:00 AM,81.27,88.55,29.79,Clear,-,-,0,0,0,0,,,,2,0,0,0,0,,,
03/01/2024,09:30 AM,82.82,85.45,29.79,Clear,-,-,0,0,0,0,,,,2,0,0,0,0,,,
03/01/2024,10:00 AM,84.36,82.36,29.79,Clear,-,-,0,0,0,0,,,,2,0,0,0,0,,,
03/01/2024,10:30 AM,85.73,79.27,29.79,Clear,-,-,0,0,0,0,,,,2,0,0,0,0,,,
03/01/2024,11:00 AM,86.73,75.82,29.78,Clear,-,-,0,0,0,0,,,,2,0,0,0,0,,,
03/01/2024,11:30 AM,87.55,73.09,29.77,Clear,-,-,0,0,0,0,,,,2,0,0,0,0,,,
03/01/2024,12:00 PM,88.36,70.36,29.76,Clear,-,-,0,0,0,0,,,,2,0,0,0,0,,,
03/01/2024,12:30 PM,88.91,67.91,29.75,Clear,-,-,0,0,0,0,,,,2,0,0,0,0,,,
03/01/2024,01:00 PM,89.27,66.36,29.74,Clear,-,-,0,0,0,0,,,,2,0,0,0,0,,,
03/01/2024,01:30 PM,89.64,64.82,29.73,Clear,-,-,0,0,0,0,,,,2,0,0,0,0,,,
03/01/2024,02:00 PM,89.82,64.09,29.72,Clear,-,-,0,0,0,0,,,,2,0,0,0,0,,,
03/01/2024,02:30 PM,89.82,63.27,29.71,Clear,-,-,0,0,0,0,,,,2,0,0,0,0,,,
03/01/2024,03:00 PM,89.45,63.64,29.7,Clear,6.706090205,100.4438246,1,0,1,1,,,,2,0,0,0,0,,,
03/01/2024,03:30 PM,88.91,64.36,29.69,Clear,-,-,0,0,0,0,,,,2,0,0,0,0,,,
03/01/2024,04:00 PM,88.18,65.55,29.69,Clear,-,-,0,0,0,0,,,,2,0,0,0,0,,,
03/01/2024,04:30 PM,87.45,67.09,29.69,Clear,-,-,0,0,0,0,,,,2,0,0,0,0,,,
03/01/2024,05:00 PM,86.55,69.36,29.69,Clear,-,-,0,0,0,0,,,,2,0,0,0,0,,,
03/01/2024,05:30 PM,85.64,71.64,29.7,Clear,-,-,0,0,0,0,,,,2,0,0,0,0,,,
03/01/2024,06:00 PM,84.82,73.64,29.71,Clear,-,-,0,0,0,0,,,,2,0,0,0,0,,,
03/01/2024,06:30 PM,84.0,75.64,29.71,Clear,-,-,0,0,0,0,,,,2,0,0,0,0,,,
03/01/2024,07:00 PM,83.18,77.64,29.72,Clear,-,-,0,0,0,0,,,,2,0,0,0,0,,,
03/01/2024,07:30 PM,82.36,79.73,29.74,Clear,-,-,0,0,0,0,,,,2,0,0,0,0,,,
03/01/2024,08:00 PM,81.55,81.82,29.75,Clear,-,-,0,0,0,0,,,,2,0,0,0,0,,,
03/01/2024,08:30 PM,81.09,83.09,29.75,Clear,-,-,0,0,0,0,,,,2,0,0,0,0,,,
03/01/2024,09:00 PM,80.64,84.45,29.76,Clear,-,-,0,0,0,0,,,,2,0,0,0,0,,,
03/01/2024,09:30 PM,80.36,85.36,29.76,Clear,-,-,0,0,0,0,,,,2,0,0,0,0,,,
03/01/2024,10:00 PM,79.91,86.27,29.77,Clear,-,-,0,0,0,0,,,,2,0,0,0,0,,,
03/01/2024,10:30 PM,79.36,87.18,29.77,Clear,-,-,0,0,0,0,,,,2,0,0,0,0,,,
03/01/2024,11:00 PM,78.82,88.09,29.77,Clear,-,-,0,0,0,0,,,,2,0,0,0,0,,,
03/01/2024,11:30 PM,78.27,89.0,29.76,Clear,-,-,0,0,0,0,,,,2,0,0,0,0,,,
04/01/2024,12:00 AM,77.73,89.91,29.76,Clear,-,-,0,0,0,0,,,,3,0,0,0,0,,,
04/01/2024,12:30 AM,77.18,90.82,29.75,Clear,-,-,0,0,0,0,,,,3,0,0,0,0,,,
04/01/2024,01:00 AM,76.82,91.27,29.75,Clear,-,-,0,0,0,0,,,,3,0,0,0,0,,,
04/01/2024,01:30 AM,76.45,91.73,29.74,Clear,-,-,0,0,0,0,,,,3,0,0,0,0,,,
04/01/2024,02:00 AM,75.91,92.64,29.74,Clear,-,-,0,0,0,0,,,,3,0,0,0,0,,,
04/01/2024,02:30 AM,75.55,93.09,29.74,Clear,-,-,0,0,0,0,,,,3,0,0,0,0,,,
04/01/2024,03:00 AM,75.18,93.55,29.74,Clear,-,-,0,0,0,0,,,,3,0,0,0,0,,,
04/01/2024,03:30 AM,75.0,94.0,29.74,Clear,-,-,0,0,0,0,,,,3,0,0,0,0,,,
04/01/2024,04:00 AM,75.0,94.0,29.74,Clear,-,-,0,0,0,0,,,,3,0,0,0,0,,,
04/01/2024,04:30 AM,74.82,94.55,29.74,Clear,-,-,0,0,0,0,,,,3,0,0,0,0,,,
04/01/2024,05:00 AM,74.82,95.09,29.74,Clear,-,-,0,0,0,0,,,,3,0,0,0,0,,,
04/01/2024,05:30 AM,75.18,95.09,29.75,Clear,-,-,0,0,0,0,,,,3,0,0,0,0,,,
04/01/2024,06:00 AM,75.73,95.09,29.75,Clear,-,-,0,0,0,0,,,,3,0,0,0,0,,,
04/01/2024,06:30 AM,76.55,94.18,29.76,Clear,-,-,0,0,0,0,,,,3,0,0,0,0,,,
04/01/2024,07:00 AM,77.36,93.27,29.77,Clear,-,-,0,0,0,0,,,,3,0,0,0,0,,,
04/01/2024,07:30 AM,78.36,91.91,29.78,Clear,-,-,0,0,0,0,,,,3,0,0,0,0,,,
04/01/2024,08:00 AM,79.55,90.18,29.78,Clear,-,-,0,0,0,0,,,,3,0,0,0,0,,,
04/01/2024,08:30 AM,80.73,88.45,29.79,Clear,-,-,0,0,0,0,,,,3,0,0,0,0,,,
04/01/2024,09:00 AM,82.09,85.91,29.79,Clear,-,-,0,0,0,0,,,,3,0,0,0,0,,,
04/01/2024,09:30 AM,83.45,83.36,29.79,Clear,-,-,0,0,0,0,,,,3,0,0,0,0,,,
04/01/2024,10:00 AM,85.0,80.27,29.79,Clear,-,-,0,0,0,0,,,,3,0,0,0,0,,,
04/01/2024,10:30 AM,86.36,76.82,29.79,Clear,-,-,0,0,0,0,,,,3,0,0,0,0,,,
04/01/2024,11:00 AM,87.36,73.91,29.78,Clear,-,-,0,0,0,0,,,,3,0,0,0,0,,,
04/01/2024,11:30 AM,88.27,70.73,29.77,Clear,-,-,0,0,0,0,,,,3,0,0,0,0,,,
04/01/2024,12:00 PM,88.82,68.45,29.76,Clear,-,-,0,0,0,0,,,,3,0,0,0,0,,,
04/01/2024,12:30 PM,89.45,65.82,29.75,Clear,-,-,0,0,0,0,,,,3,0,0,0,0,,,
04/01/2024,01:00 PM,89.82,64.0,29.74,Clear,-,-,0,0,0,0,,,,3,0,0,0,0,,,
04/01/2024,01:30 PM,90.0,62.82,29.73,Clear,-,-,0,0,0,0,,,,3,0,0,0,0,,,
04/01/2024,02:00 PM,90.18,61.64,29.72,Clear,-,-,0,0,0,0,,,,3,0,0,0,0,,,
04/01/2024,02:30 PM,90.0,61.64,29.72,Clear,-,-,0,0,0,0,,,,3,0,0,0,0,,,
04/01/2024,03:00 PM,89.64,62.0,29.71,Clear,-,-,0,0,0,0,,,,3,0,0,0,0,,,
04/01/2024,03:30 PM,89.09,62.73,29.71,Clear,-,-,0,0,0,0,,,,3,0,0,0,0,,,
04/01/2024,04:00 PM,88.55,63.82,29.71,Clear,-,-,0,0,0,0,,,,3,0,0,0,0,,,
04/01/2024,04:30 PM,87.82,65.36,29.71,Clear,-,-,0,0,0,0,,,,3,0,0,0,0,,,
04/01/2024,05:00 PM,87.0,67.18,29.72,Clear,-,-,0,0,0,0,,,,3,0,0,0,0,,,
04/01/2024,05:30 PM,86.27,69.0,29.72,Clear,-,-,0,0,0,0,,,,3,0,0,0,0,,,
04/01/2024,06:00 PM,85.36,71.64,29.73,Clear,-,-,0,0,0,0,,,,3,0,0,0,0,,,
04/01/2024,06:30 PM,84.55,73.91,29.74,Clear,-,-,0,0,0,0,,,,3,0,0,0,0,,,
04/01/2024,07:00 PM,83.73,75.91,29.75,Clear,-,-,0,0,0,0,,,,3,0,0,0,0,,,
04/01/2024,07:30 PM,83.1,77.3,29.75,Clear,-,-,0,0,0,0,,,,3,0,0,0,0,,,
04/01/2024,08:00 PM,82.2,79.6,29.76,Clear,-,-,0,0,0,0,,,,3,0,0,0,0,,,
04/01/2024,08:30 PM,81.5,80.9,29.77,Clear,-,-,0,0,0,0,,,,3,0,0,0,0,,,
04/01/2024,09:00 PM,81.0,82.4,29.78,Clear,-,-,0,0,0,0,,,,3,0,0,0,0,,,
04/01/2024,09:30 PM,80.3,83.9,29.78,Clear,-,-,0,0,0,0,,,,3,0,0,0,0,,,
04/01/2024,10:00 PM,79.8,84.9,29.79,Clear,-,-,0,0,0,0,,,,3,0,0,0,0,,,
04/01/2024,10:30 PM,79.3,85.9,29.79,Clear,-,-,0,0,0,0,,,,3,0,0,0,0,,,
04/01/2024,11:00 PM,78.6,87.4,29.79,Clear,-,-,0,0,0,0,,,,3,0,0,0,0,,,
04/01/2024,11:30 PM,78.2,87.9,29.79,Clear,-,-,0,0,0,0,,,,3,0,0,0,0,,,
05/01/2024,12:00 AM,77.6,88.9,29.79,Clear,-,-,0,0,0,0,,,,4,0,0,0,0,,,
05/01/2024,12:30 AM,77.0,89.9,29.78,Clear,-,-,0,0,0,0,,,,4,0,0,0,0,,,
05/01/2024,01:00 AM,76.82,90.27,29.78,Clear,-,-,0,0,0,0,,,,4,0,0,0,0,,,
05/01/2024,01:30 AM,76.45,90.73,29.77,Clear,-,-,0,0,0,0,,,,4,0,0,0,0,,,
05/01/2024,02:00 AM,75.91,92.27,29.76,Clear,-,-,0,0,0,0,,,,4,0,0,0,0,,,
05/01/2024,02:30 AM,75.36,93.27,29.76,Clear,-,-,0,0,0,0,,,,4,0,0,0,0,,,
05/01/2024,03:00 AM,75.18,93.73,29.75,Clear,-,-,0,0,0,0,,,,4,0,0,0,0,,,
05/01/2024,03:30 AM,75.0,94.18,29.75,Clear,-,-,0,0,0,0,,,,4,0,0,0,0,,,
05/01/2024,04:00 AM,74.82,94.64,29.75,Clear,-,-,0,0,0,0,,,,4,0,0,0,0,,,
05/01/2024,04:30 AM,74.82,94.64,29.75,Clear,-,-,0,0,0,0,,,,4,0,0,0,0,,,
05/01/2024,05:00 AM,74.64,95.09,29.75,Clear,-,-,0,0,0,0,,,,4,0,0,0,0,,,
05/01/2024,05:30 AM,74.82,95.09,29.75,Clear,-,-,0,0,0,0,,,,4,0,0,0,0,,,
05/01/2024,06:00 AM,75.36,94.64,29.76,Clear,-,-,0,0,0,0,,,,4,0,0,0,0,,,
05/01/2024,06:30 AM,76.0,93.73,29.76,Clear,-,-,0,0,0,0,,,,4,0,0,0,0,,,
05/01/2024,07:00 AM,76.82,92.36,29.77,Clear,-,-,0,0,0,0,,,,4,0,0,0,0,,,
05/01/2024,07:30 AM,77.82,90.45,29.78,Clear,-,-,0,0,0,0,,,,4,0,0,0,0,,,
05/01/2024,08:00 AM,79.0,88.09,29.78,Clear,-,-,0,0,0,0,,,,4,0,0,0,0,,,
05/01/2024,08:30 AM,80.0,86.27,29.79,Clear,-,-,0,0,0,0,,,,4,0,0,0,0,,,
05/01/2024,09:00 AM,81.18,84.09,29.79,Clear,-,-,0,0,0,0,,,,4,0,0,0,0,,,
05/01/2024,09:30 AM,82.55,81.18,29.79,Clear,-,-,0,0,0,0,,,,4,0,0,0,0,,,
05/01/2024,10:00 AM,83.55,79.0,29.79,Clear,-,-,0,0,0,0,,,,4,0,0,0,0,,,
05/01/2024,10:30 AM,84.73,76.09,29.79,Clear,-,-,0,0,0,0,,,,4,0,0,0,0,,,
05/01/2024,11:00 AM,85.91,72.91,29.78,Clear,-,-,0,0,0,0,,,,4,0,0,0,0,,,
05/01/2024,11:30 AM,86.73,70.18,29.78,Clear,-,-,0,0,0,0,,,,4,0,0,0,0,,,
05/01/2024,12:00 PM,87.27,67.82,29.77,Clear,-,-,0,0,0,0,,,,4,0,0,0,0,,,
05/01/2024,12:30 PM,87.64,65.91,29.76,Clear,-,-,0,0,0,0,,,,4,0,0,0,0,,,
05/01/2024,01:00 PM,88.0,64.36,29.75,Clear,-,-,0,0,0,0,,,,4,0,0,0,0,,,
05/01/2024,01:30 PM,88.0,63.64,29.74,Clear,-,-,0,0,0,0,,,,4,0,0,0,0,,,
05/01/2024,02:00 PM,88.0,62.91,29.74,Clear,-,-,0,0,0,0,,,,4,0,0,0,0,,,
05/01/2024,02:30 PM,87.64,62.91,29.73,Clear,-,-,0,0,0,0,,,,4,0,0,0,0,,,
05/01/2024,03:00 PM,87.09,63.64,29.73,Clear,-,-,0,0,0,0,,,,4,0,0,0,0,,,
05/01/2024,03:30 PM,86.91,63.64,29.72,Clear,-,-,0,0,0,0,,,,4,0,0,0,0,,,
05/01/2024,04:00 PM,86.36,65.18,29.72,Clear,-,-,0,0,0,0,,,,4,0,0,0,0,,,
05/01/2024,04:30 PM,85.64,67.0,29.73,Clear,-,-,0,0,0,0,,,,4,0,0,0,0,,,
05/01/2024,05:00 PM,84.82,69.27,29.73,Clear,-,-,0,0,0,0,,,,4,0,0,0,0,,,
05/01/2024,05:30 PM,84.0,72.09,29.74,Clear,-,-,0,0,0,0,,,,4,0,0,0,0,,,
05/01/2024,06:00 PM,83.18,74.91,29.75,Clear,-,-,0,0,0,0,,,,4,0,0,0,0,,,
05/01/2024,06:30 PM,82.36,77.36,29.76,Clear,-,-,0,0,0,0,,,,4,0,0,0,0,,,
05/01/2024,07:00 PM,81.55,79.45,29.77,Clear,-,-,0,0,0,0,,,,4,0,0,0,0,,,
05/01/2024,07:30 PM,80.73,81.55,29.78,Clear,-,-,0,0,0,0,,,,4,0,0,0,0,,,
05/01/2024,08:00 PM,80.09,83.27,29.78,Clear,-,-,0,0,0,0,,,,4,0,0,0,0,,,
