datetime,เกิดเหตุ,temperature_F,humidity_%,pressure_in,vehicles_lt_4_wheels,vehicles_4_wheels,vehicles_gt_4_wheels,day_of_week,is_weekend,is_holiday
2024-10-11,0,80.090625,85.98,29.718958333333333,95.0,503.0,110.0,4,0,0
2024-10-12,0,78.81791666666668,90.8675,29.675,94.0,550.0,108.0,5,1,0
2024-10-13,2,80.28604166666666,87.78770833333334,29.69395833333333,102.0,567.0,88.0,6,1,1
2024-10-14,2,80.47354166666666,89.03770833333334,29.690833333333334,99.0,496.0,87.0,0,0,1
2024-10-15,0,80.1875,90.41645833333332,29.7175,86.0,395.0,90.0,1,0,0
2024-10-16,0,81.61,84.27625,29.719583333333333,87.0,348.0,97.0,2,0,0
2024-10-17,0,81.22375,85.93395833333334,29.7175,98.0,372.0,101.0,3,0,0
2024-10-18,0,80.46645833333334,83.78020833333333,29.714166666666667,103.0,441.0,99.0,4,0,0
2024-10-19,0,81.08562500000001,82.50041666666667,29.725624999999997,113.0,449.0,98.0,5,1,0
2024-10-20,0,82.07375,80.03020833333333,29.745833333333334,105.0,424.0,94.0,6,1,0
2024-10-21,0,83.703125,73.74729166666667,29.736041666666665,88.0,356.0,99.0,0,0,0
2024-10-22,0,82.66541666666667,71.9775,29.718958333333333,84.0,355.0,102.0,1,0,0
2024-10-23,0,81.44916666666667,80.149375,29.731666666666666,86.0,447.0,99.0,2,0,1
2024-10-24,0,80.26875,86.79770833333333,29.721041666666665,86.0,407.0,102.0,3,0,0
2024-10-25,0,79.72979166666667,84.82125,29.71083333333333,81.0,374.0,109.0,4,0,0
2024-10-26,0,80.12708333333333,83.21854166666667,29.679166666666664,91.0,432.0,103.0,5,1,0
2024-10-27,0,79.15958333333333,89.18291666666666,29.644583333333333,109.0,522.0,100.0,6,1,0
2024-10-28,0,81.16958333333334,85.220625,29.634375000000002,96.0,447.0,101.0,0,0,0
2024-10-29,0,80.93895833333333,85.57416666666667,29.681875,88.0,350.0,101.0,1,0,0
2024-10-30,0,82.84125,79.78791666666667,29.718125,94.0,344.0,100.0,2,0,0
2024-10-31,0,81.95125,81.89604166666668,29.717916666666667,93.0,316.0,114.0,3,0,0
2024-11-01,0,81.22708333333334,84.28583333333333,29.757916666666663,88.0,435.0,110.0,4,0,0
2024-11-02,0,82.556875,71.779375,29.876666666666665,94.0,553.0,96.0,5,1,0
2024-11-03,1,82.52041666666666,72.614375,29.80125,89.0,475.0,98.0,6,1,0
2024-11-04,1,85.37020833333332,70.62666666666667,29.71166666666667,86.0,362.0,100.0,0,0,0
2024-11-05,1,85.53145833333333,80.24854166666667,29.713958333333334,92.0,307.0,104.0,1,0,0
2024-11-06,0,85.39020833333332,69.20708333333333,29.736874999999998,93.0,326.0,99.0,2,0,0
2024-11-07,0,81.36562500000001,83.28479166666666,29.703333333333333,93.0,303.0,95.0,3,0,0
2024-11-08,0,84.43583333333333,76.27479166666667,29.645208333333333,87.0,350.0,97.0,4,0,0
2024-11-09,0,83.73270833333333,76.75541666666668,29.698958333333334,87.0,404.0,96.0,5,1,0
2024-11-10,0,80.52083333333333,90.82208333333334,29.67833333333333,89.0,411.0,93.0,6,1,0
2024-11-11,0,81.31270833333333,86.52875,29.702708333333334,90.0,450.0,93.0,0,0,0
2024-11-12,0,80.79354166666667,82.615,29.645833333333332,86.0,412.0,99.0,1,0,0
2024-11-13,0,81.413125,82.38708333333334,29.66979166666667,80.0,341.0,97.0,2,0,0
2024-11-14,0,81.00208333333333,87.43020833333333,29.676041666666666,88.0,314.0,94.0,3,0,0
2024-11-15,0,82.56229166666667,81.34708333333333,29.678541666666664,90.0,344.0,90.0,4,0,0
2024-11-16,0,82.47979166666667,82.235,29.663749999999997,79.0,415.0,90.0,5,1,0
2024-11-17,1,83.19708333333334,80.22208333333333,29.663541666666664,90.0,548.0,93.0,6,1,0
2024-11-18,0,82.75625000000001,78.40583333333333,29.660208333333333,82.0,539.0,109.0,0,0,0
2024-11-19,0,82.56479166666666,78.43041666666666,29.684583333333332,73.0,410.0,110.0,1,0,0
2024-11-20,0,80.79166666666667,83.83354166666666,29.67625,84.0,381.0,110.0,2,0,0
2024-11-21,0,78.56625,91.214375,29.662916666666664,86.0,395.0,110.0,3,0,0
2024-11-22,0,78.1825,91.600625,29.684166666666666,80.0,415.0,100.0,4,0,0
2024-11-23,0,80.090625,87.9925,29.67625,81.0,457.0,102.0,5,1,0
2024-11-24,0,79.79145833333332,90.04312499999999,29.68375,91.0,435.0,95.0,6,1,0
2024-11-25,0,79.894375,92.32270833333332,29.66875,95.0,391.0,91.0,0,0,0
2024-11-26,0,76.11,96.841875,29.68104166666667,91.0,374.0,98.0,1,0,0
2024-11-27,0,73.955,97.12541666666668,29.710416666666664,82.0,328.0,99.0,2,0,0
2024-11-28,0,74.58395833333333,96.22395833333333,29.71166666666667,86.0,330.0,107.0,3,0,0
2024-11-29,1,75.94250000000001,95.21229166666666,29.706875,99.0,355.0,108.0,4,0,0
2024-11-30,0,77.97541666666667,91.41291666666666,29.685625,102.0,398.0,99.0,5,1,0
2024-12-01,0,80.20083333333334,83.91458333333334,29.756249999999998,94.0,429.0,94.0,6,1,0
2024-12-02,0,82.25395833333333,71.20854166666666,29.860416666666666,78.0,429.0,99.0,0,0,0
2024-12-03,0,82.1875,74.82625,29.804166666666664,80.0,387.0,103.0,1,0,0
2024-12-04,0,86.52833333333332,71.33895833333334,29.699791666666666,87.0,395.0,100.0,2,0,0
2024-12-05,0,85.70437500000001,79.08562500000001,29.695625000000003,98.0,495.0,92.0,3,0,1
2024-12-06,0,85.03604166666666,66.78479166666666,29.75,90.0,474.0,93.0,4,0,0
2024-12-07,1,79.92458333333333,88.22333333333334,29.67958333333333,87.0,434.0,90.0,5,1,0
2024-12-08,0,83.54583333333333,74.15875,29.648333333333337,91.0,399.0,93.0,6,1,0
2024-12-09,0,81.55229166666668,81.88666666666667,29.715416666666666,95.0,392.0,94.0,0,0,0
2024-12-10,0,80.00916666666667,89.295,29.693125,97.0,425.0,93.0,1,0,1
2024-12-11,0,78.42395833333333,91.214375,29.69729166666667,90.0,341.0,90.0,2,0,0
2024-12-12,0,77.61729166666667,93.03770833333334,29.629166666666666,85.0,320.0,92.0,3,0,0
2024-12-13,1,76.810625,95.75416666666666,29.64979166666667,73.0,440.0,100.0,4,0,0
2024-12-14,0,77.10604166666667,94.23895833333334,29.678749999999997,79.0,585.0,99.0,5,1,0
2024-12-15,0,80.78041666666667,84.58208333333333,29.707083333333333,82.0,455.0,99.0,6,1,0
2024-12-16,0,77.51145833333334,94.59229166666667,29.746458333333333,87.0,382.0,106.0,0,0,0
2024-12-17,0,79.03937499999999,90.09875,29.74354166666667,84.0,391.0,101.0,1,0,0
2024-12-18,0,79.74249999999999,85.8525,29.72729166666667,80.0,410.0,107.0,2,0,0
2024-12-19,0,78.40166666666667,88.55458333333333,29.735208333333333,82.0,416.0,111.0,3,0,0
2024-12-20,0,79.92020833333333,82.43208333333332,29.7225,91.0,419.0,104.0,4,0,0
2024-12-21,0,80.20833333333333,79.126875,29.733333333333334,97.0,485.0,95.0,5,1,0
2024-12-22,0,79.46770833333333,82.33541666666666,29.71291666666667,93.0,502.0,103.0,6,1,0
2024-12-23,0,78.33354166666668,85.51958333333333,29.710624999999997,87.0,404.0,99.0,0,0,0
2024-12-24,0,78.46541666666667,82.38416666666667,29.72729166666667,88.0,376.0,99.0,1,0,0
2024-12-25,0,78.89562500000001,81.54916666666666,29.749583333333334,85.0,404.0,95.0,2,0,0
2024-12-26,0,79.74374999999999,82.29395833333334,29.761875,78.0,401.0,95.0,3,0,0
2024-12-27,1,80.4475,87.64958333333334,29.756874999999997,86.0,504.0,93.0,4,0,0
2024-12-28,1,81.98833333333333,80.59270833333333,29.76125,101.0,531.0,95.0,5,1,0
2024-12-29,0,79.88250000000001,85.23479166666667,29.76625,106.0,549.0,98.0,6,1,0
2024-12-30,1,80.27583333333332,81.19687499999999,29.7825,97.0,658.0,93.0,0,0,1
2024-12-31,0,79.870625,80.97229166666666,29.766041666666666,89.0,654.0,86.0,1,0,1
