datetime,เกิดเหตุ,temperature_F,humidity_%,wind_speed_kmh,pressure_in,vehicles_lt_4_wheels,vehicles_4_wheels,vehicles_gt_4_wheels,day_of_week,is_weekend,is_holiday
2021-01-31,0,79.08208333333333,81.36145833333333,7.156041666666667,29.764166666666668,99.0,479.0,95.0,6,1,0
2021-02-01,0,77.94125,91.841875,3.4425000000000003,29.719375,93.0,424.0,103.0,0,0,0
2021-02-02,0,81.02875,79.1475,7.593125,29.768333333333334,91.0,364.0,104.0,1,0,0
2021-02-03,1,82.69875,76.55479166666667,6.5027083333333335,29.758125000000003,83.0,375.0,104.0,2,0,0
2021-02-04,0,83.24208333333333,81.12666666666667,5.5874999999999995,29.645,81.0,361.0,107.0,3,0,0
2021-02-05,0,80.85979166666667,86.24458333333332,4.413333333333333,29.695833333333336,83.0,360.0,103.0,4,0,0
2021-02-06,0,82.81270833333333,86.83333333333333,2.3495833333333334,29.660208333333333,94.0,436.0,97.0,5,1,0
2021-02-07,0,83.56458333333333,79.63437499999999,2.2083333333333335,29.700625000000002,97.0,452.0,96.0,6,1,0
2021-02-08,0,83.16833333333334,79.43979166666666,5.488125,29.702291666666667,81.0,353.0,106.0,0,0,0
2021-02-09,0,80.55291666666666,81.24249999999999,4.169375,29.708541666666665,73.0,389.0,106.0,1,0,0
2021-02-10,0,82.86145833333333,81.56041666666667,2.4208333333333334,29.710416666666664,83.0,435.0,105.0,2,0,0
2021-02-11,0,79.34270833333333,93.67541666666666,2.45375,29.749791666666667,79.0,439.0,100.0,3,0,0
2021-02-12,0,77.34583333333333,94.75999999999999,4.365,29.753958333333333,84.0,526.0,87.0,4,0,1
2021-02-13,0,81.15541666666667,78.54541666666667,5.123333333333333,29.76,86.0,522.0,95.0,5,1,0
2021-02-14,0,80.51083333333334,76.673125,5.079166666666667,29.765208333333334,87.0,529.0,102.0,6,1,0
2021-02-15,0,77.30208333333333,86.63125000000001,5.372083333333333,29.74,90.0,414.0,102.0,0,0,0
2021-02-16,0,80.26333333333334,75.53708333333334,6.831875,29.71020833333333,94.0,373.0,99.0,1,0,0
2021-02-17,0,79.21270833333334,74.41479166666666,7.641249999999999,29.742708333333336,82.0,415.0,98.0,2,0,0
2021-02-18,0,78.00500000000001,71.51187499999999,8.345,29.79479166666667,84.0,361.0,101.0,3,0,0
2021-02-19,0,79.765625,70.625,12.0775,29.794375,99.0,366.0,105.0,4,0,0
2021-02-20,0,79.25395833333333,73.79229166666667,9.994375,29.76625,99.0,495.0,109.0,5,1,0
2021-02-21,0,79.82583333333334,75.71270833333334,7.772708333333333,29.75375,91.0,477.0,98.0,6,1,0
2021-02-22,0,80.75541666666666,66.42104166666667,5.781874999999999,29.745833333333334,89.0,413.0,99.0,0,0,0
2021-02-23,0,78.06041666666667,77.49625,4.888541666666667,29.716041666666666,89.0,408.0,108.0,1,0,0
2021-02-24,0,79.423125,77.038125,4.4675,29.694999999999997,87.0,334.0,106.0,2,0,0
2021-02-25,0,81.596875,76.88979166666667,3.7152083333333334,29.660416666666666,95.0,340.0,105.0,3,0,0
2021-02-26,1,82.266875,64.09083333333334,5.174791666666667,29.660416666666666,107.0,434.0,95.0,4,0,1
2021-02-27,0,82.27979166666667,72.11541666666666,4.139583333333333,29.65125,90.0,529.0,96.0,5,1,0
2021-02-28,0,81.82541666666667,75.48041666666667,4.723333333333334,29.694374999999997,81.0,495.0,98.0,6,1,0
2021-03-01,1,78.108125,91.82187499999999,5.188125,29.69666666666667,82.0,395.0,104.0,0,0,0
2021-03-02,0,79.45645833333333,76.88416666666667,7.515625,29.756041666666665,97.0,412.0,104.0,1,0,0
2021-03-03,0,83.58791666666666,75.52229166666667,6.545833333333333,29.76125,99.0,443.0,111.0,2,0,0
2021-03-04,0,82.17041666666667,88.4775,1.8616666666666666,29.635,93.0,382.0,113.0,3,0,0
2021-03-05,1,82.54583333333333,84.18166666666666,4.340625,29.65416666666667,83.0,403.0,107.0,4,0,0
2021-03-06,0,81.68958333333333,90.17395833333335,2.9470833333333335,29.680833333333336,87.0,474.0,101.0,5,1,0
2021-03-07,0,82.44270833333333,87.92791666666666,1.8810416666666667,29.688333333333333,94.0,471.0,95.0,6,1,0
2021-03-08,0,84.2975,76.18625,6.310416666666666,29.727500000000003,90.0,407.0,103.0,0,0,0
2021-03-09,0,81.64166666666667,81.97500000000001,2.7881250000000004,29.690208333333334,79.0,379.0,91.0,1,0,0
2021-03-10,0,81.92541666666666,86.83104166666668,2.31375,29.69541666666667,79.0,350.0,96.0,2,0,0
2021-03-11,0,78.729375,93.77020833333334,2.296875,29.739166666666666,95.0,353.0,98.0,3,0,0
2021-03-12,0,78.59645833333333,89.06583333333333,4.586666666666667,29.806458333333335,87.0,404.0,101.0,4,0,0
2021-03-13,0,82.44500000000001,76.25625000000001,6.356041666666666,29.778958333333335,89.0,412.0,99.0,5,1,0
2021-03-14,0,81.83104166666666,76.21770833333333,6.6343749999999995,29.734791666666666,93.0,379.0,104.0,6,1,0
2021-03-15,0,82.25750000000001,77.78791666666667,7.106041666666666,29.71104166666667,89.0,334.0,110.0,0,0,0
2021-03-16,0,82.14416666666666,76.15520833333333,5.805,29.707291666666666,91.0,368.0,105.0,1,0,0
2021-03-17,0,81.60770833333333,78.20770833333333,4.755833333333333,29.70125,89.0,378.0,102.0,2,0,0
2021-03-18,0,81.49062500000001,74.67020833333333,5.794999999999999,29.69541666666667,87.0,351.0,103.0,3,0,0
2021-03-19,0,80.84666666666666,76.28979166666666,4.369583333333334,29.6825,90.0,398.0,103.0,4,0,0
2021-03-20,0,81.643125,76.67604166666666,4.482083333333333,29.64708333333333,94.0,477.0,97.0,5,1,0
2021-03-21,0,82.86749999999999,78.23333333333333,5.0216666666666665,29.64833333333333,89.0,446.0,96.0,6,1,0
2021-03-22,0,83.33479166666667,77.67979166666667,7.558541666666667,29.710416666666664,88.0,489.0,101.0,0,0,0
2021-03-23,0,81.9175,82.19125,7.502083333333334,29.728333333333335,91.0,415.0,106.0,1,0,0
2021-03-24,0,81.23083333333334,91.18791666666668,6.327708333333334,29.698333333333334,96.0,389.0,101.0,2,0,0
2021-03-25,0,82.20812500000001,82.653125,7.399791666666666,29.68875,95.0,412.0,97.0,3,0,0
2021-03-26,0,80.56333333333333,92.35125,3.532083333333333,29.68875,89.0,388.0,95.0,4,0,0
2021-03-27,1,82.52229166666667,82.79145833333334,5.968333333333334,29.663124999999997,93.0,367.0,92.0,5,1,0
2021-03-28,0,80.08541666666666,91.45833333333333,4.672916666666667,29.664583333333336,80.0,382.0,97.0,6,1,0
2021-03-29,0,81.50041666666667,84.58375,3.5418749999999997,29.653333333333332,80.0,364.0,107.0,0,0,0
2021-03-30,0,83.038125,84.999375,3.6079166666666667,29.622708333333335,93.0,380.0,101.0,1,0,0
2021-03-31,1,82.88229166666666,84.64604166666668,3.04875,29.600624999999997,91.0,395.0,101.0,2,0,0
2021-04-01,0,78.08666666666666,94.75020833333333,4.876458333333333,29.69729166666667,88.0,392.0,100.0,3,0,0
2021-04-02,0,78.64020833333333,74.956875,7.979583333333333,29.77416666666667,93.0,378.0,98.0,4,0,0
2021-04-03,0,83.02604166666667,80.37666666666667,9.614791666666667,29.765625,91.0,450.0,100.0,5,1,0
2021-04-04,0,81.41291666666667,93.79166666666667,2.3312500000000003,29.665833333333335,82.0,459.0,104.0,6,1,0
2021-04-05,0,82.714375,88.52083333333333,4.659375,29.651875,85.0,422.0,101.0,0,0,0
2021-04-06,0,79.80895833333334,94.92916666666667,1.7864583333333333,29.698333333333334,91.0,505.0,97.0,1,0,1
2021-04-07,1,83.91895833333334,80.42666666666666,4.545625,29.653958333333335,95.0,484.0,103.0,2,0,0
2021-04-08,0,84.53041666666667,72.92625,8.295,29.737916666666667,96.0,515.0,113.0,3,0,0
2021-04-09,0,80.30479166666667,86.99395833333334,1.6377083333333333,29.706458333333334,85.0,498.0,100.0,4,0,0
2021-04-10,0,79.31791666666666,93.8125,1.93875,29.667916666666667,87.0,490.0,94.0,5,1,0
2021-04-11,0,77.94458333333334,96.874375,2.5370833333333334,29.72,100.0,463.0,96.0,6,1,0
2021-04-12,0,77.22166666666666,94.84916666666668,3.969791666666667,29.799166666666665,103.0,502.0,94.0,0,0,1
2021-04-13,0,80.60625,86.91708333333334,4.407708333333333,29.748125,105.0,539.0,87.0,1,0,1
2021-04-14,0,80.20104166666667,85.10458333333334,3.5066666666666664,29.74729166666667,100.0,538.0,88.0,2,0,1
2021-04-15,0,79.685,92.85333333333334,2.55125,29.725416666666664,101.0,543.0,90.0,3,0,1
2021-04-16,1,81.73770833333333,85.52145833333333,2.98625,29.722083333333334,94.0,568.0,92.0,4,0,0
2021-04-17,0,82.63645833333334,85.60416666666667,3.08375,29.754791666666666,95.0,565.0,91.0,5,1,0
2021-04-18,0,82.38729166666667,83.42583333333333,3.2972916666666667,29.754791666666666,87.0,484.0,96.0,6,1,0
2021-04-19,1,83.03229166666667,81.42854166666667,5.227083333333334,29.722916666666666,81.0,422.0,97.0,0,0,0
2021-04-20,1,81.91729166666667,83.08437500000001,5.306875,29.707708333333333,85.0,363.0,99.0,1,0,0
2021-04-21,0,83.244375,81.47208333333333,5.100208333333334,29.705624999999998,90.0,341.0,105.0,2,0,0
2021-04-22,0,81.2275,93.65104166666667,3.69125,29.708541666666665,82.0,375.0,105.0,3,0,0
2021-04-23,1,81.19145833333333,89.05291666666666,6.776458333333333,29.69875,87.0,385.0,95.0,4,0,0
2021-04-24,0,81.30166666666666,80.40791666666667,5.971666666666667,29.70625,105.0,483.0,100.0,5,1,0
2021-04-25,0,82.13041666666668,80.7975,4.1554166666666665,29.710624999999997,114.0,506.0,99.0,6,1,0
2021-04-26,0,80.99583333333334,85.92041666666667,1.5735416666666666,29.700625000000002,85.0,447.0,104.0,0,0,0
2021-04-27,0,79.42979166666667,88.47333333333334,2.70375,29.728125000000002,83.0,423.0,107.0,1,0,0
2021-04-28,1,80.72687499999999,85.498125,3.1947916666666667,29.740624999999998,81.0,435.0,102.0,2,0,0
2021-04-29,0,79.913125,87.24041666666666,3.15875,29.72854166666667,83.0,484.0,92.0,3,0,0
2021-04-30,1,78.875,88.79145833333332,2.4672916666666667,29.718333333333334,103.0,525.0,87.0,4,0,0
2021-05-01,0,78.67604166666666,94.45875000000001,4.086875,29.707916666666666,115.0,524.0,86.0,5,1,1
2021-05-02,0,80.335,77.32104166666666,8.139791666666666,29.749166666666667,100.0,497.0,97.0,6,1,0
2021-05-03,0,83.41270833333333,77.45291666666667,6.821666666666666,29.766875,94.0,549.0,92.0,0,0,1
2021-05-04,0,83.06,84.979375,4.111666666666667,29.699166666666667,92.0,581.0,91.0,1,0,1
2021-05-05,0,80.189375,98.10270833333334,1.6439583333333332,29.665833333333335,89.0,515.0,90.0,2,0,0
2021-05-06,1,81.814375,87.49229166666667,3.967708333333333,29.721666666666668,90.0,475.0,92.0,3,0,0
2021-05-07,0,82.87291666666667,81.43375,3.9164583333333334,29.648750000000003,91.0,499.0,103.0,4,0,0
2021-05-08,0,84.59291666666667,75.35020833333333,6.488541666666666,29.719791666666666,88.0,466.0,99.0,5,1,0
2021-05-09,0,83.12479166666667,77.22520833333333,3.5362500000000003,29.707708333333333,83.0,444.0,103.0,6,1,0
2021-05-10,0,79.16666666666667,89.9375,3.719791666666667,29.668541666666666,82.0,363.0,104.0,0,0,0
2021-05-11,0,79.49249999999999,92.77416666666666,3.4966666666666666,29.680625000000003,82.0,325.0,105.0,1,0,0
2021-05-12,0,76.806875,93.13625,3.626875,29.796666666666667,90.0,332.0,111.0,2,0,0
2021-05-13,0,83.33749999999999,84.18729166666667,3.3258333333333336,29.610416666666666,86.0,368.0,110.0,3,0,0
2021-05-14,0,84.08729166666667,84.43708333333333,3.4127083333333332,29.61854166666667,79.0,444.0,99.0,4,0,0
2021-05-15,0,84.05333333333333,84.56708333333333,3.5316666666666667,29.63354166666667,80.0,460.0,95.0,5,1,0
2021-05-16,1,82.08916666666667,87.73041666666667,2.9458333333333333,29.644583333333333,100.0,422.0,100.0,6,1,0
2021-05-17,1,82.8925,86.07916666666667,3.075416666666667,29.654583333333335,93.0,428.0,99.0,0,0,0
2021-05-18,0,82.645,83.041875,3.9149999999999996,29.68041666666667,79.0,451.0,95.0,1,0,0
2021-05-19,1,79.16437499999999,93.34520833333333,2.093125,29.683333333333334,75.0,396.0,97.0,2,0,0
2021-05-20,0,82.98875,85.1075,4.909166666666667,29.686875,75.0,395.0,103.0,3,0,0
2021-05-21,1,79.49645833333334,95.41250000000001,3.676458333333333,29.718125,84.0,457.0,99.0,4,0,0
2021-05-22,0,79.70666666666666,92.22874999999999,4.766666666666667,29.692291666666666,93.0,442.0,106.0,5,1,0
2021-05-23,0,83.31020833333334,81.24604166666667,4.792083333333333,29.673541666666665,102.0,444.0,101.0,6,1,0
2021-05-24,0,84.60437499999999,79.84875000000001,4.068125,29.687291666666667,96.0,399.0,101.0,0,0,0
2021-05-25,0,82.438125,83.50937499999999,4.914375,29.68625,89.0,387.0,98.0,1,0,0
2021-05-26,0,82.12375,88.291875,3.062291666666667,29.677083333333332,87.0,429.0,90.0,2,0,1
2021-05-27,0,80.52125,88.59458333333333,6.54375,29.698333333333334,90.0,389.0,99.0,3,0,0
2021-05-28,0,81.78937499999999,84.89666666666666,4.982916666666667,29.714375,95.0,363.0,100.0,4,0,0
2021-05-29,0,84.43229166666667,78.66458333333334,3.2695833333333333,29.698541666666667,102.0,479.0,100.0,5,1,0
2021-05-30,0,81.86145833333333,91.61291666666666,2.8339583333333334,29.668125,94.0,495.0,102.0,6,1,0
2021-05-31,0,83.641875,85.499375,3.4658333333333338,29.639791666666667,84.0,412.0,102.0,0,0,0
2021-06-01,0,79.165,91.54166666666667,4.683333333333334,29.683333333333334,84.0,423.0,102.0,1,0,0
2021-06-02,0,81.70291666666667,76.52083333333333,6.963333333333334,29.722916666666666,90.0,446.0,93.0,2,0,0
2021-06-03,0,82.506875,80.75333333333333,6.64375,29.7825,103.0,494.0,89.0,3,0,1
2021-06-04,1,82.19270833333333,86.66458333333333,3.9445833333333336,29.713541666666668,84.0,433.0,93.0,4,0,0
2021-06-05,0,78.1875,98.14604166666668,2.8487500000000003,29.721249999999998,82.0,480.0,98.0,5,1,0
2021-06-06,0,79.21020833333334,97.1325,1.3164583333333333,29.717083333333335,85.0,535.0,97.0,6,1,0
2021-06-07,0,78.670625,96.61895833333334,4.859583333333333,29.651875,87.0,401.0,96.0,0,0,0
2021-06-08,0,84.403125,75.940625,4.109375,29.715,90.0,379.0,100.0,1,0,0
2021-06-09,0,82.58104166666666,76.60041666666667,3.2156249999999997,29.719791666666666,87.0,416.0,104.0,2,0,0
2021-06-10,0,79.170625,90.8125,3.8520833333333333,29.639791666666667,95.0,354.0,107.0,3,0,0
2021-06-11,0,79.89375,90.43729166666667,2.097916666666667,29.628958333333333,86.0,404.0,103.0,4,0,0
2021-06-12,1,77.49666666666667,82.980625,4.14625,29.768541666666668,88.0,523.0,93.0,5,1,0
2021-06-13,0,82.62083333333334,85.65291666666667,2.5247916666666668,29.6975,87.0,438.0,92.0,6,1,0
2021-06-14,1,83.08749999999999,80.45020833333334,3.22875,29.690416666666668,85.0,351.0,97.0,0,0,0
2021-06-15,0,81.28229166666667,83.07000000000001,2.3297916666666665,29.686458333333334,85.0,373.0,99.0,1,0,0
2021-06-16,0,81.43166666666667,84.33375,2.212083333333333,29.7175,87.0,380.0,101.0,2,0,0
2021-06-17,0,80.76541666666667,87.83333333333333,2.0208333333333335,29.738333333333333,83.0,393.0,102.0,3,0,0
2021-06-18,0,81.19270833333333,84.295625,2.18625,29.761666666666667,90.0,468.0,96.0,4,0,0
2021-06-19,0,81.56416666666667,86.30874999999999,1.8087499999999999,29.749375,91.0,548.0,96.0,5,1,0
2021-06-20,0,81.17229166666667,90.10208333333333,3.252083333333333,29.722708333333333,94.0,507.0,95.0,6,1,0
2021-06-21,0,81.57083333333334,81.24354166666667,5.876874999999999,29.715,90.0,390.0,93.0,0,0,0
2021-06-22,2,83.11354166666666,79.40395833333334,2.9600000000000004,29.7075,84.0,401.0,98.0,1,0,0
2021-06-23,0,82.51875,76.73625,4.562708333333333,29.746666666666666,81.0,391.0,106.0,2,0,0
2021-06-24,0,82.83479166666667,76.50375,3.0552083333333333,29.716458333333332,81.0,386.0,109.0,3,0,0
2021-06-25,0,82.568125,77.83916666666666,5.34,29.69729166666667,78.0,408.0,108.0,4,0,0
2021-06-26,0,83.51104166666667,76.793125,4.090833333333333,29.69666666666667,84.0,461.0,105.0,5,1,0
2021-06-27,0,81.163125,85.91833333333334,2.1908333333333334,29.731041666666666,91.0,490.0,95.0,6,1,0
2021-06-28,0,82.80520833333334,80.10041666666667,3.474375,29.72145833333333,82.0,417.0,91.0,0,0,0
2021-06-29,1,82.73479166666667,79.666875,5.725625,29.718333333333334,97.0,431.0,103.0,1,0,0
2021-06-30,0,82.15125,83.231875,3.423958333333333,29.704375,109.0,370.0,113.0,2,0,0
2021-07-01,1,81.00791666666667,85.26520833333333,7.181458333333333,29.659166666666668,100.0,348.0,108.0,3,0,0
2021-07-02,1,81.10541666666667,78.88208333333334,7.522291666666667,29.721875,92.0,386.0,96.0,4,0,0
2021-07-03,0,81.86333333333333,77.39791666666666,6.485833333333333,29.775833333333335,90.0,420.0,100.0,5,1,0
2021-07-04,0,80.4375,88.9175,3.544166666666667,29.74354166666667,83.0,397.0,102.0,6,1,0
2021-07-05,0,81.49458333333334,88.62520833333333,4.116874999999999,29.709374999999998,82.0,388.0,99.0,0,0,0
2021-07-06,0,81.01895833333333,90.86562500000001,2.0835416666666666,29.714375,86.0,381.0,104.0,1,0,0
2021-07-07,0,81.78791666666667,85.48270833333333,3.730625,29.67,99.0,388.0,101.0,2,0,0
2021-07-08,0,82.48979166666668,81.92583333333333,2.860208333333333,29.737291666666668,104.0,408.0,95.0,3,0,0
2021-07-09,0,81.31,83.54854166666667,3.451875,29.721666666666668,91.0,451.0,94.0,4,0,0
2021-07-10,0,78.51895833333333,91.62374999999999,2.7158333333333338,29.643125,99.0,553.0,101.0,5,1,0
2021-07-11,0,81.42999999999999,86.88041666666668,3.990625,29.621666666666666,89.0,491.0,100.0,6,1,0
2021-07-12,0,79.119375,82.93333333333334,5.502291666666667,29.778333333333332,85.0,402.0,97.0,0,0,0
2021-07-13,0,81.48208333333334,87.38020833333333,1.9749999999999999,29.672916666666666,83.0,371.0,101.0,1,0,0
2021-07-14,1,79.936875,90.12479166666667,1.4883333333333333,29.66395833333333,88.0,372.0,103.0,2,0,0
2021-07-15,0,81.87875,82.94895833333334,3.093541666666667,29.680208333333336,91.0,342.0,103.0,3,0,0
2021-07-16,0,83.47729166666666,82.18666666666667,1.60375,29.711875000000003,89.0,350.0,101.0,4,0,0
2021-07-17,0,84.235,77.56833333333334,2.9160416666666666,29.680000000000003,84.0,435.0,101.0,5,1,0
2021-07-18,0,83.82000000000001,80.61979166666667,2.7918749999999997,29.657916666666665,81.0,474.0,94.0,6,1,0
2021-07-19,0,83.06270833333333,79.37125,2.2287500000000002,29.68541666666667,72.0,436.0,101.0,0,0,0
2021-07-20,0,84.20395833333333,76.92041666666667,3.1575,29.704583333333332,84.0,362.0,109.0,1,0,0
2021-07-21,0,83.211875,82.41479166666666,2.6491666666666664,29.7,84.0,340.0,110.0,2,0,0
2021-07-22,0,84.51604166666667,77.92229166666667,3.7760416666666665,29.67833333333333,81.0,317.0,113.0,3,0,0
2021-07-23,0,83.51083333333334,82.76166666666667,3.70875,29.684375,88.0,376.0,95.0,4,0,0
2021-07-24,0,84.251875,80.70833333333333,4.060416666666667,29.685625,90.0,552.0,79.0,5,1,1
2021-07-25,0,84.09083333333334,78.97729166666666,4.101666666666667,29.69604166666667,84.0,523.0,81.0,6,1,1
2021-07-26,0,84.38458333333334,77.13145833333333,5.3220833333333335,29.68541666666667,90.0,465.0,88.0,0,0,1
2021-07-27,0,85.44312500000001,72.76916666666666,6.080208333333334,29.66916666666667,88.0,419.0,95.0,1,0,0
2021-07-28,0,84.21229166666667,77.5025,6.1025,29.672291666666666,95.0,493.0,103.0,2,0,1
2021-07-29,0,81.68770833333333,88.21979166666667,5.083541666666666,29.697708333333335,90.0,374.0,107.0,3,0,0
2021-07-30,0,78.85958333333333,94.60541666666666,5.346666666666667,29.737916666666667,83.0,383.0,96.0,4,0,0
2021-07-31,0,79.66458333333334,94.35416666666667,4.195208333333333,29.726666666666663,82.0,515.0,87.0,5,1,0
2021-08-01,0,81.14625,81.64208333333333,7.732708333333334,29.645208333333333,89.0,510.0,95.0,6,1,0
2021-08-02,0,81.14395833333333,81.11854166666667,7.056875000000001,29.714375,85.0,431.0,102.0,0,0,0
2021-08-03,0,80.69875,78.92458333333333,6.098125,29.787916666666664,83.0,425.0,102.0,1,0,0
2021-08-04,0,81.8475,83.3225,4.079791666666667,29.71166666666667,93.0,383.0,104.0,2,0,0
2021-08-05,0,81.60333333333334,91.66666666666667,3.7291666666666665,29.693541666666665,86.0,402.0,105.0,3,0,0
2021-08-06,1,83.376875,85.02979166666667,2.749375,29.708541666666665,86.0,439.0,101.0,4,0,0
2021-08-07,0,82.51708333333333,79.59375,4.1362499999999995,29.668333333333333,87.0,506.0,93.0,5,1,0
2021-08-08,0,83.88666666666667,76.20270833333333,3.986458333333333,29.734583333333333,85.0,510.0,96.0,6,1,0
2021-08-09,0,82.38458333333334,78.986875,5.183333333333333,29.681458333333335,88.0,383.0,97.0,0,0,0
2021-08-10,0,81.66270833333333,84.83354166666668,5.942291666666667,29.64125,92.0,333.0,103.0,1,0,0
2021-08-11,0,82.85666666666667,84.994375,5.017708333333333,29.645,91.0,379.0,104.0,2,0,0
2021-08-12,2,79.27645833333334,83.73291666666667,5.340625,29.778958333333335,91.0,492.0,89.0,3,0,1
2021-08-13,0,83.4075,81.493125,3.4791666666666665,29.70958333333333,90.0,504.0,102.0,4,0,0
2021-08-14,0,81.16708333333334,92.16604166666667,1.656875,29.68541666666667,94.0,548.0,104.0,5,1,0
2021-08-15,0,79.50916666666667,95.04145833333332,1.2810416666666666,29.724791666666665,107.0,569.0,93.0,6,1,0
2021-08-16,0,78.18729166666667,95.60395833333332,1.16625,29.795416666666668,102.0,492.0,95.0,0,0,0
2021-08-17,0,80.35083333333334,84.72916666666667,2.1329166666666666,29.766458333333333,108.0,387.0,101.0,1,0,0
2021-08-18,0,79.34583333333333,88.770625,2.1027083333333336,29.723958333333332,91.0,353.0,97.0,2,0,0
2021-08-19,0,79.36104166666667,87.32395833333334,3.4391666666666665,29.705833333333334,82.0,379.0,99.0,3,0,0
2021-08-20,1,78.76645833333333,91.70187499999999,2.03125,29.715208333333333,75.0,374.0,100.0,4,0,0
2021-08-21,0,79.86520833333334,86.729375,2.2397916666666666,29.717708333333334,76.0,494.0,100.0,5,1,0
2021-08-22,0,80.316875,83.233125,5.349166666666666,29.729583333333334,90.0,493.0,101.0,6,1,0
2021-08-23,0,81.015,81.75375,4.0718749999999995,29.708125,88.0,399.0,103.0,0,0,0
2021-08-24,0,79.48145833333334,86.26333333333334,6.723125,29.702291666666667,89.0,350.0,97.0,1,0,0
2021-08-25,0,80.36395833333333,81.41604166666666,6.4539583333333335,29.68375,89.0,419.0,98.0,2,0,0
2021-08-26,0,81.03375,81.93916666666667,3.3520833333333333,29.675208333333334,87.0,446.0,107.0,3,0,0
2021-08-27,0,82.38645833333334,78.77104166666668,4.1475,29.66208333333333,82.0,448.0,109.0,4,0,0
2021-08-28,0,81.82333333333334,82.74020833333334,2.674166666666667,29.652083333333334,90.0,413.0,98.0,5,1,0
2021-08-29,0,78.97583333333334,91.36166666666666,1.4764583333333334,29.66416666666667,91.0,405.0,94.0,6,1,0
2021-08-30,0,79.39583333333333,89.25020833333333,2.6908333333333334,29.683958333333333,86.0,380.0,96.0,0,0,0
2021-08-31,0,82.08104166666666,82.50937499999999,4.6189583333333335,29.708125,98.0,354.0,100.0,1,0,0
2021-09-01,0,80.11020833333333,79.57708333333333,7.940416666666667,29.674791666666668,98.0,338.0,98.0,2,0,0
2021-09-02,0,80.24374999999999,81.699375,4.900416666666667,29.688958333333332,92.0,371.0,93.0,3,0,0
