datetime,เกิดเหตุ,temperature_F,humidity_%,wind_speed_kmh,pressure_in,vehicles_lt_4_wheels,vehicles_4_wheels,vehicles_gt_4_wheels,day_of_week,is_weekend,is_holiday
2020-01-27,1,80.54041666666667,77.718125,3.4599999999999995,29.695625000000003,85.0,417.0,97.0,0,0,0
2020-01-28,0,81.08895833333334,79.72708333333334,3.488958333333333,29.701666666666668,86.0,346.0,99.0,1,0,0
2020-01-29,0,82.62729166666666,75.93770833333333,4.869166666666667,29.749791666666667,84.0,349.0,111.0,2,0,0
2020-01-30,0,81.56416666666667,76.17458333333333,6.142291666666666,29.730208333333334,86.0,335.0,118.0,3,0,0
2020-01-31,0,81.81854166666666,75.73541666666667,8.690208333333333,29.732916666666668,88.0,397.0,104.0,4,0,0
2020-02-01,1,81.0425,78.56708333333333,8.94375,29.832291666666666,94.0,479.0,99.0,5,1,0
2020-02-02,0,82.92770833333333,70.888125,9.841666666666667,29.79104166666667,97.0,438.0,99.0,6,1,0
2020-02-03,0,82.02520833333334,75.24958333333333,7.791666666666667,29.705,97.0,390.0,108.0,0,0,0
2020-02-04,0,82.87145833333334,85.32354166666667,4.484583333333333,29.67979166666667,87.0,409.0,103.0,1,0,0
2020-02-05,0,84.00333333333333,79.17458333333333,4.268541666666667,29.64708333333333,91.0,388.0,105.0,2,0,0
2020-02-06,0,82.78083333333333,88.14583333333333,5.284166666666667,29.702291666666667,83.0,387.0,107.0,3,0,0
2020-02-07,0,81.70833333333333,88.13625,4.947291666666667,29.614583333333332,84.0,389.0,97.0,4,0,0
2020-02-08,0,80.518125,92.02395833333333,5.687916666666666,29.603333333333335,100.0,439.0,93.0,5,1,1
2020-02-09,0,81.87354166666667,87.26958333333333,2.4795833333333333,29.6575,93.0,502.0,91.0,6,1,0
2020-02-10,0,79.09041666666667,93.143125,5.176458333333334,29.641666666666666,88.0,601.0,84.0,0,0,1
2020-02-11,0,78.65791666666667,94.833125,1.3035416666666666,29.722291666666667,75.0,436.0,94.0,1,0,0
2020-02-12,0,76.76541666666667,97.25,2.3024999999999998,29.668541666666666,72.0,385.0,101.0,2,0,0
2020-02-13,0,81.65208333333332,84.61020833333333,6.177916666666667,29.750833333333333,83.0,420.0,101.0,3,0,0
2020-02-14,0,83.030625,82.01375,5.20375,29.706875,83.0,425.0,104.0,4,0,0
2020-02-15,0,82.376875,78.895,4.1033333333333335,29.734583333333333,98.0,512.0,98.0,5,1,0
2020-02-16,0,81.35604166666667,78.403125,4.063958333333333,29.76375,106.0,580.0,99.0,6,1,0
2020-02-17,1,81.21958333333333,79.374375,6.431875000000001,29.776458333333334,88.0,453.0,108.0,0,0,0
2020-02-18,0,80.54541666666667,83.736875,8.592916666666666,29.784583333333334,79.0,365.0,116.0,1,0,0
2020-02-19,0,81.81125,74.36354166666666,9.138541666666667,29.79375,87.0,381.0,108.0,2,0,0
2020-02-20,0,81.56270833333333,74.27666666666667,11.135833333333332,29.783958333333334,90.0,357.0,103.0,3,0,0
2020-02-21,0,82.29208333333334,73.75666666666667,10.725208333333333,29.821875000000002,86.0,389.0,109.0,4,0,0
2020-02-22,0,81.4375,74.600625,12.305208333333333,29.824375,93.0,492.0,102.0,5,1,0
2020-02-23,0,81.93791666666667,74.20645833333333,12.420416666666666,29.805000000000003,103.0,462.0,98.0,6,1,0
2020-02-24,0,82.526875,71.895625,10.04125,29.766666666666666,99.0,375.0,96.0,0,0,0
2020-02-25,0,81.30875,75.38875,8.818125,29.73645833333333,91.0,352.0,99.0,1,0,0
2020-02-26,0,81.99374999999999,75.41875,8.108125,29.74145833333333,81.0,367.0,101.0,2,0,0
2020-02-27,0,82.22916666666667,76.15916666666666,9.141875,29.715416666666666,84.0,376.0,95.0,3,0,0
2020-02-28,1,82.38270833333333,76.005625,8.549166666666666,29.702083333333334,90.0,425.0,97.0,4,0,0
2020-02-29,1,81.80083333333333,74.55791666666667,7.852708333333333,29.693541666666665,89.0,464.0,97.0,5,1,0
2020-03-01,0,82.181875,77.09020833333334,10.068958333333333,29.79895833333333,85.0,486.0,97.0,6,1,0
2020-03-02,0,80.70479166666667,72.25020833333333,7.603958333333334,29.787291666666665,79.0,523.0,110.0,0,0,0
2020-03-03,0,82.92770833333334,76.16104166666666,8.312291666666667,29.7075,78.0,418.0,111.0,1,0,0
2020-03-04,0,83.77083333333333,81.48270833333333,4.737916666666666,29.696875000000002,79.0,339.0,96.0,2,0,0
2020-03-05,0,84.32166666666667,77.52833333333334,5.541041666666666,29.64979166666667,83.0,314.0,89.0,3,0,0
2020-03-06,0,80.06854166666666,94.61062500000001,3.4285416666666664,29.678749999999997,91.0,325.0,94.0,4,0,0
2020-03-07,0,79.67645833333333,96.29854166666667,2.68375,29.65416666666667,90.0,381.0,101.0,5,1,0
2020-03-08,0,81.03208333333333,88.64520833333334,4.602291666666667,29.579583333333332,96.0,424.0,95.0,6,1,0
2020-03-09,0,82.49479166666667,84.54875,4.238541666666666,29.657916666666665,91.0,394.0,101.0,0,0,0
2020-03-10,0,80.129375,85.73229166666665,5.449583333333333,29.67395833333333,85.0,381.0,110.0,1,0,0
2020-03-11,0,79.83333333333333,91.91645833333332,1.833125,29.718958333333333,79.0,341.0,110.0,2,0,0
2020-03-12,1,77.19333333333334,97.04812500000001,4.811041666666667,29.689999999999998,85.0,339.0,109.0,3,0,0
2020-03-13,0,83.821875,76.48854166666666,6.560416666666666,29.74729166666667,99.0,392.0,107.0,4,0,0
2020-03-14,0,85.324375,75.25395833333333,7.493541666666666,29.69666666666667,97.0,519.0,109.0,5,1,0
2020-03-15,0,85.54166666666667,74.28208333333333,9.225624999999999,29.705,96.0,482.0,98.0,6,1,0
2020-03-16,0,85.43541666666665,70.81041666666667,9.287708333333333,29.730416666666667,94.0,420.0,95.0,0,0,0
2020-03-17,0,83.71979166666667,69.92083333333333,8.52,29.757291666666664,93.0,419.0,106.0,1,0,0
2020-03-18,0,82.36729166666667,73.20104166666667,6.433125,29.730833333333333,85.0,391.0,121.0,2,0,0
2020-03-19,0,82.76875,68.835,5.850208333333334,29.717291666666668,81.0,366.0,116.0,3,0,0
2020-03-20,1,82.550625,68.88458333333334,5.899583333333333,29.726249999999997,84.0,370.0,101.0,4,0,0
2020-03-21,0,82.30833333333334,68.81875000000001,5.2004166666666665,29.74416666666667,90.0,427.0,91.0,5,1,0
2020-03-22,1,82.43520833333334,72.00812499999999,3.814375,29.72375,96.0,436.0,97.0,6,1,0
2020-03-23,0,83.73125,73.62895833333333,4.685416666666667,29.6975,90.0,378.0,105.0,0,0,0
2020-03-24,0,85.10645833333334,73.86,6.070208333333333,29.65833333333333,87.0,385.0,106.0,1,0,0
2020-03-25,0,84.67812500000001,72.838125,6.100833333333333,29.639583333333334,89.0,428.0,101.0,2,0,0
2020-03-26,1,85.29229166666667,73.861875,6.06125,29.672916666666666,92.0,335.0,97.0,3,0,0
2020-03-27,1,85.735,73.94729166666666,5.8999999999999995,29.69458333333333,85.0,322.0,98.0,4,0,0
2020-03-28,0,84.958125,76.26145833333334,5.125208333333333,29.672291666666666,88.0,462.0,102.0,5,1,0
2020-03-29,0,84.699375,74.1425,5.795416666666667,29.650833333333335,95.0,511.0,108.0,6,1,0
2020-03-30,0,84.38375,69.47500000000001,5.319791666666666,29.68541666666667,88.0,411.0,109.0,0,0,0
2020-03-31,0,83.885625,71.95625,5.117083333333333,29.678541666666664,86.0,418.0,103.0,1,0,0
2020-04-01,0,81.763125,75.72645833333333,8.746666666666666,29.7525,81.0,441.0,103.0,2,0,0
2020-04-02,0,79.65145833333334,72.88145833333333,6.856458333333333,29.76,85.0,386.0,110.0,3,0,0
2020-04-03,1,83.11749999999999,76.98395833333333,6.411041666666667,29.703958333333333,86.0,383.0,110.0,4,0,0
2020-04-04,0,84.26666666666667,72.76625,6.665,29.70104166666667,82.0,407.0,99.0,5,1,0
2020-04-05,0,83.16729166666667,77.09875,3.8035416666666664,29.671875,87.0,436.0,84.0,6,1,0
2020-04-06,0,82.13437499999999,85.68374999999999,4.454166666666667,29.68041666666667,101.0,471.0,85.0,0,0,1
2020-04-07,0,80.98854166666666,91.34458333333333,1.6381249999999998,29.672916666666666,105.0,442.0,103.0,1,0,0
2020-04-08,0,82.16416666666667,92.91187500000001,2.013333333333333,29.578333333333333,93.0,443.0,110.0,2,0,0
2020-04-09,0,79.674375,90.68708333333335,4.208333333333333,29.653958333333335,84.0,405.0,107.0,3,0,0
2020-04-10,0,81.60312499999999,83.41604166666666,1.8764583333333336,29.684791666666666,82.0,360.0,103.0,4,0,0
2020-04-11,0,79.839375,91.75,1.5464583333333335,29.722916666666666,87.0,400.0,99.0,5,1,0
2020-04-12,0,78.47020833333333,94.825625,4.467083333333333,29.694791666666664,77.0,420.0,98.0,6,1,0
2020-04-13,0,86.56270833333333,72.65895833333333,6.873125000000001,29.687291666666667,81.0,392.0,94.0,0,0,0
2020-04-14,0,86.09125,71.10416666666667,7.5625,29.70125,82.0,377.0,98.0,1,0,0
2020-04-15,0,85.6725,72.08958333333334,5.947083333333333,29.70104166666667,87.0,323.0,104.0,2,0,0
2020-04-16,0,83.77604166666667,81.37375,5.462083333333333,29.683125,96.0,347.0,102.0,3,0,0
2020-04-17,0,82.55104166666666,84.66104166666666,3.449375,29.706041666666668,79.0,455.0,100.0,4,0,0
2020-04-18,0,85.01895833333333,76.02104166666668,5.427916666666667,29.715208333333333,86.0,495.0,98.0,5,1,0
2020-04-19,0,85.60041666666666,74.450625,4.414583333333334,29.691875,92.0,457.0,99.0,6,1,0
2020-04-20,0,85.72645833333333,76.62125,4.990833333333334,29.67895833333333,86.0,367.0,98.0,0,0,0
2020-04-21,1,86.81229166666667,73.94458333333334,4.3254166666666665,29.66875,76.0,401.0,97.0,1,0,0
2020-04-22,0,86.156875,77.141875,4.513125,29.66208333333333,76.0,389.0,100.0,2,0,0
2020-04-23,0,85.0,78.36416666666666,5.5275,29.674583333333334,75.0,322.0,95.0,3,0,0
2020-04-24,1,85.388125,74.40833333333333,7.032916666666666,29.668541666666666,83.0,348.0,96.0,4,0,0
2020-04-25,0,85.585625,73.5475,6.261041666666666,29.669166666666666,92.0,445.0,93.0,5,1,0
2020-04-26,0,81.71229166666667,84.20833333333333,5.9433333333333325,29.71166666666667,91.0,413.0,106.0,6,1,0
2020-04-27,1,82.99833333333333,79.66166666666668,7.087708333333333,29.724166666666665,86.0,397.0,114.0,0,0,0
2020-04-28,1,81.40583333333333,79.675,8.088541666666666,29.72375,89.0,409.0,102.0,1,0,0
2020-04-29,0,82.64729166666667,75.00166666666667,7.490833333333334,29.684375,93.0,497.0,101.0,2,0,0
2020-04-30,0,83.57833333333333,76.35166666666667,7.066875,29.69729166666667,99.0,631.0,92.0,3,0,0
2020-05-01,0,80.28791666666667,77.3125,7.570625,29.754583333333333,98.0,705.0,82.0,4,0,1
2020-05-02,1,80.41791666666667,75.84291666666667,7.509583333333333,29.737708333333334,82.0,460.0,91.0,5,1,0
2020-05-03,1,82.92604166666666,78.13166666666667,6.196041666666667,29.715625,85.0,402.0,97.0,6,1,0
2020-05-04,0,82.02875,79.92979166666667,6.367291666666667,29.714791666666667,94.0,517.0,93.0,0,0,1
2020-05-05,0,83.90375,80.76833333333333,3.755625,29.651458333333334,88.0,606.0,88.0,1,0,0
2020-05-06,0,82.31875000000001,81.154375,7.028958333333333,29.688541666666666,89.0,575.0,88.0,2,0,1
2020-05-07,0,80.45875,88.18770833333333,3.3658333333333332,29.633125000000003,87.0,398.0,106.0,3,0,0
2020-05-08,0,82.086875,91.60354166666667,3.0897916666666667,29.606041666666666,88.0,409.0,109.0,4,0,0
2020-05-09,0,82.24249999999999,84.22875,4.35375,29.623541666666668,98.0,474.0,95.0,5,1,0
2020-05-10,0,82.25937499999999,84.48791666666666,2.587083333333333,29.661875,95.0,493.0,97.0,6,1,0
2020-05-11,1,80.13458333333334,91.85541666666667,1.5152083333333335,29.716041666666666,85.0,386.0,110.0,0,0,0
2020-05-12,0,79.225625,88.01645833333333,4.719791666666667,29.72458333333333,80.0,411.0,116.0,1,0,0
2020-05-13,0,82.02479166666667,89.458125,2.939375,29.632499999999997,69.0,425.0,108.0,2,0,0
2020-05-14,0,83.95291666666667,83.899375,4.470625,29.63416666666667,75.0,360.0,104.0,3,0,0
2020-05-15,0,82.76333333333334,86.21729166666667,3.5122916666666666,29.579375,79.0,392.0,100.0,4,0,0
2020-05-16,0,81.64979166666667,92.44687499999999,2.8966666666666665,29.580624999999998,76.0,471.0,103.0,5,1,0
2020-05-17,0,80.32604166666667,92.80479166666667,4.6000000000000005,29.617500000000003,84.0,453.0,102.0,6,1,0
2020-05-18,1,84.35270833333333,80.7175,3.8460416666666664,29.576875,89.0,379.0,100.0,0,0,0
2020-05-19,0,84.25166666666667,83.28604166666666,3.328958333333333,29.594583333333333,93.0,391.0,106.0,1,0,0
2020-05-20,0,83.83437500000001,83.58125,2.7002083333333338,29.626875,94.0,357.0,117.0,2,0,0
2020-05-21,0,84.82000000000001,78.80708333333332,4.238541666666666,29.64916666666667,102.0,372.0,117.0,3,0,0
2020-05-22,0,83.09375,85.8825,3.9779166666666668,29.636041666666667,98.0,415.0,111.0,4,0,0
2020-05-23,0,84.65125,80.55833333333332,6.935,29.6575,83.0,477.0,95.0,5,1,0
2020-05-24,0,83.63625,86.07687499999999,4.7127083333333335,29.684375,85.0,461.0,89.0,6,1,0
2020-05-25,0,84.11208333333333,82.55479166666667,4.6468750000000005,29.707708333333333,85.0,325.0,93.0,0,0,0
2020-05-26,0,81.34458333333333,91.77770833333334,3.172708333333333,29.73229166666667,84.0,292.0,101.0,1,0,0
2020-05-27,0,82.17791666666666,84.75,3.1595833333333334,29.709791666666664,83.0,362.0,96.0,2,0,0
2020-05-28,0,82.941875,84.2725,3.1633333333333336,29.682291666666668,89.0,404.0,98.0,3,0,0
2020-05-29,0,80.65875,93.88541666666667,3.5410416666666666,29.705416666666665,89.0,444.0,103.0,4,0,0
2020-05-30,0,81.94645833333333,88.66083333333334,3.6643749999999997,29.71875,85.0,452.0,93.0,5,1,0
2020-05-31,0,81.43916666666667,89.83875,4.130833333333333,29.736875,93.0,421.0,96.0,6,1,0
2020-06-01,0,80.401875,77.16854166666667,6.517083333333333,29.765,87.0,348.0,97.0,0,0,0
2020-06-02,2,81.145625,76.56416666666667,7.880416666666666,29.759375000000002,94.0,430.0,102.0,1,0,0
2020-06-03,0,82.40479166666667,80.76395833333333,5.157708333333333,29.754375,99.0,550.0,105.0,2,0,1
2020-06-04,0,83.95625,77.68708333333333,4.66875,29.703541666666666,93.0,423.0,104.0,3,0,0
2020-06-05,0,85.40375,77.64833333333333,4.590625,29.631666666666664,102.0,420.0,100.0,4,0,0
2020-06-06,0,84.28833333333334,75.55125,6.366458333333333,29.670208333333335,101.0,524.0,97.0,5,1,0
2020-06-07,0,78.50020833333333,91.52020833333334,4.181666666666667,29.623333333333335,93.0,530.0,96.0,6,1,0
2020-06-08,0,82.29208333333334,90.66770833333334,1.8491666666666668,29.633750000000003,94.0,455.0,96.0,0,0,0
2020-06-09,0,82.53750000000001,81.98875,5.889166666666667,29.64854166666667,106.0,391.0,93.0,1,0,0
2020-06-10,0,82.54770833333333,89.23958333333333,1.8139583333333336,29.64645833333333,102.0,277.0,98.0,2,0,0
2020-06-11,0,81.84458333333333,86.625,2.5072916666666667,29.712500000000002,95.0,292.0,110.0,3,0,0
2020-06-12,0,79.58666666666666,87.33625,3.9702083333333333,29.74208333333333,91.0,364.0,111.0,4,0,0
2020-06-13,0,82.95854166666666,80.47145833333333,5.052708333333333,29.60291666666667,95.0,403.0,104.0,5,1,0
2020-06-14,0,80.401875,89.70604166666668,3.659166666666667,29.63,90.0,463.0,100.0,6,1,0
2020-06-15,0,82.26916666666666,85.97229166666666,3.360416666666667,29.666875,80.0,371.0,105.0,0,0,0
2020-06-16,0,79.56020833333334,92.135625,3.7268749999999997,29.681250000000002,89.0,329.0,106.0,1,0,0
2020-06-17,0,80.84875,86.02541666666667,3.201458333333333,29.675625,87.0,381.0,109.0,2,0,0
2020-06-18,1,81.22354166666666,82.59666666666666,4.8064583333333335,29.696250000000003,77.0,351.0,114.0,3,0,0
2020-06-19,0,81.88083333333334,84.67541666666666,4.657291666666667,29.68104166666667,79.0,364.0,110.0,4,0,0
2020-06-20,0,81.16520833333333,89.97125,3.9116666666666666,29.660625,88.0,466.0,98.0,5,1,0
2020-06-21,0,81.278125,89.60979166666668,3.63125,29.618958333333335,96.0,436.0,91.0,6,1,0
2020-06-22,0,80.39208333333333,93.54145833333332,2.6795833333333334,29.614583333333332,99.0,339.0,90.0,0,0,0
2020-06-23,0,81.20625,89.83395833333333,3.638125,29.644166666666667,85.0,309.0,96.0,1,0,0
2020-06-24,0,80.39916666666666,91.20854166666668,3.718541666666667,29.643541666666668,76.0,332.0,101.0,2,0,0
2020-06-25,0,81.2675,83.20645833333333,4.517708333333333,29.631249999999998,85.0,433.0,102.0,3,0,0
2020-06-26,0,79.52416666666666,91.60520833333334,4.28375,29.651458333333334,83.0,460.0,102.0,4,0,0
2020-06-27,0,81.70854166666668,86.02041666666668,3.499375,29.647499999999997,75.0,454.0,102.0,5,1,0
2020-06-28,0,83.76458333333333,83.03229166666667,4.083333333333333,29.635833333333334,72.0,424.0,102.0,6,1,0
2020-06-29,0,79.04229166666667,96.00375000000001,3.1566666666666667,29.641666666666666,77.0,395.0,95.0,0,0,0
2020-06-30,0,81.37354166666667,83.64645833333333,3.4324999999999997,29.645416666666666,84.0,388.0,94.0,1,0,0
2020-07-01,0,80.61979166666667,78.71520833333334,6.5062500000000005,29.742708333333336,85.0,447.0,96.0,2,0,0
2020-07-02,0,81.50333333333333,73.70479166666667,7.269791666666666,29.775208333333335,92.0,495.0,104.0,3,0,0
2020-07-03,0,83.49458333333332,77.42875,5.34375,29.76375,95.0,520.0,107.0,4,0,0
2020-07-04,0,85.51895833333333,75.15729166666667,4.274166666666667,29.68875,100.0,543.0,94.0,5,1,0
2020-07-05,0,84.08604166666667,82.51479166666667,3.6933333333333334,29.622083333333332,105.0,568.0,89.0,6,1,1
2020-07-06,0,82.23104166666667,85.37291666666665,3.151666666666667,29.66333333333333,101.0,524.0,85.0,0,0,1
2020-07-07,1,79.62354166666667,88.86312500000001,3.5064583333333332,29.660208333333333,96.0,458.0,83.0,1,0,1
2020-07-08,0,83.77125,83.62125,4.195625,29.62291666666667,100.0,490.0,92.0,2,0,0
2020-07-09,1,80.82729166666667,90.13666666666667,3.029166666666667,29.659583333333334,82.0,496.0,106.0,3,0,0
2020-07-10,1,81.23104166666667,87.14083333333333,3.138333333333333,29.629791666666666,80.0,416.0,103.0,4,0,0
2020-07-11,0,80.12541666666667,91.54145833333332,1.7839583333333333,29.722916666666666,86.0,448.0,99.0,5,1,0
2020-07-12,3,79.19291666666668,86.12583333333333,3.8993749999999996,29.749583333333334,94.0,438.0,101.0,6,1,0
2020-07-13,0,78.49854166666667,94.9575,3.5850000000000004,29.657916666666665,80.0,391.0,105.0,0,0,0
2020-07-14,0,81.04166666666667,84.40520833333333,2.474791666666667,29.635416666666668,74.0,396.0,108.0,1,0,0
2020-07-15,0,83.27125,82.76479166666667,3.0116666666666667,29.621458333333333,74.0,468.0,105.0,2,0,0
2020-07-16,1,80.68708333333333,90.80375,3.286875,29.617500000000003,74.0,419.0,105.0,3,0,0
2020-07-17,0,80.92791666666666,87.9525,3.4754166666666664,29.636041666666667,81.0,401.0,104.0,4,0,0
2020-07-18,0,80.36895833333334,89.24874999999999,3.776666666666667,29.653750000000002,88.0,461.0,96.0,5,1,0
2020-07-19,0,82.16333333333334,84.88437499999999,3.512916666666667,29.625833333333333,82.0,473.0,97.0,6,1,0
2020-07-20,0,80.87333333333333,90.40541666666667,2.90625,29.625833333333333,74.0,439.0,104.0,0,0,0
2020-07-21,0,79.89770833333334,91.62541666666668,3.0845833333333332,29.63875,81.0,366.0,103.0,1,0,0
2020-07-22,0,80.54854166666667,89.42395833333335,3.1008333333333336,29.647916666666664,88.0,382.0,99.0,2,0,0
2020-07-23,1,80.61166666666666,90.28020833333333,4.504583333333334,29.64645833333333,93.0,469.0,103.0,3,0,0
2020-07-24,0,80.79145833333332,88.34770833333333,3.7608333333333337,29.652291666666667,91.0,502.0,109.0,4,0,0
2020-07-25,0,81.33749999999999,84.75479166666666,4.239791666666666,29.637708333333332,96.0,475.0,94.0,5,1,0
2020-07-26,0,81.48916666666666,84.77625,4.14375,29.63875,98.0,419.0,90.0,6,1,0
2020-07-27,0,81.60875,89.348125,3.5858333333333334,29.619791666666668,92.0,491.0,92.0,0,0,1
2020-07-28,1,81.86208333333333,88.30395833333334,4.8975,29.633958333333336,93.0,515.0,96.0,1,0,1
2020-07-29,0,81.29145833333332,85.620625,4.961875,29.656875,87.0,505.0,95.0,2,0,0
2020-07-30,0,82.189375,85.51083333333334,4.461041666666667,29.660625,79.0,403.0,96.0,3,0,0
2020-07-31,0,78.72145833333333,95.41395833333333,4.8031250000000005,29.63875,86.0,400.0,96.0,4,0,0
2020-08-01,0,82.681875,77.5925,7.704166666666667,29.70875,104.0,439.0,92.0,5,1,0
2020-08-02,0,80.391875,73.47395833333333,7.369166666666666,29.7925,107.0,434.0,98.0,6,1,0
2020-08-03,0,83.83145833333333,73.65479166666667,4.408541666666666,29.709791666666664,86.0,447.0,108.0,0,0,0
2020-08-04,0,84.96604166666667,75.72166666666666,3.342083333333333,29.702291666666667,91.0,439.0,107.0,1,0,0
2020-08-05,0,81.92395833333333,90.03416666666668,4.100416666666667,29.628333333333334,97.0,378.0,101.0,2,0,0
2020-08-06,0,82.37291666666667,83.564375,4.104583333333333,29.650000000000002,94.0,342.0,94.0,3,0,0
2020-08-07,0,80.90104166666667,87.156875,4.691041666666667,29.667708333333334,87.0,342.0,96.0,4,0,0
2020-08-08,0,83.84125,83.37625,3.668125,29.61854166666667,90.0,466.0,89.0,5,1,0
2020-08-09,0,81.83729166666667,88.87458333333332,4.306666666666667,29.6775,88.0,469.0,85.0,6,1,0
2020-08-10,0,79.06229166666667,94.48458333333333,3.844583333333333,29.60291666666667,91.0,428.0,96.0,0,0,0
2020-08-11,0,78.17999999999999,99.73583333333333,1.3608333333333336,29.759375000000002,96.0,416.0,100.0,1,0,0
2020-08-12,0,79.59125,86.9925,4.4275,29.743958333333335,94.0,503.0,89.0,2,0,1
2020-08-13,0,79.89270833333333,86.098125,5.477291666666667,29.685833333333335,90.0,438.0,97.0,3,0,0
2020-08-14,0,79.13020833333333,87.05833333333334,2.345625,29.66395833333333,94.0,410.0,110.0,4,0,0
2020-08-15,0,82.65166666666666,81.74020833333334,2.7714583333333334,29.659583333333334,96.0,428.0,107.0,5,1,0
2020-08-16,0,82.84166666666667,83.07541666666667,4.011458333333334,29.663541666666664,91.0,405.0,108.0,6,1,0
2020-08-17,1,82.80499999999999,82.42020833333333,3.65375,29.642291666666665,95.0,351.0,112.0,0,0,0
2020-08-18,0,82.988125,81.58604166666667,5.234791666666666,29.6375,91.0,360.0,108.0,1,0,0
2020-08-19,0,80.324375,91.74395833333334,2.9785416666666666,29.624791666666667,87.0,355.0,104.0,2,0,0
2020-08-20,0,82.9775,80.88020833333333,3.7745833333333336,29.638333333333335,87.0,364.0,107.0,3,0,0
2020-08-21,0,81.41833333333334,86.45208333333333,4.085208333333333,29.67979166666667,93.0,363.0,110.0,4,0,0
2020-08-22,0,81.63020833333333,87.76354166666665,4.291666666666667,29.690625,96.0,500.0,102.0,5,1,0
2020-08-23,0,81.59979166666666,90.34104166666667,5.234166666666667,29.69395833333333,83.0,493.0,100.0,6,1,0
2020-08-24,0,80.51770833333333,89.41625,4.0268749999999995,29.685625,75.0,394.0,104.0,0,0,0
2020-08-25,0,80.735,85.69916666666667,3.1770833333333335,29.68479166666667,75.0,341.0,107.0,1,0,0
2020-08-26,0,82.931875,83.08270833333334,4.979166666666667,29.6725,85.0,334.0,105.0,2,0,0
2020-08-27,0,84.13041666666668,80.95833333333333,5.257708333333333,29.643541666666668,88.0,357.0,112.0,3,0,0
2020-08-28,0,82.83437500000001,85.17958333333333,6.150833333333334,29.613541666666666,83.0,413.0,108.0,4,0,0
2020-08-29,0,83.79479166666667,82.2175,5.336458333333333,29.60354166666667,86.0,470.0,100.0,5,1,0
2020-08-30,0,83.311875,82.84833333333333,5.679375,29.596041666666665,101.0,479.0,104.0,6,1,0
2020-08-31,0,82.66291666666667,87.99333333333334,4.771458333333333,29.60729166666667,104.0,446.0,93.0,0,0,0
2020-09-01,0,82.00645833333333,75.29875,8.634375,29.709166666666665,102.0,460.0,89.0,1,0,0
2020-09-02,0,80.00666666666667,79.48208333333334,7.027916666666666,29.77625,95.0,504.0,98.0,2,0,0
