datetime,เกิดเหตุ,temperature_F,humidity_%,wind_speed_kmh,pressure_in,vehicles_lt_4_wheels,vehicles_4_wheels,vehicles_gt_4_wheels,day_of_week,is_weekend,is_holiday
2023-09-01,0,77.29291666666667,92.23270833333333,4.526666666666666,29.78125,83.0,411.0,96.0,4,0,0
2023-09-02,0,80.59666666666666,80.65958333333333,5.587291666666666,29.7075,81.0,424.0,97.0,5,1,0
2023-09-03,0,80.525625,77.42583333333333,8.210208333333332,29.770208333333333,86.0,464.0,94.0,6,1,0
2023-09-04,0,84.18791666666667,75.369375,5.344166666666666,29.769583333333333,80.0,389.0,93.0,0,0,0
2023-09-05,0,85.17833333333333,78.70583333333333,3.9489583333333336,29.628958333333333,91.0,360.0,96.0,1,0,0
2023-09-06,0,84.92583333333333,77.02145833333334,4.296875,29.665833333333335,84.0,389.0,100.0,2,0,0
2023-09-07,0,80.18541666666667,82.55979166666667,6.0375000000000005,29.705624999999998,81.0,399.0,109.0,3,0,0
2023-09-08,0,80.64458333333333,84.69208333333333,2.387916666666667,29.769166666666667,81.0,463.0,115.0,4,0,0
2023-09-09,0,82.22145833333333,79.15916666666666,4.765208333333333,29.6925,87.0,527.0,111.0,5,1,0
2023-09-10,0,81.53937499999999,82.46249999999999,2.2079166666666667,29.77,105.0,510.0,103.0,6,1,0
2023-09-11,0,79.79625,89.93104166666666,2.4602083333333336,29.735833333333332,108.0,415.0,98.0,0,0,0
2023-09-12,0,82.306875,81.60083333333334,6.333541666666666,29.735,83.0,447.0,98.0,1,0,0
2023-09-13,0,83.12291666666667,76.21020833333334,4.22125,29.72583333333333,78.0,338.0,99.0,2,0,0
2023-09-14,0,82.54458333333334,78.59083333333334,4.376458333333333,29.726041666666664,83.0,341.0,101.0,3,0,0
2023-09-15,0,83.05833333333334,77.98354166666667,4.634791666666667,29.720625,104.0,465.0,105.0,4,0,0
2023-09-16,0,83.45333333333333,76.51020833333334,4.372916666666667,29.70520833333333,102.0,554.0,93.0,5,1,0
2023-09-17,0,82.401875,79.40479166666667,4.828125,29.692708333333332,90.0,478.0,99.0,6,1,0
2023-09-18,1,82.199375,78.92833333333333,4.526458333333333,29.704166666666666,87.0,409.0,108.0,0,0,0
2023-09-19,1,81.81645833333333,81.32020833333333,3.7954166666666667,29.733958333333334,92.0,389.0,106.0,1,0,0
2023-09-20,0,83.25270833333333,78.67979166666667,4.163541666666666,29.710624999999997,82.0,349.0,98.0,2,0,0
2023-09-21,0,78.83291666666666,89.38979166666667,3.516458333333333,29.72458333333333,78.0,318.0,101.0,3,0,0
2023-09-22,0,80.468125,85.09270833333333,4.524791666666666,29.70958333333333,74.0,339.0,101.0,4,0,0
2023-09-23,0,79.57333333333334,89.31020833333334,2.6341666666666668,29.71104166666667,83.0,444.0,93.0,5,1,0
2023-09-24,1,78.77604166666667,89.441875,4.760833333333333,29.694791666666664,97.0,486.0,88.0,6,1,0
2023-09-25,0,78.40958333333333,91.86979166666667,3.328333333333333,29.67125,93.0,447.0,94.0,0,0,0
2023-09-26,0,77.87729166666666,92.32833333333333,4.0,29.684166666666666,87.0,443.0,104.0,1,0,0
2023-09-27,0,78.85479166666666,87.16666666666667,3.953125,29.68375,91.0,424.0,99.0,2,0,0
2023-09-28,0,82.52499999999999,78.99291666666666,3.637708333333333,29.696250000000003,87.0,450.0,98.0,3,0,0
2023-09-29,0,82.33875,83.890625,2.7089583333333334,29.758124999999996,82.0,478.0,108.0,4,0,0
2023-09-30,1,84.25916666666667,76.34791666666666,1.778125,29.757499999999997,90.0,470.0,114.0,5,1,0
2023-10-01,0,78.149375,92.00375000000001,2.7081250000000003,29.76375,99.0,440.0,108.0,6,1,0
2023-10-02,1,80.944375,81.45479166666667,6.236249999999999,29.719583333333333,100.0,350.0,100.0,0,0,0
2023-10-03,0,81.01,77.39958333333333,7.0597916666666665,29.75916666666667,84.0,299.0,101.0,1,0,0
2023-10-04,0,83.69,77.32208333333334,3.391875,29.73625,82.0,357.0,106.0,2,0,0
2023-10-05,0,83.87333333333333,80.44125,4.084791666666667,29.668125,108.0,397.0,105.0,3,0,0
2023-10-06,0,82.77979166666667,80.65770833333333,4.963333333333334,29.65416666666667,109.0,379.0,101.0,4,0,0
2023-10-07,0,82.32395833333334,80.30624999999999,3.016458333333333,29.692916666666665,102.0,460.0,99.0,5,1,0
2023-10-08,0,81.564375,80.840625,4.760208333333334,29.767083333333332,96.0,431.0,105.0,6,1,0
2023-10-09,2,77.29958333333333,88.00770833333333,4.644166666666666,29.71875,83.0,379.0,111.0,0,0,0
2023-10-10,0,81.724375,82.941875,2.793125,29.74291666666667,86.0,348.0,108.0,1,0,0
2023-10-11,0,79.40708333333333,89.52770833333334,2.7283333333333335,29.760208333333335,88.0,367.0,112.0,2,0,0
2023-10-12,0,80.954375,87.24854166666667,4.2195833333333335,29.70875,98.0,417.0,104.0,3,0,0
2023-10-13,0,80.97041666666667,87.05125,3.4316666666666666,29.765,94.0,519.0,88.0,4,0,1
2023-10-14,0,83.93166666666666,79.77583333333334,4.178333333333334,29.733125,89.0,527.0,92.0,5,1,0
2023-10-15,0,80.92166666666667,84.72875,5.059166666666667,29.714583333333334,95.0,443.0,100.0,6,1,0
2023-10-16,0,82.11395833333333,80.73958333333333,4.8810416666666665,29.70958333333333,93.0,386.0,105.0,0,0,0
2023-10-17,0,80.72604166666666,84.87583333333333,4.818125,29.749375,85.0,360.0,102.0,1,0,0
2023-10-18,0,81.99187500000001,81.16291666666667,2.845416666666667,29.75854166666667,81.0,363.0,101.0,2,0,0
2023-10-19,0,80.56270833333333,85.64708333333334,3.2916666666666665,29.763125000000002,83.0,380.0,104.0,3,0,0
2023-10-20,0,81.11166666666666,85.61395833333334,2.9410416666666666,29.748958333333334,96.0,354.0,101.0,4,0,0
2023-10-21,0,81.55416666666666,84.50229166666666,4.06625,29.765416666666667,94.0,343.0,101.0,5,1,0
2023-10-22,0,79.25708333333334,88.58458333333333,3.6970833333333335,29.788124999999997,89.0,369.0,99.0,6,1,0
2023-10-23,0,80.55875,82.188125,2.6785416666666664,29.779375,85.0,381.0,92.0,0,0,1
2023-10-24,0,81.84125,81.10458333333334,3.2825,29.763333333333335,88.0,318.0,93.0,1,0,0
2023-10-25,0,80.904375,85.49208333333333,3.501666666666667,29.764583333333334,94.0,316.0,99.0,2,0,0
2023-10-26,0,80.94458333333334,85.16291666666667,3.5197916666666664,29.759583333333335,94.0,331.0,109.0,3,0,0
2023-10-27,0,83.25229166666666,77.015,2.848333333333333,29.739583333333332,77.0,349.0,104.0,4,0,0
2023-10-28,1,81.19833333333334,85.565,3.1210416666666667,29.745416666666667,89.0,391.0,100.0,5,1,0
2023-10-29,0,80.83749999999999,86.03979166666666,4.294583333333334,29.726041666666664,97.0,433.0,94.0,6,1,0
2023-10-30,0,80.985,86.23812500000001,3.7762499999999997,29.70895833333333,97.0,470.0,100.0,0,0,0
2023-10-31,1,81.63,87.01979166666666,3.5925,29.719375,94.0,470.0,100.0,1,0,0
2023-11-01,0,79.68708333333333,87.23291666666667,2.9466666666666668,29.735625,77.0,396.0,98.0,2,0,0
2023-11-02,0,81.21270833333334,82.03020833333333,5.823958333333334,29.73125,76.0,390.0,101.0,3,0,0
2023-11-03,0,79.90333333333334,76.99875,6.196666666666666,29.77416666666667,78.0,480.0,104.0,4,0,0
2023-11-04,0,84.20854166666668,76.46645833333334,2.810416666666667,29.708125,86.0,593.0,103.0,5,1,0
2023-11-05,0,84.200625,78.91104166666666,4.498541666666667,29.699375,79.0,543.0,102.0,6,1,0
2023-11-06,0,82.09833333333334,84.939375,3.721041666666667,29.655208333333334,78.0,429.0,96.0,0,0,0
2023-11-07,0,82.308125,78.34666666666666,4.4522916666666665,29.707916666666666,89.0,384.0,103.0,1,0,0
2023-11-08,0,83.43958333333333,74.015625,5.420833333333333,29.73229166666667,86.0,366.0,105.0,2,0,0
2023-11-09,0,81.985,76.98708333333333,2.814583333333333,29.712500000000002,97.0,349.0,106.0,3,0,0
2023-11-10,0,82.11583333333333,84.05375,3.4327083333333337,29.74083333333333,107.0,382.0,107.0,4,0,0
2023-11-11,0,79.56083333333333,89.49437499999999,3.4985416666666667,29.76875,114.0,425.0,103.0,5,1,0
2023-11-12,0,81.28770833333333,88.05333333333334,5.2175,29.716875,106.0,490.0,99.0,6,1,0
2023-11-13,0,82.04541666666667,84.78166666666667,3.7485416666666667,29.73875,87.0,393.0,105.0,0,0,0
2023-11-14,0,80.81104166666667,87.81833333333333,4.123541666666667,29.761666666666667,92.0,357.0,103.0,1,0,0
2023-11-15,0,80.04375,89.62354166666667,4.524791666666666,29.770625,83.0,439.0,102.0,2,0,0
2023-11-16,0,77.20395833333333,95.195625,3.98375,29.78833333333333,83.0,419.0,110.0,3,0,0
2023-11-17,0,78.73875,92.38770833333332,3.6833333333333336,29.784375,86.0,382.0,108.0,4,0,0
2023-11-18,0,78.43125,91.74583333333334,4.742291666666667,29.782083333333333,94.0,374.0,102.0,5,1,0
2023-11-19,0,79.358125,89.20520833333335,4.945208333333333,29.771666666666665,90.0,378.0,100.0,6,1,0
2023-11-20,0,79.813125,88.50770833333333,3.9672916666666667,29.751041666666666,86.0,313.0,107.0,0,0,0
2023-11-21,0,79.096875,90.35479166666666,4.774583333333333,29.732083333333335,82.0,302.0,95.0,1,0,0
2023-11-22,0,77.62895833333333,92.78604166666666,3.4010416666666665,29.712500000000002,79.0,383.0,100.0,2,0,0
2023-11-23,0,78.91479166666666,90.31666666666666,3.0397916666666664,29.699583333333333,84.0,353.0,110.0,3,0,0
2023-11-24,0,78.46041666666666,91.18291666666666,3.891875,29.718541666666667,90.0,371.0,102.0,4,0,0
2023-11-25,0,77.03375,93.46458333333334,4.148541666666667,29.717083333333335,93.0,441.0,98.0,5,1,0
2023-11-26,0,74.79875,97.87166666666667,3.329166666666667,29.746666666666666,88.0,523.0,96.0,6,1,0
2023-11-27,0,78.689375,89.07770833333332,6.744375000000001,29.720208333333332,94.0,442.0,106.0,0,0,0
2023-11-28,0,79.56458333333333,89.203125,6.756041666666667,29.694166666666664,89.0,363.0,100.0,1,0,0
2023-11-29,0,77.25916666666667,96.6775,2.3127083333333336,29.699791666666666,84.0,409.0,96.0,2,0,0
2023-11-30,0,78.59125,93.25791666666667,3.2310416666666666,29.739166666666666,87.0,421.0,95.0,3,0,0
2023-12-01,0,80.77708333333334,84.678125,3.4141666666666666,29.723958333333332,86.0,455.0,101.0,4,0,0
2023-12-02,0,79.69333333333334,82.98208333333334,4.6066666666666665,29.74875,89.0,501.0,104.0,5,1,0
2023-12-03,0,79.01520833333333,78.980625,7.230416666666667,29.76770833333333,91.0,447.0,98.0,6,1,0
2023-12-04,2,83.63250000000001,78.99979166666667,2.011041666666667,29.690208333333334,84.0,433.0,97.0,0,0,0
2023-12-05,0,85.25458333333333,75.15375,3.6283333333333334,29.707083333333333,85.0,474.0,86.0,1,0,1
2023-12-06,0,83.735,78.481875,3.8589583333333333,29.654583333333335,85.0,430.0,102.0,2,0,0
2023-12-07,0,83.33333333333333,76.34604166666666,2.874791666666667,29.708125,82.0,426.0,110.0,3,0,0
2023-12-08,1,83.829375,74.50500000000001,5.2437499999999995,29.71229166666667,78.0,421.0,95.0,4,0,0
2023-12-09,1,82.87520833333333,78.92,3.970416666666667,29.72854166666667,76.0,430.0,86.0,5,1,0
2023-12-10,0,80.63020833333333,87.39999999999999,3.247708333333333,29.767083333333332,92.0,541.0,86.0,6,1,1
2023-12-11,0,81.35000000000001,84.06333333333333,4.055625,29.74354166666667,97.0,539.0,93.0,0,0,1
2023-12-12,0,81.800625,83.13020833333333,7.340833333333333,29.721875,91.0,424.0,103.0,1,0,0
2023-12-13,0,78.74020833333334,93.155625,4.575833333333333,29.742708333333336,83.0,368.0,103.0,2,0,0
2023-12-14,0,79.0625,94.46708333333333,4.920833333333333,29.76125,83.0,339.0,96.0,3,0,0
2023-12-15,0,78.219375,98.59020833333334,3.6014583333333334,29.748958333333334,88.0,404.0,98.0,4,0,0
2023-12-16,0,81.92,85.439375,7.3691666666666675,29.745416666666667,95.0,501.0,95.0,5,1,0
2023-12-17,0,81.61895833333334,83.39041666666667,8.701458333333333,29.74875,95.0,469.0,95.0,6,1,0
2023-12-18,0,81.87604166666667,83.23229166666667,7.720208333333333,29.76354166666667,92.0,356.0,91.0,0,0,0
2023-12-19,0,80.50020833333333,87.979375,7.4425,29.768958333333334,92.0,380.0,91.0,1,0,0
2023-12-20,0,79.21645833333334,92.60020833333334,4.875208333333333,29.75916666666667,95.0,380.0,101.0,2,0,0
2023-12-21,0,79.47291666666666,90.59479166666667,4.351875,29.76,87.0,385.0,107.0,3,0,0
2023-12-22,0,80.59708333333333,85.33520833333334,8.220625,29.781458333333333,92.0,383.0,108.0,4,0,0
2023-12-23,0,79.01,89.81666666666666,6.847916666666666,29.79375,91.0,446.0,101.0,5,1,0
2023-12-24,1,78.22375,95.10041666666666,8.320416666666667,29.8025,83.0,456.0,98.0,6,1,0
2023-12-25,0,78.52312500000001,93.20666666666666,8.447291666666667,29.814791666666665,85.0,390.0,104.0,0,0,0
2023-12-26,0,78.35229166666666,91.58166666666666,5.359375,29.832916666666666,86.0,319.0,113.0,1,0,0
2023-12-27,0,81.23645833333333,83.77854166666667,8.366458333333332,29.831041666666664,89.0,344.0,103.0,2,0,0
2023-12-28,0,81.4975,85.33375000000001,10.541458333333333,29.787499999999998,89.0,470.0,90.0,3,0,0
2023-12-29,0,81.93375,87.54583333333333,10.231875,29.761666666666667,102.0,537.0,93.0,4,0,1
2023-12-30,0,82.03958333333334,85.14229166666667,8.493125000000001,29.757291666666664,98.0,470.0,99.0,5,1,0
2023-12-31,0,81.93458333333334,83.78708333333334,7.555833333333333,29.765833333333333,91.0,462.0,87.0,6,1,1
