date,time,temperature_F,humidity_%,wind_speed_kmh,pressure_in,condition,LATITUDE,LONGITUDE,less4wheelacc,4wheelacc,more4wheelacc,เกิดเหตุ,vehicles_lt_4_wheels,vehicles_4_wheels,vehicles_gt_4_wheels,day_of_week,is_weekend,is_holiday,is_special_holiday,is_any_holiday,holiday_name,special_name,special_kind
01/01/2023,03:00 PM,86.91,56.0,12.36,29.75,Clear,-,-,0,0,0,0,,,,6,1,1,0,1,New Year's Day,,
01/01/2023,03:30 PM,86.36,57.0,11.82,29.74,Clear,-,-,0,0,0,0,,,,6,1,1,0,1,New Year's Day,,
01/01/2023,04:00 PM,85.73,58.64,11.36,29.74,Clear,-,-,0,0,0,0,,,,6,1,1,0,1,New Year's Day,,
01/01/2023,04:30 PM,84.91,60.73,10.73,29.74,Clear,-,-,0,0,0,0,,,,6,1,1,0,1,New Year's Day,,
01/01/2023,05:00 PM,84.09,62.82,9.91,29.75,Clear,-,-,0,0,0,0,,,,6,1,1,0,1,New Year's Day,,
01/01/2023,05:30 PM,83.09,65.36,8.73,29.75,Clear,-,-,0,0,0,0,,,,6,1,1,0,1,New Year's Day,,
01/01/2023,06:00 PM,81.91,68.18,7.82,29.76,Clear,-,-,0,0,0,0,,,,6,1,1,0,1,New Year's Day,,
01/01/2023,06:30 PM,80.55,71.18,7.0,29.77,Clear,-,-,0,0,0,0,,,,6,1,1,0,1,New Year's Day,,
01/01/2023,07:00 PM,79.36,73.91,6.27,29.78,Clear,-,-,0,0,0,0,,,,6,1,1,0,1,New Year's Day,,
01/01/2023,07:30 PM,78.18,76.91,5.36,29.79,Clear,-,-,0,0,0,0,,,,6,1,1,0,1,New Year's Day,,
01/01/2023,08:00 PM,77.09,79.82,4.27,29.8,Clear,-,-,0,0,0,0,,,,6,1,1,0,1,New Year's Day,,
01/01/2023,08:30 PM,76.0,82.73,3.64,29.81,Clear,-,-,0,0,0,0,,,,6,1,1,0,1,New Year's Day,,
01/01/2023,09:00 PM,75.09,85.27,3.09,29.82,Clear,-,-,0,0,0,0,,,,6,1,1,0,1,New Year's Day,,
01/01/2023,09:30 PM,74.27,87.45,2.55,29.83,Clear,-,-,0,0,0,0,,,,6,1,1,0,1,New Year's Day,,
01/01/2023,10:00 PM,73.64,88.91,2.18,29.83,Clear,-,-,0,0,0,0,,,,6,1,1,0,1,New Year's Day,,
01/01/2023,10:30 PM,73.0,90.36,2.09,29.83,Clear,-,-,0,0,0,0,,,,6,1,1,0,1,New Year's Day,,
01/01/2023,11:00 PM,72.55,91.36,1.91,29.84,Clear,-,-,0,0,0,0,,,,6,1,1,0,1,New Year's Day,,
01/01/2023,11:30 PM,72.27,92.36,1.91,29.84,Clear,-,-,0,0,0,0,,,,6,1,1,0,1,New Year's Day,,
02/01/2023,12:00 AM,72.18,92.91,2.09,29.83,Clear,-,-,0,0,0,0,,,,0,0,1,0,1,New Year's Day (in lieu),,
02/01/2023,12:30 AM,71.91,94.0,2.09,29.83,Clear,-,-,0,0,0,0,,,,0,0,1,0,1,New Year's Day (in lieu),,
02/01/2023,01:00 AM,71.64,95.09,2.09,29.83,Clear,-,-,0,0,0,0,,,,0,0,1,0,1,New Year's Day (in lieu),,
02/01/2023,01:30 AM,71.45,95.64,2.27,29.83,Clear,6.777963149,100.452881,1,1,0,1,,,,0,0,1,0,1,New Year's Day (in lieu),,
02/01/2023,02:00 AM,71.27,96.18,2.27,29.82,Clear,-,-,0,0,0,0,,,,0,0,1,0,1,New Year's Day (in lieu),,
02/01/2023,02:30 AM,71.09,96.73,2.18,29.82,Clear,-,-,0,0,0,0,,,,0,0,1,0,1,New Year's Day (in lieu),,
02/01/2023,03:00 AM,70.91,97.27,2.18,29.82,Clear,-,-,0,0,0,0,,,,0,0,1,0,1,New Year's Day (in lieu),,
02/01/2023,03:30 AM,71.0,97.27,2.27,29.82,Clear,-,-,0,0,0,0,,,,0,0,1,0,1,New Year's Day (in lieu),,
02/01/2023,04:00 AM,71.0,97.27,2.27,29.81,Clear,-,-,0,0,0,0,,,,0,0,1,0,1,New Year's Day (in lieu),,
02/01/2023,04:30 AM,70.82,97.82,2.45,29.81,Clear,-,-,0,0,0,0,,,,0,0,1,0,1,New Year's Day (in lieu),,
02/01/2023,05:00 AM,70.82,98.36,2.18,29.82,Clear,-,-,0,0,0,0,,,,0,0,1,0,1,New Year's Day (in lieu),,
02/01/2023,05:30 AM,71.09,98.36,2.0,29.82,Clear,-,-,0,0,0,0,,,,0,0,1,0,1,New Year's Day (in lieu),,
02/01/2023,06:00 AM,71.55,97.82,2.0,29.82,Clear,-,-,0,0,0,0,,,,0,0,1,0,1,New Year's Day (in lieu),,
02/01/2023,06:30 AM,72.36,96.82,2.0,29.83,Clear,-,-,0,0,0,0,,,,0,0,1,0,1,New Year's Day (in lieu),,
02/01/2023,07:00 AM,73.36,95.82,2.36,29.83,Clear,-,-,0,0,0,0,,,,0,0,1,0,1,New Year's Day (in lieu),,
02/01/2023,07:30 AM,74.36,94.82,2.82,29.84,Clear,-,-,0,0,0,0,,,,0,0,1,0,1,New Year's Day (in lieu),,
02/01/2023,08:00 AM,75.45,93.36,3.36,29.85,Clear,-,-,0,0,0,0,,,,0,0,1,0,1,New Year's Day (in lieu),,
02/01/2023,08:30 AM,76.73,91.0,4.0,29.85,Clear,-,-,0,0,0,0,,,,0,0,1,0,1,New Year's Day (in lieu),,
02/01/2023,09:00 AM,77.73,89.18,4.82,29.86,Clear,-,-,0,0,0,0,,,,0,0,1,0,1,New Year's Day (in lieu),,
02/01/2023,09:30 AM,78.82,87.0,5.73,29.86,Clear,-,-,0,0,0,0,,,,0,0,1,0,1,New Year's Day (in lieu),,
02/01/2023,10:00 AM,80.27,83.91,6.64,29.86,Clear,-,-,0,0,0,0,,,,0,0,1,0,1,New Year's Day (in lieu),,
02/01/2023,10:30 AM,81.55,80.82,7.73,29.86,Clear,-,-,0,0,0,0,,,,0,0,1,0,1,New Year's Day (in lieu),,
02/01/2023,11:00 AM,82.55,78.27,8.27,29.85,Clear,-,-,0,0,0,0,,,,0,0,1,0,1,New Year's Day (in lieu),,
02/01/2023,11:30 AM,83.55,75.36,9.18,29.85,Clear,-,-,0,0,0,0,,,,0,0,1,0,1,New Year's Day (in lieu),,
02/01/2023,12:00 PM,84.0,73.27,10.18,29.84,Clear,-,-,0,0,0,0,,,,0,0,1,0,1,New Year's Day (in lieu),,
02/01/2023,12:30 PM,84.45,71.18,10.73,29.83,Clear,-,-,0,0,0,0,,,,0,0,1,0,1,New Year's Day (in lieu),,
02/01/2023,01:00 PM,84.73,69.45,11.27,29.82,Clear,-,-,0,0,0,0,,,,0,0,1,0,1,New Year's Day (in lieu),,
02/01/2023,01:30 PM,84.91,68.18,11.45,29.81,Clear,-,-,0,0,0,0,,,,0,0,1,0,1,New Year's Day (in lieu),,
02/01/2023,02:00 PM,84.73,68.18,11.55,29.8,Clear,-,-,0,0,0,0,,,,0,0,1,0,1,New Year's Day (in lieu),,
02/01/2023,02:30 PM,84.55,67.82,11.36,29.79,Clear,-,-,0,0,0,0,,,,0,0,1,0,1,New Year's Day (in lieu),,
02/01/2023,03:00 PM,84.36,67.82,11.09,29.78,Clear,-,-,0,0,0,0,,,,0,0,1,0,1,New Year's Day (in lieu),,
02/01/2023,03:30 PM,83.91,68.55,10.82,29.78,Clear,-,-,0,0,0,0,,,,0,0,1,0,1,New Year's Day (in lieu),,
02/01/2023,04:00 PM,83.45,69.27,10.27,29.78,Clear,-,-,0,0,0,0,,,,0,0,1,0,1,New Year's Day (in lieu),,
02/01/2023,04:30 PM,82.82,70.36,9.91,29.78,Clear,-,-,0,0,0,0,,,,0,0,1,0,1,New Year's Day (in lieu),,
02/01/2023,05:00 PM,82.18,72.27,9.27,29.78,Clear,-,-,0,0,0,0,,,,0,0,1,0,1,New Year's Day (in lieu),,
02/01/2023,05:30 PM,81.73,73.82,8.64,29.78,Clear,-,-,0,0,0,0,,,,0,0,1,0,1,New Year's Day (in lieu),,
02/01/2023,06:00 PM,81.09,75.36,8.0,29.79,Clear,-,-,0,0,0,0,,,,0,0,1,0,1,New Year's Day (in lieu),,
02/01/2023,06:30 PM,80.64,76.55,7.27,29.8,Clear,-,-,0,0,0,0,,,,0,0,1,0,1,New Year's Day (in lieu),,
02/01/2023,07:00 PM,80.0,78.27,6.64,29.81,Clear,-,-,0,0,0,0,,,,0,0,1,0,1,New Year's Day (in lieu),,
02/01/2023,07:30 PM,79.55,79.64,6.0,29.82,Clear,-,-,0,0,0,0,,,,0,0,1,0,1,New Year's Day (in lieu),,
02/01/2023,08:00 PM,78.91,81.36,5.36,29.83,Clear,-,-,0,0,0,0,,,,0,0,1,0,1,New Year's Day (in lieu),,
02/01/2023,08:30 PM,78.27,83.55,5.0,29.83,Clear,-,-,0,0,0,0,,,,0,0,1,0,1,New Year's Day (in lieu),,
02/01/2023,09:00 PM,77.73,85.36,4.45,29.84,Clear,-,-,0,0,0,0,,,,0,0,1,0,1,New Year's Day (in lieu),,
02/01/2023,09:30 PM,77.36,86.73,4.18,29.84,Clear,-,-,0,0,0,0,,,,0,0,1,0,1,New Year's Day (in lieu),,
02/01/2023,10:00 PM,77.0,88.18,4.18,29.85,Clear,-,-,0,0,0,0,,,,0,0,1,0,1,New Year's Day (in lieu),,
02/01/2023,10:30 PM,76.64,89.18,4.18,29.85,Clear,-,-,0,0,0,0,,,,0,0,1,0,1,New Year's Day (in lieu),,
02/01/2023,11:00 PM,76.27,90.18,3.91,29.85,Clear,-,-,0,0,0,0,,,,0,0,1,0,1,New Year's Day (in lieu),,
02/01/2023,11:30 PM,75.73,91.18,3.45,29.85,Clear,-,-,0,0,0,0,,,,0,0,1,0,1,New Year's Day (in lieu),,
03/01/2023,12:00 AM,75.18,92.18,3.0,29.84,Clear,-,-,0,0,0,0,,,,1,0,1,0,1,New Year's Eve (in lieu),,
03/01/2023,12:30 AM,74.82,93.18,3.18,29.84,Clear,-,-,0,0,0,0,,,,1,0,1,0,1,New Year's Eve (in lieu),,
03/01/2023,01:00 AM,74.45,94.18,3.36,29.83,Clear,-,-,0,0,0,0,,,,1,0,1,0,1,New Year's Eve (in lieu),,
03/01/2023,01:30 AM,74.27,94.64,3.36,29.82,Clear,-,-,0,0,0,0,,,,1,0,1,0,1,New Year's Eve (in lieu),,
03/01/2023,02:00 AM,74.09,94.64,3.09,29.82,Clear,-,-,0,0,0,0,,,,1,0,1,0,1,New Year's Eve (in lieu),,
03/01/2023,02:30 AM,73.91,95.18,3.09,29.81,Clear,-,-,0,0,0,0,,,,1,0,1,0,1,New Year's Eve (in lieu),,
03/01/2023,03:00 AM,73.55,96.18,3.09,29.81,Clear,-,-,0,0,0,0,,,,1,0,1,0,1,New Year's Eve (in lieu),,
03/01/2023,03:30 AM,73.27,96.73,2.82,29.81,Clear,-,-,0,0,0,0,,,,1,0,1,0,1,New Year's Eve (in lieu),,
03/01/2023,04:00 AM,73.0,97.27,2.82,29.8,Clear,-,-,0,0,0,0,,,,1,0,1,0,1,New Year's Eve (in lieu),,
03/01/2023,04:30 AM,72.73,97.82,2.55,29.8,Clear,-,-,0,0,0,0,,,,1,0,1,0,1,New Year's Eve (in lieu),,
03/01/2023,05:00 AM,72.73,98.36,3.0,29.8,Clear,-,-,0,0,0,0,,,,1,0,1,0,1,New Year's Eve (in lieu),,
03/01/2023,05:30 AM,73.09,98.36,3.45,29.81,Clear,-,-,0,0,0,0,,,,1,0,1,0,1,New Year's Eve (in lieu),,
03/01/2023,06:00 AM,73.64,97.82,3.55,29.81,Clear,-,-,0,0,0,0,,,,1,0,1,0,1,New Year's Eve (in lieu),,
03/01/2023,06:30 AM,74.36,96.82,3.73,29.82,Clear,-,-,0,0,0,0,,,,1,0,1,0,1,New Year's Eve (in lieu),,
03/01/2023,07:00 AM,75.18,95.91,4.18,29.82,Clear,-,-,0,0,0,0,,,,1,0,1,0,1,New Year's Eve (in lieu),,
03/01/2023,07:30 AM,76.0,95.0,4.73,29.82,Clear,-,-,0,0,0,0,,,,1,0,1,0,1,New Year's Eve (in lieu),,
03/01/2023,08:00 AM,77.0,93.09,5.27,29.83,Clear,-,-,0,0,0,0,,,,1,0,1,0,1,New Year's Eve (in lieu),,
03/01/2023,08:30 AM,78.18,90.73,6.18,29.83,Clear,-,-,0,0,0,0,,,,1,0,1,0,1,New Year's Eve (in lieu),,
03/01/2023,09:00 AM,79.45,88.36,7.09,29.83,Clear,-,-,0,0,0,0,,,,1,0,1,0,1,New Year's Eve (in lieu),,
03/01/2023,09:30 AM,80.91,85.27,8.09,29.83,Clear,-,-,0,0,0,0,,,,1,0,1,0,1,New Year's Eve (in lieu),,
03/01/2023,10:00 AM,82.18,82.91,8.82,29.83,Clear,-,-,0,0,0,0,,,,1,0,1,0,1,New Year's Eve (in lieu),,
03/01/2023,10:30 AM,83.55,79.82,9.64,29.83,Clear,-,-,0,0,0,0,,,,1,0,1,0,1,New Year's Eve (in lieu),,
03/01/2023,11:00 AM,84.55,77.27,10.55,29.83,Clear,-,-,0,0,0,0,,,,1,0,1,0,1,New Year's Eve (in lieu),,
03/01/2023,11:30 AM,85.36,74.36,11.27,29.82,Clear,-,-,0,0,0,0,,,,1,0,1,0,1,New Year's Eve (in lieu),,
03/01/2023,12:00 PM,86.0,71.91,11.91,29.81,Rain,-,-,0,0,0,0,,,,1,0,1,0,1,New Year's Eve (in lieu),,
03/01/2023,12:30 PM,86.36,70.27,12.45,29.8,Clear,-,-,0,0,0,0,,,,1,0,1,0,1,New Year's Eve (in lieu),,
03/01/2023,01:00 PM,86.55,69.0,12.82,29.79,Clear,-,-,0,0,0,0,,,,1,0,1,0,1,New Year's Eve (in lieu),,
03/01/2023,01:30 PM,86.55,68.18,12.64,29.78,Clear,-,-,0,0,0,0,,,,1,0,1,0,1,New Year's Eve (in lieu),,
03/01/2023,02:00 PM,86.36,67.82,12.18,29.77,Clear,-,-,0,0,0,0,,,,1,0,1,0,1,New Year's Eve (in lieu),,
03/01/2023,02:30 PM,86.18,67.45,11.91,29.76,Clear,-,-,0,0,0,0,,,,1,0,1,0,1,New Year's Eve (in lieu),,
03/01/2023,03:00 PM,85.82,67.82,11.27,29.75,Clear,-,-,0,0,0,0,,,,1,0,1,0,1,New Year's Eve (in lieu),,
03/01/2023,03:30 PM,85.45,67.82,11.36,29.75,Clear,-,-,0,0,0,0,,,,1,0,1,0,1,New Year's Eve (in lieu),,
03/01/2023,04:00 PM,84.82,69.0,10.64,29.75,Clear,-,-,0,0,0,0,,,,1,0,1,0,1,New Year's Eve (in lieu),,
03/01/2023,04:30 PM,84.18,70.18,9.55,29.75,Clear,-,-,0,0,0,0,,,,1,0,1,0,1,New Year's Eve (in lieu),,
03/01/2023,05:00 PM,83.36,72.09,8.27,29.75,Clear,-,-,0,0,0,0,,,,1,0,1,0,1,New Year's Eve (in lieu),,
03/01/2023,05:30 PM,82.55,74.55,7.45,29.75,Clear,-,-,0,0,0,0,,,,1,0,1,0,1,New Year's Eve (in lieu),,
03/01/2023,06:00 PM,81.91,76.64,6.36,29.76,Clear,-,-,0,0,0,0,,,,1,0,1,0,1,New Year's Eve (in lieu),,
03/01/2023,06:30 PM,81.27,78.36,5.45,29.77,Clear,6.784871806,100.4530303,0,1,0,1,,,,1,0,1,0,1,New Year's Eve (in lieu),,
03/01/2023,07:00 PM,80.64,80.09,5.0,29.78,Clear,-,-,0,0,0,0,,,,1,0,1,0,1,New Year's Eve (in lieu),,
03/01/2023,07:30 PM,80.0,82.27,4.45,29.79,Clear,-,-,0,0,0,0,,,,1,0,1,0,1,New Year's Eve (in lieu),,
03/01/2023,08:00 PM,79.36,84.0,4.55,29.8,Rain,-,-,0,0,0,0,,,,1,0,1,0,1,New Year's Eve (in lieu),,
03/01/2023,08:30 PM,78.55,86.18,4.0,29.81,Clear,-,-,0,0,0,0,,,,1,0,1,0,1,New Year's Eve (in lieu),,
03/01/2023,09:00 PM,77.91,88.0,3.36,29.82,Clear,-,-,0,0,0,0,,,,1,0,1,0,1,New Year's Eve (in lieu),,
03/01/2023,09:30 PM,77.36,89.36,3.0,29.83,Clear,-,-,0,0,0,0,,,,1,0,1,0,1,New Year's Eve (in lieu),,
03/01/2023,10:00 PM,76.82,91.27,3.0,29.83,Clear,-,-,0,0,0,0,,,,1,0,1,0,1,New Year's Eve (in lieu),,
03/01/2023,10:30 PM,76.45,92.82,3.45,29.83,Rain,-,-,0,0,0,0,,,,1,0,1,0,1,New Year's Eve (in lieu),,
03/01/2023,11:00 PM,76.09,93.27,3.45,29.83,Rain,-,-,0,0,0,0,,,,1,0,1,0,1,New Year's Eve (in lieu),,
03/01/2023,11:30 PM,75.73,93.73,3.55,29.83,Rain,-,-,0,0,0,0,,,,1,0,1,0,1,New Year's Eve (in lieu),,
04/01/2023,12:00 AM,75.55,94.18,3.82,29.83,Clear,-,-,0,0,0,0,,,,2,0,0,0,0,,,
04/01/2023,12:30 AM,75.18,95.18,4.18,29.83,Clear,-,-,0,0,0,0,,,,2,0,0,0,0,,,
04/01/2023,01:00 AM,74.82,95.18,4.55,29.82,Rain,-,-,0,0,0,0,,,,2,0,0,0,0,,,
04/01/2023,01:30 AM,74.45,95.64,3.64,29.82,Clear,-,-,0,0,0,0,,,,2,0,0,0,0,,,
04/01/2023,02:00 AM,74.27,95.64,3.55,29.81,Clear,-,-,0,0,0,0,,,,2,0,0,0,0,,,
04/01/2023,02:30 AM,74.0,96.18,3.36,29.81,Clear,-,-,0,0,0,0,,,,2,0,0,0,0,,,
04/01/2023,03:00 AM,73.73,96.73,3.18,29.8,Clear,-,-,0,0,0,0,,,,2,0,0,0,0,,,
04/01/2023,03:30 AM,73.45,96.73,2.91,29.8,Clear,-,-,0,0,0,0,,,,2,0,0,0,0,,,
04/01/2023,04:00 AM,73.18,96.73,2.55,29.79,Clear,-,-,0,0,0,0,,,,2,0,0,0,0,,,
04/01/2023,04:30 AM,72.91,97.27,2.36,29.79,Clear,-,-,0,0,0,0,,,,2,0,0,0,0,,,
04/01/2023,05:00 AM,72.73,97.82,2.18,29.79,Clear,-,-,0,0,0,0,,,,2,0,0,0,0,,,
04/01/2023,05:30 AM,72.73,97.82,1.91,29.8,Clear,-,-,0,0,0,0,,,,2,0,0,0,0,,,
04/01/2023,06:00 AM,72.91,97.82,1.55,29.8,Clear,-,-,0,0,0,0,,,,2,0,0,0,0,,,
04/01/2023,06:30 AM,73.27,97.82,1.18,29.8,Clear,-,-,0,0,0,0,,,,2,0,0,0,0,,,
04/01/2023,07:00 AM,74.0,97.36,1.36,29.81,Clear,-,-,0,0,0,0,,,,2,0,0,0,0,,,
04/01/2023,07:30 AM,74.82,96.45,1.73,29.81,Clear,-,-,0,0,0,0,,,,2,0,0,0,0,,,
04/01/2023,08:00 AM,75.73,95.45,2.36,29.82,Clear,-,-,0,0,0,0,,,,2,0,0,0,0,,,
04/01/2023,08:30 AM,76.55,94.45,3.18,29.82,Clear,-,-,0,0,0,0,,,,2,0,0,0,0,,,
04/01/2023,09:00 AM,76.82,93.91,3.73,29.82,Rain,-,-,0,0,0,0,,,,2,0,0,0,0,,,
04/01/2023,09:30 AM,77.27,93.36,4.09,29.83,Clear,-,-,0,0,0,0,,,,2,0,0,0,0,,,
04/01/2023,10:00 AM,77.91,92.82,4.45,29.83,Rain,-,-,0,0,0,0,,,,2,0,0,0,0,,,
04/01/2023,10:30 AM,78.73,91.82,5.0,29.82,Rain,-,-,0,0,0,0,,,,2,0,0,0,0,,,
04/01/2023,11:00 AM,79.36,91.36,5.55,29.82,Rain,-,-,0,0,0,0,,,,2,0,0,0,0,,,
04/01/2023,11:30 AM,80.0,89.91,6.09,29.81,Rain,-,-,0,0,0,0,,,,2,0,0,0,0,,,
04/01/2023,12:00 PM,80.64,88.55,6.82,29.8,Rain,-,-,0,0,0,0,,,,2,0,0,0,0,,,
04/01/2023,12:30 PM,80.64,88.55,7.55,29.79,Rain,-,-,0,0,0,0,,,,2,0,0,0,0,,,
04/01/2023,01:00 PM,80.55,89.0,7.73,29.78,Clear,-,-,0,0,0,0,,,,2,0,0,0,0,,,
04/01/2023,01:30 PM,80.45,89.0,7.73,29.77,Clear,-,-,0,0,0,0,,,,2,0,0,0,0,,,
04/01/2023,02:00 PM,80.55,88.55,7.55,29.76,Clear,-,-,0,0,0,0,,,,2,0,0,0,0,,,
04/01/2023,02:30 PM,81.18,87.64,7.55,29.76,Rain,-,-,0,0,0,0,,,,2,0,0,0,0,,,
04/01/2023,03:00 PM,81.55,86.73,7.64,29.75,Rain,-,-,0,0,0,0,,,,2,0,0,0,0,,,
04/01/2023,03:30 PM,81.55,85.73,7.73,29.75,Rain,-,-,0,0,0,0,,,,2,0,0,0,0,,,
04/01/2023,04:00 PM,81.09,85.73,7.64,29.74,Clear,-,-,0,0,0,0,,,,2,0,0,0,0,,,
04/01/2023,04:30 PM,80.64,86.18,7.36,29.75,Clear,-,-,0,0,0,0,,,,2,0,0,0,0,,,
04/01/2023,05:00 PM,80.18,87.09,6.91,29.75,Rain,-,-,0,0,0,0,,,,2,0,0,0,0,,,
04/01/2023,05:30 PM,79.55,88.45,6.18,29.76,Rain,-,-,0,0,0,0,,,,2,0,0,0,0,,,
04/01/2023,06:00 PM,79.18,88.91,5.73,29.76,Rain,-,-,0,0,0,0,,,,2,0,0,0,0,,,
04/01/2023,06:30 PM,78.82,89.36,5.27,29.77,Rain,-,-,0,0,0,0,,,,2,0,0,0,0,,,
04/01/2023,07:00 PM,78.45,89.82,4.91,29.78,Clear,-,-,0,0,0,0,,,,2,0,0,0,0,,,
04/01/2023,07:30 PM,77.82,91.27,4.73,29.79,Clear,-,-,0,0,0,0,,,,2,0,0,0,0,,,
04/01/2023,08:00 PM,77.18,92.73,4.73,29.8,Clear,-,-,0,0,0,0,,,,2,0,0,0,0,,,
04/01/2023,08:30 PM,76.64,93.64,4.45,29.81,Clear,-,-,0,0,0,0,,,,2,0,0,0,0,,,
04/01/2023,09:00 PM,76.27,94.64,4.0,29.82,Clear,-,-,0,0,0,0,,,,2,0,0,0,0,,,
04/01/2023,09:30 PM,76.09,95.09,3.64,29.82,Clear,-,-,0,0,0,0,,,,2,0,0,0,0,,,
04/01/2023,10:00 PM,75.91,95.09,3.36,29.82,Clear,-,-,0,0,0,0,,,,2,0,0,0,0,,,
04/01/2023,10:30 PM,75.73,95.09,3.36,29.83,Clear,-,-,0,0,0,0,,,,2,0,0,0,0,,,
04/01/2023,11:00 PM,75.55,95.09,3.45,29.83,Clear,-,-,0,0,0,0,,,,2,0,0,0,0,,,
04/01/2023,11:30 PM,75.36,95.09,3.27,29.82,Clear,-,-,0,0,0,0,,,,2,0,0,0,0,,,
05/01/2023,12:00 AM,75.18,95.09,3.27,29.82,Clear,-,-,0,0,0,0,,,,3,0,0,0,0,,,
05/01/2023,12:30 AM,75.0,95.09,3.18,29.81,Clear,-,-,0,0,0,0,,,,3,0,0,0,0,,,
05/01/2023,01:00 AM,75.0,94.55,3.0,29.81,Clear,-,-,0,0,0,0,,,,3,0,0,0,0,,,
05/01/2023,01:30 AM,75.0,94.0,2.64,29.8,Clear,-,-,0,0,0,0,,,,3,0,0,0,0,,,
05/01/2023,02:00 AM,75.0,94.0,2.55,29.79,Clear,-,-,0,0,0,0,,,,3,0,0,0,0,,,
