date,time,temperature_F,humidity_%,wind_speed_kmh,pressure_in,condition,LATITUDE,LONGITUDE,less4wheelacc,4wheelacc,more4wheelacc,เกิดเหตุ,vehicles_lt_4_wheels,vehicles_4_wheels,vehicles_gt_4_wheels,day_of_week,is_weekend,is_holiday,is_special_holiday,is_any_holiday,holiday_name,special_name,special_kind
01/01/2022,04:00 PM,79.55,87.18,9.45,29.75,Clear,-,-,0,0,0,0,,,,5,1,1,0,1,New Year's Day,,
01/01/2022,04:30 PM,79.55,87.64,9.45,29.75,Clear,-,-,0,0,0,0,,,,5,1,1,0,1,New Year's Day,,
01/01/2022,05:00 PM,79.73,87.18,8.82,29.75,Clear,-,-,0,0,0,0,,,,5,1,1,0,1,New Year's Day,,
01/01/2022,05:30 PM,79.55,87.18,9.27,29.76,Clear,-,-,0,0,0,0,,,,5,1,1,0,1,New Year's Day,,
01/01/2022,06:00 PM,79.18,88.09,9.09,29.76,Clear,-,-,0,0,0,0,,,,5,1,1,0,1,New Year's Day,,
01/01/2022,06:30 PM,79.18,88.64,8.36,29.77,Clear,-,-,0,0,0,0,,,,5,1,1,0,1,New Year's Day,,
01/01/2022,07:00 PM,78.82,90.09,7.82,29.78,Clear,-,-,0,0,0,0,,,,5,1,1,0,1,New Year's Day,,
01/01/2022,07:30 PM,78.45,91.0,6.45,29.79,Clear,-,-,0,0,0,0,,,,5,1,1,0,1,New Year's Day,,
01/01/2022,08:00 PM,77.91,92.45,5.55,29.79,Rain,-,-,0,0,0,0,,,,5,1,1,0,1,New Year's Day,,
01/01/2022,08:30 PM,77.55,93.82,5.18,29.8,Clear,-,-,0,0,0,0,,,,5,1,1,0,1,New Year's Day,,
01/01/2022,09:00 PM,77.18,95.18,4.82,29.8,Clear,-,-,0,0,0,0,,,,5,1,1,0,1,New Year's Day,,
01/01/2022,09:30 PM,77.18,95.18,4.55,29.81,Clear,-,-,0,0,0,0,,,,5,1,1,0,1,New Year's Day,,
01/01/2022,10:00 PM,77.18,94.18,4.36,29.81,Clear,-,-,0,0,0,0,,,,5,1,1,0,1,New Year's Day,,
01/01/2022,10:30 PM,77.18,93.64,4.18,29.81,Clear,-,-,0,0,0,0,,,,5,1,1,0,1,New Year's Day,,
01/01/2022,11:00 PM,77.36,92.64,4.09,29.81,Clear,-,-,0,0,0,0,,,,5,1,1,0,1,New Year's Day,,
01/01/2022,11:30 PM,77.55,91.64,4.36,29.8,Clear,-,-,0,0,0,0,,,,5,1,1,0,1,New Year's Day,,
02/01/2022,12:00 AM,77.73,89.64,4.82,29.8,Clear,-,-,0,0,0,0,,,,6,1,0,0,0,,,
02/01/2022,12:30 AM,77.91,87.64,5.27,29.8,Clear,-,-,0,0,0,0,,,,6,1,0,0,0,,,
02/01/2022,01:00 AM,78.09,86.18,5.82,29.79,Clear,-,-,0,0,0,0,,,,6,1,0,0,0,,,
02/01/2022,01:30 AM,78.45,84.18,6.64,29.79,Clear,-,-,0,0,0,0,,,,6,1,0,0,0,,,
02/01/2022,02:00 AM,78.45,83.18,6.73,29.78,Clear,-,-,0,0,0,0,,,,6,1,0,0,0,,,
02/01/2022,02:30 AM,78.45,82.18,6.55,29.78,Clear,-,-,0,0,0,0,,,,6,1,0,0,0,,,
02/01/2022,03:00 AM,78.45,81.73,6.82,29.78,Clear,-,-,0,0,0,0,,,,6,1,0,0,0,,,
02/01/2022,03:30 AM,78.09,83.27,7.64,29.77,Clear,-,-,0,0,0,0,,,,6,1,0,0,0,,,
02/01/2022,04:00 AM,77.73,84.82,7.82,29.77,Clear,-,-,0,0,0,0,,,,6,1,0,0,0,,,
02/01/2022,04:30 AM,77.36,86.36,7.82,29.77,Clear,-,-,0,0,0,0,,,,6,1,0,0,0,,,
02/01/2022,05:00 AM,76.82,87.91,7.45,29.77,Clear,-,-,0,0,0,0,,,,6,1,0,0,0,,,
02/01/2022,05:30 AM,76.27,89.91,7.0,29.77,Clear,-,-,0,0,0,0,,,,6,1,0,0,0,,,
02/01/2022,06:00 AM,75.91,91.91,6.73,29.78,Rain,-,-,0,0,0,0,,,,6,1,0,0,0,,,
02/01/2022,06:30 AM,75.73,93.91,6.18,29.78,Rain,-,-,0,0,0,0,,,,6,1,0,0,0,,,
02/01/2022,07:00 AM,75.73,95.36,5.55,29.79,Rain,-,-,0,0,0,0,,,,6,1,0,0,0,,,
02/01/2022,07:30 AM,75.91,96.36,5.0,29.79,Rain,-,-,0,0,0,0,,,,6,1,0,0,0,,,
02/01/2022,08:00 AM,75.73,97.91,5.64,29.8,Rain,-,-,0,0,0,0,,,,6,1,0,0,0,,,
02/01/2022,08:30 AM,75.55,98.91,5.91,29.81,Rain,-,-,0,0,0,0,,,,6,1,0,0,0,,,
02/01/2022,09:00 AM,75.73,98.91,5.36,29.81,Clear,-,-,0,0,0,0,,,,6,1,0,0,0,,,
02/01/2022,09:30 AM,76.09,98.36,5.18,29.81,Clear,-,-,0,0,0,0,,,,6,1,0,0,0,,,
02/01/2022,10:00 AM,76.45,97.82,4.91,29.81,Rain,-,-,0,0,0,0,,,,6,1,0,0,0,,,
02/01/2022,10:30 AM,77.0,97.27,5.09,29.81,Rain,-,-,0,0,0,0,,,,6,1,0,0,0,,,
02/01/2022,11:00 AM,77.73,96.27,5.27,29.81,Rain,-,-,0,0,0,0,,,,6,1,0,0,0,,,
02/01/2022,11:30 AM,78.09,95.27,6.09,29.8,Clear,-,-,0,0,0,0,,,,6,1,0,0,0,,,
02/01/2022,12:00 PM,78.45,94.27,6.82,29.79,Clear,-,-,0,0,0,0,,,,6,1,0,0,0,,,
02/01/2022,12:30 PM,78.73,93.36,7.36,29.78,Rain,-,-,0,0,0,0,,,,6,1,0,0,0,,,
02/01/2022,01:00 PM,79.18,92.0,8.09,29.77,Rain,-,-,0,0,0,0,,,,6,1,0,0,0,,,
02/01/2022,01:30 PM,80.0,89.64,8.09,29.76,Clear,-,-,0,0,0,0,,,,6,1,0,0,0,,,
02/01/2022,02:00 PM,80.82,87.27,8.18,29.75,Rain,-,-,0,0,0,0,,,,6,1,0,0,0,,,
02/01/2022,02:30 PM,81.45,84.55,9.09,29.74,Rain,-,-,0,0,0,0,,,,6,1,0,0,0,,,
02/01/2022,03:00 PM,81.73,82.73,9.73,29.74,Clear,-,-,0,0,0,0,,,,6,1,0,0,0,,,
02/01/2022,03:30 PM,82.0,80.91,10.0,29.73,Clear,-,-,0,0,0,0,,,,6,1,0,0,0,,,
02/01/2022,04:00 PM,82.18,79.55,10.18,29.73,Clear,-,-,0,0,0,0,,,,6,1,0,0,0,,,
02/01/2022,04:30 PM,82.18,78.64,10.18,29.73,Clear,-,-,0,0,0,0,,,,6,1,0,0,0,,,
02/01/2022,05:00 PM,82.18,78.09,9.45,29.74,Clear,-,-,0,0,0,0,,,,6,1,0,0,0,,,
02/01/2022,05:30 PM,82.0,77.55,9.09,29.74,Clear,-,-,0,0,0,0,,,,6,1,0,0,0,,,
02/01/2022,06:00 PM,81.55,78.0,8.82,29.75,Clear,-,-,0,0,0,0,,,,6,1,0,0,0,,,
02/01/2022,06:30 PM,81.09,78.36,8.55,29.76,Clear,-,-,0,0,0,0,,,,6,1,0,0,0,,,
02/01/2022,07:00 PM,80.45,79.73,7.64,29.77,Clear,-,-,0,0,0,0,,,,6,1,0,0,0,,,
02/01/2022,07:30 PM,79.82,81.09,6.73,29.78,Rain,-,-,0,0,0,0,,,,6,1,0,0,0,,,
02/01/2022,08:00 PM,79.4,82.2,5.8,29.78,Clear,-,-,0,0,0,0,,,,6,1,0,0,0,,,
02/01/2022,08:30 PM,78.7,84.8,4.8,29.79,Clear,-,-,0,0,0,0,,,,6,1,0,0,0,,,
02/01/2022,09:00 PM,78.0,87.4,4.4,29.8,Clear,-,-,0,0,0,0,,,,6,1,0,0,0,,,
02/01/2022,09:30 PM,77.4,89.5,4.6,29.8,Clear,-,-,0,0,0,0,,,,6,1,0,0,0,,,
02/01/2022,10:00 PM,76.8,91.6,4.1,29.8,Clear,-,-,0,0,0,0,,,,6,1,0,0,0,,,
02/01/2022,10:30 PM,76.4,93.3,4.0,29.81,Clear,-,-,0,0,0,0,,,,6,1,0,0,0,,,
02/01/2022,11:00 PM,76.0,95.0,3.9,29.81,Clear,-,-,0,0,0,0,,,,6,1,0,0,0,,,
02/01/2022,11:30 PM,75.6,96.1,4.4,29.81,Clear,-,-,0,0,0,0,,,,6,1,0,0,0,,,
03/01/2022,12:00 AM,75.0,97.8,4.7,29.81,Rain,-,-,0,0,0,0,,,,0,0,1,0,1,New Year's Day (in lieu),,
03/01/2022,12:30 AM,74.8,98.9,5.2,29.8,Clear,-,-,0,0,0,0,,,,0,0,1,0,1,New Year's Day (in lieu),,
03/01/2022,01:00 AM,74.6,100.0,5.8,29.8,Clear,-,-,0,0,0,0,,,,0,0,1,0,1,New Year's Day (in lieu),,
03/01/2022,01:30 AM,74.45,100.0,5.55,29.79,Rain,-,-,0,0,0,0,,,,0,0,1,0,1,New Year's Day (in lieu),,
03/01/2022,02:00 AM,74.27,100.0,6.18,29.79,Rain,-,-,0,0,0,0,,,,0,0,1,0,1,New Year's Day (in lieu),,
03/01/2022,02:30 AM,74.09,100.0,6.36,29.78,Rain,-,-,0,0,0,0,,,,0,0,1,0,1,New Year's Day (in lieu),,
03/01/2022,03:00 AM,73.91,100.0,5.55,29.78,Rain,-,-,0,0,0,0,,,,0,0,1,0,1,New Year's Day (in lieu),,
03/01/2022,03:30 AM,73.73,100.0,5.82,29.77,Rain,-,-,0,0,0,0,,,,0,0,1,0,1,New Year's Day (in lieu),,
03/01/2022,04:00 AM,73.55,100.0,5.64,29.76,Clear,-,-,0,0,0,0,,,,0,0,1,0,1,New Year's Day (in lieu),,
03/01/2022,04:30 AM,73.36,100.0,5.45,29.76,Clear,-,-,0,0,0,0,,,,0,0,1,0,1,New Year's Day (in lieu),,
03/01/2022,05:00 AM,73.55,100.0,4.55,29.76,Clear,-,-,0,0,0,0,,,,0,0,1,0,1,New Year's Day (in lieu),,
03/01/2022,05:30 AM,73.73,100.0,4.09,29.76,Rain,-,-,0,0,0,0,,,,0,0,1,0,1,New Year's Day (in lieu),,
03/01/2022,06:00 AM,73.73,100.0,3.82,29.76,Rain,-,-,0,0,0,0,,,,0,0,1,0,1,New Year's Day (in lieu),,
03/01/2022,06:30 AM,73.91,100.0,3.27,29.76,Rain,-,-,0,0,0,0,,,,0,0,1,0,1,New Year's Day (in lieu),,
03/01/2022,07:00 AM,74.27,100.0,3.45,29.77,Rain,-,-,0,0,0,0,,,,0,0,1,0,1,New Year's Day (in lieu),,
03/01/2022,07:30 AM,74.82,99.45,3.36,29.77,Rain,-,-,0,0,0,0,,,,0,0,1,0,1,New Year's Day (in lieu),,
03/01/2022,08:00 AM,75.36,99.45,3.18,29.77,Rain,-,-,0,0,0,0,,,,0,0,1,0,1,New Year's Day (in lieu),,
03/01/2022,08:30 AM,76.09,98.91,3.45,29.78,Rain,-,-,0,0,0,0,,,,0,0,1,0,1,New Year's Day (in lieu),,
03/01/2022,09:00 AM,76.45,98.36,4.18,29.78,Rain,-,-,0,0,0,0,,,,0,0,1,0,1,New Year's Day (in lieu),,
03/01/2022,09:30 AM,76.82,98.36,4.73,29.78,Rain,-,-,0,0,0,0,,,,0,0,1,0,1,New Year's Day (in lieu),,
03/01/2022,10:00 AM,77.55,97.36,5.36,29.78,Rain,-,-,0,0,0,0,,,,0,0,1,0,1,New Year's Day (in lieu),,
03/01/2022,10:30 AM,77.73,96.82,6.18,29.78,Rain,-,-,0,0,0,0,,,,0,0,1,0,1,New Year's Day (in lieu),,
03/01/2022,11:00 AM,78.09,96.27,6.73,29.77,Rain,-,-,0,0,0,0,,,,0,0,1,0,1,New Year's Day (in lieu),,
03/01/2022,11:30 AM,78.45,95.27,7.36,29.76,Rain,-,-,0,0,0,0,,,,0,0,1,0,1,New Year's Day (in lieu),,
03/01/2022,12:00 PM,78.64,94.73,8.45,29.75,Rain,-,-,0,0,0,0,,,,0,0,1,0,1,New Year's Day (in lieu),,
03/01/2022,12:30 PM,79.0,93.73,8.73,29.75,Rain,-,-,0,0,0,0,,,,0,0,1,0,1,New Year's Day (in lieu),,
03/01/2022,01:00 PM,79.18,93.27,9.0,29.74,Rain,-,-,0,0,0,0,,,,0,0,1,0,1,New Year's Day (in lieu),,
03/01/2022,01:30 PM,79.36,92.27,9.27,29.73,Rain,-,-,0,0,0,0,,,,0,0,1,0,1,New Year's Day (in lieu),,
03/01/2022,02:00 PM,79.36,91.82,9.36,29.72,Rain,-,-,0,0,0,0,,,,0,0,1,0,1,New Year's Day (in lieu),,
03/01/2022,02:30 PM,79.73,91.36,8.82,29.72,Rain,-,-,0,0,0,0,,,,0,0,1,0,1,New Year's Day (in lieu),,
03/01/2022,03:00 PM,80.09,90.36,8.73,29.71,Rain,-,-,0,0,0,0,,,,0,0,1,0,1,New Year's Day (in lieu),,
03/01/2022,03:30 PM,80.09,89.45,8.55,29.71,Clear,-,-,0,0,0,0,,,,0,0,1,0,1,New Year's Day (in lieu),,
03/01/2022,04:00 PM,80.27,88.45,8.36,29.71,Clear,-,-,0,0,0,0,,,,0,0,1,0,1,New Year's Day (in lieu),,
03/01/2022,04:30 PM,80.27,87.45,8.0,29.71,Clear,-,-,0,0,0,0,,,,0,0,1,0,1,New Year's Day (in lieu),,
03/01/2022,05:00 PM,80.27,86.91,7.73,29.72,Clear,-,-,0,0,0,0,,,,0,0,1,0,1,New Year's Day (in lieu),,
03/01/2022,05:30 PM,80.09,86.45,6.64,29.72,Clear,-,-,0,0,0,0,,,,0,0,1,0,1,New Year's Day (in lieu),,
03/01/2022,06:00 PM,79.73,86.91,6.09,29.73,Clear,-,-,0,0,0,0,,,,0,0,1,0,1,New Year's Day (in lieu),,
03/01/2022,06:30 PM,79.36,87.36,5.45,29.74,Clear,-,-,0,0,0,0,,,,0,0,1,0,1,New Year's Day (in lieu),,
03/01/2022,07:00 PM,79.0,87.82,4.91,29.75,Clear,-,-,0,0,0,0,,,,0,0,1,0,1,New Year's Day (in lieu),,
03/01/2022,07:30 PM,78.45,88.82,4.55,29.76,Clear,-,-,0,0,0,0,,,,0,0,1,0,1,New Year's Day (in lieu),,
03/01/2022,08:00 PM,77.91,89.82,3.91,29.77,Clear,-,-,0,0,0,0,,,,0,0,1,0,1,New Year's Day (in lieu),,
03/01/2022,08:30 PM,77.36,90.82,3.18,29.77,Clear,-,-,0,0,0,0,,,,0,0,1,0,1,New Year's Day (in lieu),,
03/01/2022,09:00 PM,76.82,92.73,2.64,29.78,Clear,-,-,0,0,0,0,,,,0,0,1,0,1,New Year's Day (in lieu),,
03/01/2022,09:30 PM,76.45,94.27,2.27,29.79,Clear,-,-,0,0,0,0,,,,0,0,1,0,1,New Year's Day (in lieu),,
03/01/2022,10:00 PM,76.09,95.82,1.82,29.8,Clear,-,-,0,0,0,0,,,,0,0,1,0,1,New Year's Day (in lieu),,
03/01/2022,10:30 PM,75.73,97.36,1.45,29.8,Clear,-,-,0,0,0,0,,,,0,0,1,0,1,New Year's Day (in lieu),,
03/01/2022,11:00 PM,75.55,98.36,1.91,29.8,Clear,-,-,0,0,0,0,,,,0,0,1,0,1,New Year's Day (in lieu),,
03/01/2022,11:30 PM,75.36,98.91,2.0,29.8,Clear,-,-,0,0,0,0,,,,0,0,1,0,1,New Year's Day (in lieu),,
04/01/2022,12:00 AM,75.0,99.45,1.82,29.8,Clear,-,-,0,0,0,0,,,,1,0,0,0,0,,,
04/01/2022,12:30 AM,74.64,100.0,1.82,29.79,Clear,-,-,0,0,0,0,,,,1,0,0,0,0,,,
04/01/2022,01:00 AM,74.45,100.0,1.55,29.79,Clear,-,-,0,0,0,0,,,,1,0,0,0,0,,,
04/01/2022,01:30 AM,74.27,100.0,1.55,29.78,Clear,-,-,0,0,0,0,,,,1,0,0,0,0,,,
04/01/2022,02:00 AM,74.09,100.0,1.55,29.78,Clear,-,-,0,0,0,0,,,,1,0,0,0,0,,,
04/01/2022,02:30 AM,73.91,100.0,1.36,29.77,Clear,-,-,0,0,0,0,,,,1,0,0,0,0,,,
04/01/2022,03:00 AM,73.73,100.0,1.09,29.77,Clear,-,-,0,0,0,0,,,,1,0,0,0,0,,,
04/01/2022,03:30 AM,73.73,100.0,1.09,29.77,Clear,-,-,0,0,0,0,,,,1,0,0,0,0,,,
04/01/2022,04:00 AM,73.73,100.0,0.91,29.77,Clear,-,-,0,0,0,0,,,,1,0,0,0,0,,,
04/01/2022,04:30 AM,73.73,100.0,0.45,29.77,Clear,-,-,0,0,0,0,,,,1,0,0,0,0,,,
04/01/2022,05:00 AM,73.91,99.45,0.18,29.77,Clear,-,-,0,0,0,0,,,,1,0,0,0,0,,,
04/01/2022,05:30 AM,74.45,98.45,0.18,29.77,Rain,-,-,0,0,0,0,,,,1,0,0,0,0,,,
04/01/2022,06:00 AM,75.18,97.0,0.64,29.78,Rain,-,-,0,0,0,0,,,,1,0,0,0,0,,,
04/01/2022,06:30 AM,76.0,95.09,1.45,29.78,Clear,-,-,0,0,0,0,,,,1,0,0,0,0,,,
04/01/2022,07:00 AM,77.0,92.73,2.55,29.79,Clear,-,-,0,0,0,0,,,,1,0,0,0,0,,,
04/01/2022,07:30 AM,78.18,90.0,3.73,29.79,Clear,-,-,0,0,0,0,,,,1,0,0,0,0,,,
04/01/2022,08:00 AM,79.36,86.91,5.27,29.8,Clear,-,-,0,0,0,0,,,,1,0,0,0,0,,,
04/01/2022,08:30 AM,80.73,83.82,6.55,29.8,Clear,-,-,0,0,0,0,,,,1,0,0,0,0,,,
04/01/2022,09:00 AM,81.91,80.73,8.18,29.8,Clear,-,-,0,0,0,0,,,,1,0,0,0,0,,,
04/01/2022,09:30 AM,83.09,77.27,9.73,29.8,Clear,-,-,0,0,0,0,,,,1,0,0,0,0,,,
04/01/2022,10:00 AM,84.27,73.82,11.18,29.8,Clear,-,-,0,0,0,0,,,,1,0,0,0,0,,,
04/01/2022,10:30 AM,85.27,70.91,12.45,29.8,Clear,-,-,0,0,0,0,,,,1,0,0,0,0,,,
04/01/2022,11:00 AM,86.27,68.18,13.55,29.79,Clear,-,-,0,0,0,0,,,,1,0,0,0,0,,,
04/01/2022,11:30 AM,86.91,66.18,14.27,29.78,Clear,-,-,0,0,0,0,,,,1,0,0,0,0,,,
04/01/2022,12:00 PM,87.45,64.64,14.73,29.77,Clear,-,-,0,0,0,0,,,,1,0,0,0,0,,,
04/01/2022,12:30 PM,87.82,63.55,14.82,29.76,Clear,-,-,0,0,0,0,,,,1,0,0,0,0,,,
04/01/2022,01:00 PM,88.0,62.82,14.91,29.75,Clear,-,-,0,0,0,0,,,,1,0,0,0,0,,,
04/01/2022,01:30 PM,88.0,62.82,14.64,29.74,Clear,-,-,0,0,0,0,,,,1,0,0,0,0,,,
04/01/2022,02:00 PM,87.82,62.82,14.64,29.73,Clear,-,-,0,0,0,0,,,,1,0,0,0,0,,,
04/01/2022,02:30 PM,87.64,62.82,14.36,29.73,Clear,-,-,0,0,0,0,,,,1,0,0,0,0,,,
04/01/2022,03:00 PM,87.27,63.55,13.91,29.72,Clear,-,-,0,0,0,0,,,,1,0,0,0,0,,,
04/01/2022,03:30 PM,86.73,64.64,13.36,29.72,Clear,-,-,0,0,0,0,,,,1,0,0,0,0,,,
04/01/2022,04:00 PM,86.09,66.18,13.0,29.72,Clear,-,-,0,0,0,0,,,,1,0,0,0,0,,,
04/01/2022,04:30 PM,85.27,68.0,12.64,29.72,Clear,-,-,0,0,0,0,,,,1,0,0,0,0,,,
04/01/2022,05:00 PM,84.64,69.55,11.91,29.72,Clear,-,-,0,0,0,0,,,,1,0,0,0,0,,,
04/01/2022,05:30 PM,83.82,71.45,11.36,29.73,Clear,-,-,0,0,0,0,,,,1,0,0,0,0,,,
04/01/2022,06:00 PM,83.0,73.91,10.91,29.74,Clear,-,-,0,0,0,0,,,,1,0,0,0,0,,,
04/01/2022,06:30 PM,82.0,76.82,10.27,29.75,Clear,-,-,0,0,0,0,,,,1,0,0,0,0,,,
04/01/2022,07:00 PM,81.18,79.91,9.45,29.76,Clear,-,-,0,0,0,0,,,,1,0,0,0,0,,,
04/01/2022,07:30 PM,80.36,82.45,8.82,29.77,Clear,-,-,0,0,0,0,,,,1,0,0,0,0,,,
04/01/2022,08:00 PM,79.55,85.55,7.91,29.78,Clear,-,-,0,0,0,0,,,,1,0,0,0,0,,,
04/01/2022,08:30 PM,78.91,88.27,7.09,29.79,Clear,-,-,0,0,0,0,,,,1,0,0,0,0,,,
04/01/2022,09:00 PM,78.45,90.64,6.45,29.79,Clear,-,-,0,0,0,0,,,,1,0,0,0,0,,,
04/01/2022,09:30 PM,78.09,92.55,5.82,29.8,Clear,-,-,0,0,0,0,,,,1,0,0,0,0,,,
04/01/2022,10:00 PM,77.73,94.45,5.36,29.8,Clear,-,-,0,0,0,0,,,,1,0,0,0,0,,,
04/01/2022,10:30 PM,77.36,96.36,4.73,29.81,Clear,-,-,0,0,0,0,,,,1,0,0,0,0,,,
04/01/2022,11:00 PM,77.0,97.91,4.0,29.81,Clear,-,-,0,0,0,0,,,,1,0,0,0,0,,,
04/01/2022,11:30 PM,76.64,98.91,3.27,29.8,Rain,-,-,0,0,0,0,,,,1,0,0,0,0,,,
05/01/2022,12:00 AM,76.45,99.45,2.64,29.8,Rain,-,-,0,0,0,0,,,,2,0,0,0,0,,,
05/01/2022,12:30 AM,76.27,99.45,2.18,29.79,Rain,-,-,0,0,0,0,,,,2,0,0,0,0,,,
05/01/2022,01:00 AM,76.09,100.0,1.55,29.79,Clear,-,-,0,0,0,0,,,,2,0,0,0,0,,,
05/01/2022,01:30 AM,75.91,100.0,1.09,29.78,Clear,-,-,0,0,0,0,,,,2,0,0,0,0,,,
05/01/2022,02:00 AM,75.73,100.0,0.82,29.78,Clear,-,-,0,0,0,0,,,,2,0,0,0,0,,,
05/01/2022,02:30 AM,75.55,100.0,0.55,29.77,Clear,-,-,0,0,0,0,,,,2,0,0,0,0,,,
05/01/2022,03:00 AM,75.36,100.0,0.45,29.77,Clear,-,-,0,0,0,0,,,,2,0,0,0,0,,,
05/01/2022,03:30 AM,75.18,100.0,0.18,29.76,Clear,-,-,0,0,0,0,,,,2,0,0,0,0,,,
05/01/2022,04:00 AM,75.0,100.0,0.18,29.76,Clear,-,-,0,0,0,0,,,,2,0,0,0,0,,,
05/01/2022,04:30 AM,75.0,100.0,0.18,29.76,Clear,-,-,0,0,0,0,,,,2,0,0,0,0,,,
05/01/2022,05:00 AM,75.18,100.0,0.45,29.76,Clear,-,-,0,0,0,0,,,,2,0,0,0,0,,,
05/01/2022,05:30 AM,75.36,100.0,0.91,29.77,Clear,-,-,0,0,0,0,,,,2,0,0,0,0,,,
05/01/2022,06:00 AM,75.73,99.0,1.18,29.77,Clear,-,-,0,0,0,0,,,,2,0,0,0,0,,,
05/01/2022,06:30 AM,76.27,97.55,1.18,29.78,Clear,-,-,0,0,0,0,,,,2,0,0,0,0,,,
05/01/2022,07:00 AM,76.91,95.18,1.45,29.79,Clear,-,-,0,0,0,0,,,,2,0,0,0,0,,,
