datetime,เกิดเหตุ,temperature_F,humidity_%,wind_speed_kmh,pressure_in,vehicles_lt_4_wheels,vehicles_4_wheels,vehicles_gt_4_wheels,day_of_week,is_weekend,is_holiday,year
2021-03-19,0,80.84666666666666,76.28979166666666,4.369583333333334,29.6825,90.0,398.0,103.0,4,0,0,2021
2021-03-20,0,81.643125,76.67604166666666,4.482083333333333,29.64708333333333,94.0,477.0,97.0,5,1,0,2021
2021-03-21,0,82.86749999999999,78.23333333333333,5.0216666666666665,29.64833333333333,89.0,446.0,96.0,6,1,0,2021
2021-03-22,0,83.33479166666667,77.67979166666667,7.558541666666667,29.710416666666664,88.0,489.0,101.0,0,0,0,2021
2021-03-23,0,81.9175,82.19125,7.502083333333334,29.728333333333335,91.0,415.0,106.0,1,0,0,2021
2021-03-24,0,81.23083333333334,91.18791666666668,6.327708333333334,29.698333333333334,96.0,389.0,101.0,2,0,0,2021
2021-03-25,0,82.20812500000001,82.653125,7.399791666666666,29.68875,95.0,412.0,97.0,3,0,0,2021
2021-03-26,0,80.56333333333333,92.35125,3.532083333333333,29.68875,89.0,388.0,95.0,4,0,0,2021
2021-03-27,1,82.52229166666667,82.79145833333334,5.968333333333334,29.663124999999997,93.0,367.0,92.0,5,1,0,2021
2021-03-28,0,80.08541666666666,91.45833333333333,4.672916666666667,29.664583333333336,80.0,382.0,97.0,6,1,0,2021
