date,time,temperature_F,humidity_%,wind_speed_kmh,pressure_in,condition
1/7/2021,12:00 AM,77,100,0,29.70,Mostly Cloudy
1/7/2021,12:30 AM,77,100,0,29.70,Mostly Cloudy
1/7/2021,1:00 AM,79,100,0,29.67,Mostly Cloudy
1/7/2021,1:30 AM,79,100,5,29.67,Mostly Cloudy
1/7/2021,2:00 AM,79,100,3,29.67,Light Rain
1/7/2021,2:30 AM,77,100,2,29.64,Mostly Cloudy
1/7/2021,3:00 AM,79,100,5,29.64,Mostly Cloudy
1/7/2021,3:30 AM,77,100,3,29.64,Mostly Cloudy
1/7/2021,4:00 AM,77,100,2,29.64,Mostly Cloudy
1/7/2021,4:30 AM,77,100,0,29.64,Mostly Cloudy
1/7/2021,5:00 AM,77,100,0,29.64,Mostly Cloudy
1/7/2021,5:30 AM,77,100,3,29.64,Mostly Cloudy
1/7/2021,6:00 AM,77,100,0,29.64,Mostly Cloudy
1/7/2021,6:30 AM,75,100,0,29.67,Mostly Cloudy
1/7/2021,7:00 AM,75,100,3,29.67,Mostly Cloudy
1/7/2021,7:30 AM,77,100,0,29.70,Mostly Cloudy
1/7/2021,8:00 AM,79,100,0,29.70,Mostly Cloudy
1/7/2021,8:30 AM,81,89,0,29.70,Mostly Cloudy
1/7/2021,9:00 AM,81,89,0,29.73,Mostly Cloudy
1/7/2021,9:30 AM,84,79,6,29.73,Mostly Cloudy
1/7/2021,10:00 AM,86,70,12,29.70,Mostly Cloudy
1/7/2021,10:30 AM,88,70,13,29.70,Mostly Cloudy
1/7/2021,11:00 AM,86,70,14,29.70,Mostly Cloudy
1/7/2021,11:30 AM,86,70,15,29.67,Mostly Cloudy
1/7/2021,12:00 PM,88,66,17,29.67,Mostly Cloudy
1/7/2021,12:30 PM,88,66,15,29.64,Mostly Cloudy
1/7/2021,1:00 PM,88,66,18,29.64,Mostly Cloudy
1/7/2021,1:30 PM,84,74,17,29.61,Mostly Cloudy
1/7/2021,2:00 PM,86,70,15,29.61,Mostly Cloudy
1/7/2021,2:30 PM,86,66,21,29.61,Mostly Cloudy / Windy
1/7/2021,3:00 PM,86,70,13,29.58,Mostly Cloudy
1/7/2021,3:30 PM,86,66,17,29.58,Mostly Cloudy
1/7/2021,4:00 PM,86,66,14,29.58,Mostly Cloudy
1/7/2021,4:30 PM,84,70,15,29.58,Mostly Cloudy
1/7/2021,5:00 PM,84,70,13,29.61,Partly Cloudy
1/7/2021,5:30 PM,82,74,15,29.61,Partly Cloudy
1/7/2021,6:00 PM,82,74,12,29.64,Partly Cloudy
